CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
18.330.535/0001-96;2024-03-28;1;;;;;0.2761245;0.418414;;;0.004832;0.007322;;;;;;;;;;;;;;;0.219044;0.331919;;;0.43888;0.425736;;;0.56112;0.544314;;;O valor de cada locação será corrigido monetariamente a cada 12 meses vinculado ao seu respectivo indexador descrito em cada contrato delocação.;Não possui politica de contratação de seguros especifico para preservação dos imóveis.;;;;4407.05;6568834.76;;
18.330.535/0001-96;2024-06-28;1;;;;;0.2761245;0.418414;;;0.004832;0.007322;;;;;;;;;;;;;;;0.219044;0.331919;;;0.43888;0.425736;;;0.56112;0.544314;;;O valor de cada locação será corrigido monetariamente a cada 12 meses vinculado ao seu respectivo indexador descrito em cada contrato delocação.;Não possui politica de contratação de seguros especifico para preservação dos imóveis.;;;;4008.42;11236216.83;;
18.330.535/0001-96;2024-09-30;1;0;0;0.47673267934744;0.40304723154397;0.00816097895379;0.00689958988865;0;0;0;0;0;0;0;0;0;0;0;0;0.51510634169876;0.43548972824059;0;0;0;0;0;0;0;0;0;0;0;0;0.99183902104621;0.83853695978456;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;11648844.61;0;0
18.330.535/0001-96;2024-12-31;1;0;0;0.00766137091159;0.00723168919248;0;0;0;0;0;0;0;0;0;0;0;0;0.48357197892697;0.45645124014277;0;0;0;0;0;0;0.0612191313114;0.0577857064207;0.44754751885003;0.42244718243438;0;0;0;0;0.99233862908841;0.93668412899785;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;11036699.84;0;0
18.369.510/0001-04;2024-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;0;;;926440.27
18.369.510/0001-04;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;0;;;935239.81
18.369.510/0001-04;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;0;;;924798.08
18.369.510/0001-04;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;0;;;973066.3
18.497.672/0001-10;2024-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;;7338.91;0;0;24285.58
18.497.672/0001-10;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;;2585.64;0;0;857508.8
18.497.672/0001-10;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;;19118.81;869225.24;0;0
18.497.672/0001-10;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;A contratação de seguros ocorre de acordo com as políticas e manuais da gestora do fundo.;;5987.99;892800.04;0;0
18.647.268/0001-85;2024-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
18.647.268/0001-85;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
18.647.268/0001-85;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
18.647.268/0001-85;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
18.730.914/0001-73;2024-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;;;2164147.66
18.730.914/0001-73;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;;;2220876.33
18.730.914/0001-73;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;;;2256610.17
18.730.914/0001-73;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;2340523.72
18.874.954/0001-99;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;129.17;;;
18.874.954/0001-99;2024-06-28;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;271.96;;;
18.874.954/0001-99;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489;;;
18.874.954/0001-99;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.96;;;2954.22
18.874.965/0001-79;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;não há;não há;;;;86922.76;;;
18.874.965/0001-79;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;N/A;N/A;;;;72359.67;0;0;0
18.874.965/0001-79;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;N/A;N/A;;;;221348.43;0;0;0
18.874.965/0001-79;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;N/A;N/A;;;;236561.26;0;0;0
18.929.353/0001-36;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;A periodicidade de reajuste do aluguel é anual, sendo reajustado pelo IPCA/IBGE apurado e divulgado desde a data de início do prazo locatício,(04/03/2015) até a data de seu vencimento(04/02/2027). A rescisão contratual se dará caso: 1) por mútuo acordo das partes e mediante anuência do Locador 2) em decorrência  de prática de infração contratual, não se limitando ao pontual pagamento das obrigações pecuniárias (alugueis e encargos) 3) Em decorrência da falta de pagamento dos alugueis e demais encargos 4) para a realização de reparações urgentes determinadas pelo Poder Publico, que não possam ser normalmente executadas com permanência da Locatária no imóvel ou, podendo, ele se recuse a consenti-las 5) desapropriação do imóvel pelo poder publico e/ou 6) sinistro total ou parcial do imóvel. Caso a rescisão aconteção pelos motivos 1 4 5 e 6, não sera devida indenização ou multa por qualquer das partes.;A Locatária deverá contratar um seguro patrimonial para o Imóvel emitida por uma empresa de seguros de primeira linha e idônea, regurlamente estabelecida no Brasil e previamente aprovada pelo Locador, estipulando-se o Locador como único beneficiário da indenização com exceção do que se referir aos bens particulares da Locatária. A Locatária deverá manter o seguro durante todo o periodo da locação e quaisquer prorrogações.;;;;1958.51;;;417607.22
18.929.353/0001-36;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;A periodicidade de reajuste do aluguel é anual, sendo reajustado pelo IPCA/IBGE apurado e divulgado desde a data de início do prazo locatício,(04/03/2015) até a data de seu vencimento(04/02/2027). A rescisão contratual se dará caso: 1) por mútuo acordo das partes e mediante anuência do Locador 2) em decorrência  de prática de infração contratual, não se limitando ao pontual pagamento das obrigações pecuniárias (alugueis e encargos) 3) Em decorrência da falta de pagamento dos alugueis e demais encargos 4) para a realização de reparações urgentes determinadas pelo Poder Publico, que não possam ser normalmente executadas com permanência da Locatária no imóvel ou, podendo, ele se recuse a consenti-las 5) desapropriação do imóvel pelo poder publico e/ou 6) sinistro total ou parcial do imóvel. Caso a rescisão aconteção pelos motivos 1 4 5 e 6, não sera devida indenização ou multa por qualquer das partes.;A Locatária deverá contratar um seguro patrimonial para o Imóvel emitida por uma empresa de seguros de primeira linha e idônea, regurlamente estabelecida no Brasil e previamente aprovada pelo Locador, estipulando-se o Locador como único beneficiário da indenização com exceção do que se referir aos bens particulares da Locatária. A Locatária deverá manter o seguro durante todo o periodo da locação e quaisquer prorrogações.;;;;814.98;;;363034.36
18.929.353/0001-36;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;A periodicidade de reajuste do aluguel é anual, sendo reajustado pelo IPCA/IBGE apurado e divulgado desde a data de início do prazo locatício,(04/03/2015) até a data de seu vencimento(04/02/2027). A rescisão contratual se dará caso: 1) por mútuo acordo das partes e mediante anuência do Locador 2) em decorrência  de prática de infração contratual, não se limitando ao pontual pagamento das obrigações pecuniárias (alugueis e encargos) 3) Em decorrência da falta de pagamento dos alugueis e demais encargos 4) para a realização de reparações urgentes determinadas pelo Poder Publico, que não possam ser normalmente executadas com permanência da Locatária no imóvel ou, podendo, ele se recuse a consenti-las 5) desapropriação do imóvel pelo poder publico e/ou 6) sinistro total ou parcial do imóvel. Caso a rescisão aconteção pelos motivos 1 4 5 e 6, não sera devida indenização ou multa por qualquer das partes.;A Locatária deverá contratar um seguro patrimonial para o Imóvel emitida por uma empresa de seguros de primeira linha e idônea, regurlamente estabelecida no Brasil e previamente aprovada pelo Locador, estipulando-se o Locador como único beneficiário da indenização com exceção do que se referir aos bens particulares da Locatária. A Locatária deverá manter o seguro durante todo o periodo da locação e quaisquer prorrogações.;;;;595.98;;;319305.86
18.929.353/0001-36;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;A periodicidade de reajuste do aluguel é anual, sendo reajustado pelo IPCA/IBGE apurado e divulgado desde a data de início do prazo locatício,(04/03/2015) até a data de seu vencimento(04/02/2027). A rescisão contratual se dará caso: 1) por mútuo acordo das partes e mediante anuência do Locador 2) em decorrência  de prática de infração contratual, não se limitando ao pontual pagamento das obrigações pecuniárias (alugueis e encargos) 3) Em decorrência da falta de pagamento dos alugueis e demais encargos 4) para a realização de reparações urgentes determinadas pelo Poder Publico, que não possam ser normalmente executadas com permanência da Locatária no imóvel ou, podendo, ele se recuse a consenti-las 5) desapropriação do imóvel pelo poder publico e/ou 6) sinistro total ou parcial do imóvel. Caso a rescisão aconteção pelos motivos 1 4 5 e 6, não sera devida indenização ou multa por qualquer das partes.;A Locatária deverá contratar um seguro patrimonial para o Imóvel emitida por uma empresa de seguros de primeira linha e idônea, regurlamente estabelecida no Brasil e previamente aprovada pelo Locador, estipulando-se o Locador como único beneficiário da indenização com exceção do que se referir aos bens particulares da Locatária. A Locatária deverá manter o seguro durante todo o periodo da locação e quaisquer prorrogações.;;;;774732.24;;;241067.02
18.950.957/0001-64;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;1;;;Indice de reajuste: IPCA construirá as futuras instalações da loja HAVAN.;Seguro contratado pela locatária;;;;0;0;0;17570317.75
18.950.957/0001-64;2024-06-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;1;;;Indice de reajuste: IPCA construirá as futuras instalações da loja HAVAN.;Seguro contratado pela locatária;;;;157109.07;0;0;17992108.67
18.950.957/0001-64;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;1;;;Indice de reajuste: IPCA construirá as futuras instalações da loja HAVAN.;Seguro contratado pela locatária;;;;26216418.33;0;0;19612435.73
18.950.957/0001-64;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;1;;;Os contratos são reajustados anualmente pela variação positiva do IPCA.;Fazemos a contratação de prédio e conteúdo, com algumas coberturas adicionais, como roubo/furto e danos elétrico, dentre outras coberturas. Para os valores segurados na cobertura básica, utilizamos o R$ por M² para a reconstrução da loja + (o valor de estoque a preço de custo - impostos), assim temos o VR de cada loja. Como nosso seguro é feito com todas as lojas, o valor do LMI é o da nossa maior loja.;;;;44604.69;0;0;16494763.02
18.979.895/0001-13;2024-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;9799452.12
18.979.895/0001-13;2024-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;1690129.15
18.979.895/0001-13;2024-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;4224688.96
18.979.895/0001-13;2024-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;87000115.14
19.026.454/0001-60;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;361113.79;;;12585022.81
19.026.454/0001-60;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;5197.52;;;17672282.91
19.026.454/0001-60;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;119426.25;;;14702996.4
19.026.454/0001-60;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme Contrato.;Conforme Contrato.;;;;9413.41;;;4452882.96
19.107.604/0001-60;2024-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;3874230.19
19.107.604/0001-60;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;3874230.19
19.107.604/0001-60;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;3874230.19
19.107.604/0001-60;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;3874230.19
19.131.224/0001-60;2024-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Não aplicável;O seguro é contrato pelo locatário.;;;;1347.82;0;0;900047.33
19.131.224/0001-60;2024-06-30;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Não aplicável;O seguro é contrato pelo locatário.;;;;570.86;0;0;1567915.35
19.131.224/0001-60;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Não aplicável;O seguro é contrato pelo locatário.;;;;934.93;0;0;1295990.91
19.131.224/0001-60;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Não aplicável;O seguro é contrato pelo locatário.;;;;20938.04;0;0;1547607.68
19.213.231/0001-01;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159.48;;;591.64
19.213.231/0001-01;2024-06-28;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159.48;;;214.13
19.213.231/0001-01;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159.48;;;219.73
19.213.231/0001-01;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15159.48;;;225.48
19.239.245/0001-02;2024-03-31;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Prazo de contrato: 120 meses Periodicidade do pagamento do aluguel: Mensal Dia do pagamento do aluguel: 10º dia de cada mês subsequênte ao mês vencido Periodicidade de Reajuste: Anual Índice de Reajuste: IGP-M Multa por atraso: 2% Mora por atraso: 1% Aviso de devolução: 24 meses;No prazo de Inicio do Prazo Locatício, a Locatária contratará: (i) Apólice de seguro patrimonial para o Imóvel pelo valor de reposição dos bens, incluindo o valor de reposição da Edificação a ser informado pela Locadora refletindo o efetivo custo da construção da Edificação, emitida por seguradora de primeira linha e idônea, regularmente estabelecida no Brasil, aprovada pela Locadora, a qual não poderá se recusar a conceder aprovação injustificadamente. A apólice deverá cobrir riscos constantes na cláusula 9.4 do Instrumento Particular de Contrato Atípico de Locação "Built to Suit - Intuito Personae" e Outras Avenças. (ii) Apólice de responsabilidade civil, inclusive lucros cessantes decorrentes de dano pessoal e/ou dano material sofridos pelo reclamante e cobertos, empregador e danos morais garantindo as despesas decorrentes de danos materiais e/ou danos corporais causados a terceiros.;;;;90351.96;0;0;4226366.31
19.239.245/0001-02;2024-06-30;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Prazo de contrato: 120 meses Periodicidade do pagamento do aluguel: Mensal Dia do pagamento do aluguel: 10º dia de cada mês subsequênte ao mês vencido Periodicidade de Reajuste: Anual Índice de Reajuste: IGP-M Multa por atraso: 2% Mora por atraso: 1% Aviso de devolução: 24 meses;No prazo de Inicio do Prazo Locatício, a Locatária contratará: (i) Apólice de seguro patrimonial para o Imóvel pelo valor de reposição dos bens, incluindo o valor de reposição da Edificação a ser informado pela Locadora refletindo o efetivo custo da construção da Edificação, emitida por seguradora de primeira linha e idônea, regularmente estabelecida no Brasil, aprovada pela Locadora, a qual não poderá se recusar a conceder aprovação injustificadamente. A apólice deverá cobrir riscos constantes na cláusula 9.4 do Instrumento Particular de Contrato Atípico de Locação "Built to Suit - Intuito Personae" e Outras Avenças. (ii) Apólice de responsabilidade civil, inclusive lucros cessantes decorrentes de dano pessoal e/ou dano material sofridos pelo reclamante e cobertos, empregador e danos morais garantindo as despesas decorrentes de danos materiais e/ou danos corporais causados a terceiros.;;;;2541.1;0;0;4219216.54
19.239.245/0001-02;2024-09-30;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Prazo de contrato: 120 meses Periodicidade do pagamento do aluguel: Mensal Dia do pagamento do aluguel: 10º dia de cada mês subsequênte ao mês vencido Periodicidade de Reajuste: Anual Índice de Reajuste: IGP-M Multa por atraso: 2% Mora por atraso: 1% Aviso de devolução: 24 meses;No prazo de Inicio do Prazo Locatício, a Locatária contratará: (i) Apólice de seguro patrimonial para o Imóvel pelo valor de reposição dos bens, incluindo o valor de reposição da Edificação a ser informado pela Locadora refletindo o efetivo custo da construção da Edificação, emitida por seguradora de primeira linha e idônea, regularmente estabelecida no Brasil, aprovada pela Locadora, a qual não poderá se recusar a conceder aprovação injustificadamente. A apólice deverá cobrir riscos constantes na cláusula 9.4 do Instrumento Particular de Contrato Atípico de Locação "Built to Suit - Intuito Personae" e Outras Avenças. (ii) Apólice de responsabilidade civil, inclusive lucros cessantes decorrentes de dano pessoal e/ou dano material sofridos pelo reclamante e cobertos, empregador e danos morais garantindo as despesas decorrentes de danos materiais e/ou danos corporais causados a terceiros.;;;;19483.78;0;0;4080899.58
19.239.245/0001-02;2024-12-31;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Prazo de contrato: 120 meses Periodicidade do pagamento do aluguel: Mensal Dia do pagamento do aluguel: 10º dia de cada mês subsequênte ao mês vencido Periodicidade de Reajuste: Anual Índice de Reajuste: IGP-M Multa por atraso: 2% Mora por atraso: 1% Aviso de devolução: 24 meses;No prazo de Inicio do Prazo Locatício, a Locatária contratará: (i) Apólice de seguro patrimonial para o Imóvel pelo valor de reposição dos bens, incluindo o valor de reposição da Edificação a ser informado pela Locadora refletindo o efetivo custo da construção da Edificação, emitida por seguradora de primeira linha e idônea, regularmente estabelecida no Brasil, aprovada pela Locadora, a qual não poderá se recusar a conceder aprovação injustificadamente. A apólice deverá cobrir riscos constantes na cláusula 9.4 do Instrumento Particular de Contrato Atípico de Locação "Built to Suit - Intuito Personae" e Outras Avenças. (ii) Apólice de responsabilidade civil, inclusive lucros cessantes decorrentes de dano pessoal e/ou dano material sofridos pelo reclamante e cobertos, empregador e danos morais garantindo as despesas decorrentes de danos materiais e/ou danos corporais causados a terceiros.;;;;2755.21;0;0;4129545.21
19.249.956/0001-50;2024-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;O valor da locação é reajustado no menor período permitido por lei pelo IGP-M. A locação poderá ser dissolvida caso a locação torne-se por tempo indeterminado, com aviso prévio de 30 dias de antecedência. A mora de qualquer das partes implica no pagamento do valor correspondente a 3 meses de aluguel.;No caso de sinistro envolvendo a integridade física dos imóveis objeto de investimento pelo FUNDO, os recursos obtidos pela cobertura do seguro dependerão da capacidade de pagamento da companhia seguradora contratada, nos termos da apólice exigida, bem como as indenizações a serem pagas pelas seguradoras poderão ser insuficientes para a reparação do dano sofrido, observadas as condições gerais das apólices. Na hipótese de os valores pagos pela seguradora virem a não ser suficientes para reparar o dano sofrido, deverá ser convocada Assembleia Geral de Cotistas para que os Cotistas deliberem o procedimento a ser adotado.;;;;9271.75;0;0;605968.16
19.249.956/0001-50;2024-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;O valor da locação é reajustado no menor período permitido por lei pelo IGP-M. A locação poderá ser dissolvida caso a locação torne-se por tempo indeterminado, com aviso prévio de 30 dias de antecedência. A mora de qualquer das partes implica no pagamento do valor correspondente a 3 meses de aluguel.;No caso de sinistro envolvendo a integridade física dos imóveis objeto de investimento pelo FUNDO, os recursos obtidos pela cobertura do seguro dependerão da capacidade de pagamento da companhia seguradora contratada, nos termos da apólice exigida, bem como as indenizações a serem pagas pelas seguradoras poderão ser insuficientes para a reparação do dano sofrido, observadas as condições gerais das apólices. Na hipótese de os valores pagos pela seguradora virem a não ser suficientes para reparar o dano sofrido, deverá ser convocada Assembleia Geral de Cotistas para que os Cotistas deliberem o procedimento a ser adotado.;;;;4760.12;0;0;851313.78
