Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
Classe;28.267.555/0001-13;2024-03-31;1;2024-05-15;BASÍLICA PARTNERS LED CORPORATE FII;2023-10-09;INVESTIDOR QUALIFICADO;0;32000;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO DAYCOVAL;28267555000113;AV PAULISTA;1793;2o ANDAR;BELA VISTA;SÃO PAULO;SP;01311200;1131381171;;;WWW.DAYCOVAL.COM.BR;middleSMC@bancodaycoval.com.br;2024-03-31
Classe;28.267.555/0001-13;2024-06-30;1;2024-07-29;BASÍLICA PARTNERS LED CORPORATE FII;2023-10-09;INVESTIDOR QUALIFICADO;0;32000;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO DAYCOVAL;28267555000113;AV PAULISTA;1793;2o ANDAR;BELA VISTA;SÃO PAULO;SP;01311200;1131381171;;;WWW.DAYCOVAL.COM.BR;middleSMC@bancodaycoval.com.br;2024-06-30
Classe;28.267.555/0001-13;2024-09-30;1;2024-11-18;BASILICA PARTNERS LED COPORATE;2023-10-09;INVESTIDOR QUALIFICADO;BRBPLCCTF007;32000;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO DAYCOVAL S/A;28267555000113;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2024-09-30
Classe;28.267.555/0001-13;2024-12-31;1;2025-02-14;BASILICA PARTNERS LED COPORATE;2023-10-09;INVESTIDOR QUALIFICADO;BRBPLCCTF007;32000;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO DAYCOVAL S/A;28267555000113;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2024-12-31
Classe;28.267.696/0001-36;2024-03-31;1;2024-05-15;RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO;2019-05-23;INVESTIDORES EM GERAL;BRRZATCTF009;3708168;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-03-31
Classe;28.267.696/0001-36;2024-06-30;1;2024-08-13;RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO;2019-05-23;INVESTIDORES EM GERAL;BRRZATCTF009;3708168;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-06-30
Classe;28.267.696/0001-36;2024-09-30;1;2024-11-18;RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO;2019-05-23;INVESTIDORES EM GERAL;BRRZATCTF009;4235042;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-09-30
Classe;28.267.696/0001-36;2024-12-31;1;2025-02-14;RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO;2019-05-23;INVESTIDORES EM GERAL;BRRZATCTF009;4235042;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-12-31
Classe;28.516.301/0001-91;2024-03-31;1;2024-05-15;XP CRÉDITO IMOBILIÁRIO FII;2019-07-31;INVESTIDORES EM GERAL;BRXPCICTF007;8701552;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;28516301000191;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2024-03-31
Classe;28.516.301/0001-91;2024-06-28;1;2024-08-14;XP CRÉDITO IMOBILIÁRIO FII;2019-07-31;INVESTIDORES EM GERAL;BRXPCICTF007;8701551.9999;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;28516301000191;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2024-06-30
Classe;28.516.301/0001-91;2024-09-30;1;2024-11-13;XP CRÉDITO IMOBILIÁRIO FII;2019-07-31;INVESTIDORES EM GERAL;BRXPCICTF007;8701551.9999;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;28516301000191;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2024-09-30
Classe;28.516.301/0001-91;2024-12-31;1;2025-02-14;XP CRÉDITO IMOBILIÁRIO FII;2019-07-31;INVESTIDORES EM GERAL;BRXPCICTF007;8701551.9999;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;28516301000191;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2024-12-31
Classe;28.516.325/0001-40;2024-03-31;1;2024-05-15;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-05;INVESTIDORES EM GERAL;BRXPINCTF004;7150422.00000143;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;28516325000140;Rua Gilberto Sabino;215;4 andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com;fundos@vortx.com.br;2024-03-28
Classe;28.516.325/0001-40;2024-06-28;1;2024-08-14;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-05;INVESTIDORES EM GERAL;BRXPINCTF004;7150422.00000143;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;28516325000140;Rua Gilberto Sabino;215;4 andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com;fundos@vortx.com.br;2024-06-28
Classe;28.516.325/0001-40;2024-09-30;2;2025-01-16;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-05;INVESTIDORES EM GERAL;BRXPINCTF004;7150422.00000143;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;28516325000140;Rua Gilberto Sabino;215;4 andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com;fundos@vortx.com.br;2024-09-30
Classe;28.516.325/0001-40;2024-12-31;1;2025-02-14;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-04;INVESTIDORES EM GERAL;BRXPINCTF004;7150422.00000143;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;28516325000140;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425-020;11 3030-7300;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2024-12-31
Fundo;28.516.650/0001-03;2024-03-31;1;2024-05-14;FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA;2018-01-17;INVESTIDORES EM GERAL;BROURECTF003;1077087;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28516650000103;Av. Paulista;1728;sobreloja, 2º ao 4º, 5º 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;4081-4576;4081-4402;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2024-03-31
Fundo;28.516.650/0001-03;2024-06-30;1;2024-08-14;FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA;2018-01-17;INVESTIDORES EM GERAL;BROURECTF003;1077087;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S..A;28516650000103;RUA DR.RENATO PAES DE BARROS;1017;12º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04530001;11-30496100;;;www.fator.com.br;fundosimobiliários@fator.com.br;2024-06-30
Fundo;28.516.650/0001-03;2024-09-30;1;2024-11-14;FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA;2018-01-17;INVESTIDORES EM GERAL;BROURECTF003;1077087;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;28516650000103;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;São Paulo;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliariosfator.com.br;2024-09-30
Fundo;28.516.650/0001-03;2024-12-31;1;2025-02-04;FUNDO DE INVESTIMENTO IMOB OURINVEST RENDA ESTRUTURADA;2018-01-17;INVESTIDORES EM GERAL;BROURECTF003;0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;28516650000103;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499100;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2024-12-31
Classe;28.548.288/0001-52;2024-03-28;2;2024-06-14;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-15;INVESTIDORES EM GERAL;BRTRXFCTF003;15372233;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28548288000152;Rua Alves Guimarães;1212;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-03-28
Classe;28.548.288/0001-52;2024-06-30;2;2024-08-22;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-15;INVESTIDORES EM GERAL;BRTRXFCTF003;20035563;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28548288000152;Rua Alves Guimarães;1212;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-06-30
Classe;28.548.288/0001-52;2024-09-30;1;2024-11-14;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-15;INVESTIDORES EM GERAL;BRTRXFCTF003;20035563;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28548288000152;Rua Alves Guimarães;1212;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-09-30
Classe;28.548.288/0001-52;2024-12-31;1;2025-02-14;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-15;INVESTIDORES EM GERAL;BRTRXFCTF003;20035563;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28548288000152;Rua Alves Guimarães;1212;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-12-31
Classe;28.693.595/0001-27;2024-03-31;1;2024-05-14;FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I;2018-02-02;INVESTIDOR QUALIFICADO;BRWTSPCTF002;992565;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28693595000127;Av. Paulista;1728;Sobreloja, 2º, 3º, 4º, 5º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;(11) 4081-4576;4081-4402;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2024-03-31
Classe;28.693.595/0001-27;2024-06-30;1;2024-08-02;FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I;2018-02-02;INVESTIDOR QUALIFICADO;BRWTSPCTF002;992565;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28693595000127;Av. Paulista;1728;Sobreloja, 2º, 3º, 4º, 5º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;(11) 4081-4576;4081-4402;4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2024-06-30
Classe;28.693.595/0001-27;2024-09-30;1;2024-10-17;FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I;2018-02-02;INVESTIDOR QUALIFICADO;BRWTSPCTF002;992565;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28693595000127;Av. Paulista;1728;Sobreloja, 2º, 3º, 4º, 5º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;(11) 4081-4576;(11) 4081-4402;(11) 4081-4444;ouribank.com;fundos.imobiliarios@ouribank.com;2024-09-30
Classe;28.693.595/0001-27;2024-12-31;1;2025-02-12;FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I;2018-02-02;INVESTIDOR QUALIFICADO;BRWTSPCTF002;992565;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO OURINVEST S/A;28693595000127;Av. Paulista;1728;Sobreloja, 2º, 3º, 4º, 5º, 7º e 11º andares;Bela Vista;São Paulo;SP;01310919;(11) 4081-4576;(11) 4081-4402;(11) 4081-4444;ouribank.com;fundos.imobiliarios@ouribank.com;2024-12-31
Classe;28.729.197/0001-13;2024-03-28;1;2024-05-16;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI;2019-04-02;INVESTIDORES EM GERAL;BRCVBICTF001;11010228;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28729197000113;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-02;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-03-31
Classe;28.729.197/0001-13;2024-06-30;2;2025-07-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI;2019-04-02;INVESTIDORES EM GERAL;BRCVBICTF001;11010228;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28729197000113;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-02;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-06-30
Classe;28.729.197/0001-13;2024-09-30;1;2024-11-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI;2019-04-02;INVESTIDORES EM GERAL;BRCVBICTF001;11010228;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28729197000113;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-02;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-09-30
Classe;28.729.197/0001-13;2024-12-31;1;2025-02-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI;2019-04-02;INVESTIDORES EM GERAL;BRCVBICTF001;11010228;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;28729197000113;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-02;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2024-12-31
Classe;28.737.771/0001-85;2024-03-31;1;2024-05-15;ALIANZA TRUST RENDA IMOBILIARIA FII;2017-12-27;INVESTIDORES EM GERAL;BRALZRCTF006;9860406;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-03-31
Classe;28.737.771/0001-85;2024-06-30;1;2024-08-12;ALIANZA TRUST RENDA IMOBILIARIA FII;2017-12-27;INVESTIDORES EM GERAL;BRALZRCTF006;12226625;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-06-30
Classe;28.737.771/0001-85;2024-09-30;1;2024-11-14;ALIANZA TRUST RENDA IMOBILIARIA FII;2017-12-27;INVESTIDORES EM GERAL;BRALZRCTF006;12226625;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-09-30
Classe;28.737.771/0001-85;2024-12-31;1;2025-02-12;ALIANZA TRUST RENDA IMOBILIARIA FII;2017-12-27;INVESTIDORES EM GERAL;BRALZRCTF006;12226625;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-12-31
Classe;28.757.546/0001-00;2024-03-31;1;2024-05-15;XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2017-12-22;INVESTIDORES EM GERAL;BRXPMLCTF000;39757965;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-03-31
Classe;28.757.546/0001-00;2024-06-30;2;2024-09-03;XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2017-12-22;INVESTIDORES EM GERAL;BRXPMLCTF000;39757965;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-06-30
Classe;28.757.546/0001-00;2024-09-30;2;2024-11-18;XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2017-12-22;INVESTIDORES EM GERAL;BRXPMLCTF000;55320191;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.xpi.com.br/administracao-fiduciaria;reportes.regulatorios@xpi.com.br;2024-09-30
Classe;28.757.546/0001-00;2024-12-31;1;2025-02-14;XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2017-12-22;INVESTIDORES EM GERAL;BRXPMLCTF000;55320191;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;02332886000104;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.xpi.com.br/administracao-fiduciaria;reportes.regulatorios@xpi.com.br;2024-12-31
Classe;28.830.325/0001-10;2024-03-31;1;2024-05-10;FII IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;36433827;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-03-31
Classe;28.830.325/0001-10;2024-06-30;1;2024-08-09;FII IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;36433827;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-06-30
Classe;28.830.325/0001-10;2024-09-30;1;2024-11-14;FII IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;36433827;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-09-30
Classe;28.830.325/0001-10;2024-12-31;1;2025-02-12;FII IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;36433827;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-12-31
Classe;28.851.767/0001-43;2024-03-31;1;2024-05-07;FII HOSPITAL UNIMED SUL CAPIXABA;2017-10-06;INVESTIDORES EM GERAL;BRHUSCCTF009;843559;Não;Não;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;28851767000143;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-03-31
Classe;28.851.767/0001-43;2024-06-30;1;2024-08-12;FII HOSPITAL UNIMED SUL CAPIXABA;2017-10-06;INVESTIDORES EM GERAL;BRHUSCCTF009;850821;Não;Não;Não;Renda;Hospital;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;28851767000143;Avenida Chedid Jafet;222;conjunto 32 Bloco B;Vila Olímpia;São Paulo;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-06-30
Classe;28.851.767/0001-43;2024-09-30;1;2024-10-23;FII HOSPITAL UNIMED SUL CAPIXABA;2017-10-06;INVESTIDORES EM GERAL;BRHUSCCTF009;850821;Não;Não;Não;Renda;Hospital;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;28851767000143;Avenida Chedid Jafet;222;conjunto 32 Bloco B;Vila Olímpia;São Paulo;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-09-30
Classe;28.851.767/0001-43;2024-12-31;1;2025-01-07;FII HOSPITAL UNIMED SUL CAPIXABA;2017-10-06;INVESTIDORES EM GERAL;BRHUSCCTF009;850821;Não;Não;Não;Renda;Hospital;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;28851767000143;Avenida Chedid Jafet;222;conjunto 32 Bloco B;Vila Olímpia;São Paulo;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-12-31
