CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
13.320.290/0001-00;2020-06-30;1;2020-08-13;TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-30;INVESTIDOR QUALIFICADO;;99060.3675;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13320290000100;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2020-06-30
13.320.290/0001-00;2020-09-30;1;2020-11-15;TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-30;INVESTIDOR QUALIFICADO;;100988.0856;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13320290000100;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2020-09-30
13.320.290/0001-00;2020-12-31;1;2021-02-12;TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-30;INVESTIDOR QUALIFICADO;;102444.629763;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13320290000100;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2020-12-31
13.371.132/0001-71;2020-03-31;1;2020-05-15;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-06;INVESTIDORES EM GERAL;BRJSRECTF007;20767328;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO J SAFRA S.A.;13371132000171;AVENIDA PAULISTA;2150;;BELA VISTA;SÃO PAULO;SP;01311300;0300 105 1234;0800 772 5755;;www.safraasset.com.br/imobiliarios/home;safra.asset@safra.com.br;2020-03-31
13.371.132/0001-71;2020-06-30;1;2020-08-14;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-06;INVESTIDORES EM GERAL;BRJSRECTF007;20767328;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO J SAFRA S.A.;13371132000171;AVENIDA PAULISTA;2150;;BELA VISTA;SÃO PAULO;SP;01311300;0300 105 1234;0800 772 5755;;www.safraasset.com.br/imobiliarios/home;safra.asset@safra.com.br;2020-06-30
13.371.132/0001-71;2020-09-30;1;2020-11-13;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-06;INVESTIDORES EM GERAL;BRJSRECTF007;20767328;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO J SAFRA S.A.;13371132000171;AVENIDA PAULISTA;2150;;BELA VISTA;SÃO PAULO;SP;01311300;0300 105 1234;0800 772 5755;;www.safraasset.com.br/imobiliarios/home;safra.asset@safra.com.br;2020-09-30
13.371.132/0001-71;2020-12-31;1;2021-02-04;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-06;INVESTIDORES EM GERAL;BRJSRECTF007;20767328;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO J SAFRA S.A.;13371132000171;AVENIDA PAULISTA;2150;;BELA VISTA;SÃO PAULO;SP;01311300;0300 105 1234;0800 772 5755;;https://www.safra.com.br/sobre/safra-asset/js-real-estate.htm;safra.asset@safra.com.br;2020-12-31
13.464.208/0001-03;2020-03-31;1;2020-05-15;CIBRASEC CRÉDITO IMOBILIÁRIO - FII;2011-12-06;INVESTIDOR QUALIFICADO;;4615;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;13464208000103;AVENIDA DAS AMÉRICAS;3.434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-03-31
13.464.208/0001-03;2020-06-30;1;2020-08-14;CIBRASEC CRÉDITO IMOBILIÁRIO - FII;2011-12-06;INVESTIDOR QUALIFICADO;;4615;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;13464208000103;AVENIDA DAS AMÉRICAS;3.434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-06-30
13.464.208/0001-03;2020-09-30;1;2020-11-16;CIBRASEC CRÉDITO IMOBILIÁRIO - FII;2011-12-06;INVESTIDOR QUALIFICADO;;4615;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;13464208000103;AVENIDA DAS AMÉRICAS;3.434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-09-30
13.464.208/0001-03;2020-12-31;1;2021-02-11;CIBRASEC CRÉDITO IMOBILIÁRIO - FII;2011-12-06;INVESTIDOR QUALIFICADO;;4615;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;13464208000103;AVENIDA DAS AMÉRICAS;3.434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-12-31
13.500.306/0001-59;2020-03-31;1;2020-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL;2011-04-08;INVESTIDORES EM GERAL;BRMBRFCTF004;101664;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13500306000159;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2020-03-31
13.500.306/0001-59;2020-06-30;1;2020-08-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL;2011-04-08;INVESTIDORES EM GERAL;BRMBRFCTF004;101664;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13500306000159;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2020-06-30
13.500.306/0001-59;2020-09-30;1;2020-11-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL;2011-04-08;INVESTIDORES EM GERAL;BRMBRFCTF004;101664;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13500306000159;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2020-09-30
13.500.306/0001-59;2020-12-31;1;2021-02-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL;2011-04-08;INVESTIDORES EM GERAL;BRMBRFCTF004;101664;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13500306000159;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2020-12-31
13.551.286/0001-45;2020-03-31;1;2020-05-15;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CENESP;2011-07-27;INVESTIDORES EM GERAL;BRCNESCTF001;2949248;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13551286000145;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-2000;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2020-03-31
13.551.286/0001-45;2020-06-30;1;2020-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP;2011-07-27;INVESTIDORES EM GERAL;BRCNESCTF001;2949248;Não;Sim;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13551286000145;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2020-06-30
13.551.286/0001-45;2020-09-30;1;2020-11-16;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP;2011-07-27;INVESTIDORES EM GERAL;BRCNESCTF001;2949248;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13551286000145;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2020-09-30
13.551.286/0001-45;2020-12-31;2;2021-03-07;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP;2011-07-19;INVESTIDORES EM GERAL;BRCNESCTF001;2949248;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13551286000145;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2020-12-31
13.555.918/0001-49;2020-03-31;1;2020-04-27;AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-11;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRAQLLCTF008;98221.981839;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;INDIGO INVESTIMENTOS DTVM LTDA.;13555918000149;Rua iguatemi;192;25° andar;Itaim Bibi;São Paulo;SP;01451010;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br;2020-03-31
13.555.918/0001-49;2020-06-30;1;2020-08-12;AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-11;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRAQLLCTF008;98221.981839;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;INDIGO INVESTIMENTOS DTVM LTDA.;13555918000149;Rua iguatemi;192;25° andar;Itaim Bibi;São Paulo;SP;01451010;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br;2020-06-30
13.555.918/0001-49;2020-09-30;1;2020-10-22;AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-11;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRAQLLCTF008;98221.981839;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;INDIGO INVESTIMENTOS DTVM LTDA.;13555918000149;Rua iguatemi;192;25° andar;Itaim Bibi;São Paulo;SP;01451010;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br;2020-09-30
13.555.918/0001-49;2020-12-31;1;2021-02-09;AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-11;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRAQLLCTF008;98221.981839;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;INDIGO INVESTIMENTOS DTVM LTDA.;13555918000149;Rua iguatemi;192;25° andar;Itaim Bibi;São Paulo;SP;01451010;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br;2020-12-31
13.568.181/0001-07;2020-03-31;1;2020-06-16;RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-05-30;INVESTIDOR QUALIFICADO E PROFISSIONAL;;64305.7486;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRADER D.T.V.M.LTDA;13568181000107;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;1131985151;;;www.intrader.com.br;administracao.fundos@intrader.com.br;2020-03-31
13.584.584/0001-31;2020-03-31;2;2020-05-20;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV;2011-12-07;INVESTIDORES EM GERAL;BRCARECTF000;178866845;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES SA;13584584000131;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2020-03-31
13.584.584/0001-31;2020-06-30;1;2020-08-14;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV;2011-12-07;INVESTIDORES EM GERAL;BRCARECTF000;178164143;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER TRUSTEE DTVM LTDA;13584584000131;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2020-06-30
13.584.584/0001-31;2020-09-30;1;2020-11-16;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV;2011-12-07;INVESTIDORES EM GERAL;BRCARECTF000;178866845;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER TRUSTEE DTVM LTDA;13584584000131;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2020-09-30
13.584.584/0001-31;2020-12-31;1;2021-02-17;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV;2011-12-07;INVESTIDORES EM GERAL;BRCARECTF000;178866845;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER TRUSTEE DTVM LTDA;13584584000131;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2020-12-31
13.598.226/0001-88;2020-03-31;1;2020-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO;2019-04-09;INVESTIDOR QUALIFICADO;BRFISPCTF000;94198.4;Não;Não;Não;Híbrido;Outros;Ativa;Determinado;2024-04-18;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;13598226000188;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;1132992001;;;www.socopa.com.br;fip.fii.adm@socopa.com.br;2020-03-31
13.598.226/0001-88;2020-06-30;1;2020-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO;2019-04-09;INVESTIDOR QUALIFICADO;BRFISPCTF000;94198.4;Não;Não;Não;Híbrido;Outros;Ativa;Determinado;2024-04-18;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;13598226000188;Avenida Faria Lima;1355;5 andar;Jardim Paulistano;São Paulo;SP;01452002;11 2827-3500;;;www.socopa.com.br;fip.fii.adm@socopa.com.br;2020-06-30
13.598.226/0001-88;2020-09-30;1;2020-11-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO;2019-04-09;INVESTIDOR QUALIFICADO;BRFISPCTF000;84198.4;Não;Não;Não;Híbrido;Outros;Ativa;Determinado;2024-04-18;31/12;Não;Não;Sim;Não;Não;SINGULARE CTVM S.A.;13598226000188;Avenida Brigadeiro Faria Lima;1355;5 andar;Jardim Paulistano;São Paulo;SP;01452002;11 2827-3636;;;www.singulare.com.br;fiisp@singulare.com.br;2020-09-30
13.598.226/0001-88;2020-12-31;1;2021-02-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO;2019-04-09;INVESTIDOR QUALIFICADO;BRFISPCTF000;84198.4;Não;Não;Não;Híbrido;Outros;Ativa;Determinado;2024-04-18;31/12;Não;Não;Sim;Não;Não;SINGULARE CTVM S.A.;13598226000188;Avenida Brigadeiro Faria Lima;1355;5 andar;Jardim Paulistano;São Paulo;SP;01452002;11 2827-3636;;;www.singulare.com.br;fiisp@singulare.com.br;2020-12-31
13.652.006/0001-95;2020-03-31;1;2020-05-15;RB CAPITAL GENERAL SHOPPING SULACAP FII;2011-08-25;INVESTIDORES EM GERAL;BRRBGSCTF009;1078000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;13652006000195;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-03-31
13.652.006/0001-95;2020-06-30;1;2020-08-14;RB CAPITAL GENERAL SHOPPING SULACAP FII;2011-08-25;INVESTIDORES EM GERAL;BRRBGSCTF009;1078000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;13652006000195;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-06-30
13.652.006/0001-95;2020-09-30;1;2020-11-16;RB CAPITAL GENERAL SHOPPING SULACAP FII;2011-08-25;INVESTIDORES EM GERAL;BRRBGSCTF009;1078000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;13652006000195;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-09-30
13.652.006/0001-95;2020-12-31;1;2021-02-11;RB CAPITAL GENERAL SHOPPING SULACAP FII;2011-08-25;INVESTIDORES EM GERAL;BRRBGSCTF009;1078000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;13652006000195;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2020-12-31
13.703.596/0001-38;2020-03-31;1;2020-05-15;TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-07-01;INVESTIDOR QUALIFICADO;BRTREVCTF000;1064.38551926;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;13703596000138;AV. BRIGADEIRO FARIA LIMA;2277;CONJUNTO 202;JARDIM PAULISTANO;SÃO PAULO;SP;01452-000;11 3030-7300;;;www.vortx.com.br;admfundos@vortxbr.com;2020-03-31
13.703.596/0001-38;2020-06-30;1;2020-08-14;TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-07-01;INVESTIDOR QUALIFICADO;BRTREVCTF000;1064.38551926;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;13703596000138;AV. BRIGADEIRO FARIA LIMA;2277;CONJUNTO 202;JARDIM PAULISTANO;SÃO PAULO;SP;01452-000;11 3030-7300;;;www.vortx.com.br;admfundos@vortxbr.com;2020-06-30
13.703.596/0001-38;2020-09-30;1;2020-11-13;TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-07-01;INVESTIDOR QUALIFICADO;BRTREVCTF000;1064.38551926;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;13703596000138;AV. BRIGADEIRO FARIA LIMA;2277;CONJUNTO 202;JARDIM PAULISTANO;SÃO PAULO;SP;01452-000;11 3030-7300;;;www.vortx.com.br;admfundos@vortxbr.com;2020-09-30
13.703.596/0001-38;2020-12-31;1;2021-02-12;TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-07-01;INVESTIDOR QUALIFICADO;BRTREVCTF000;1064.38551926;Não;Sim;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;13703596000138;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br;2020-12-31
13.726.079/0001-84;2020-03-31;1;2020-05-15;SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-11-22;INVESTIDOR QUALIFICADO;BRFNDACTF004;193260.83094938;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;13726079000184;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;1132992001;;;www.socopa.com.br;fip.fii.adm@socopa.com.br;2020-03-31
13.726.079/0001-84;2020-06-30;1;2020-08-14;SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-11-22;INVESTIDOR QUALIFICADO;BRFNDACTF004;193260.83094938;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;13726079000184;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;11 28273500;;;www.socopa.com.br;fip.fii.adm@socopa.com.br;2020-06-30
13.726.079/0001-84;2020-09-30;1;2020-11-12;SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-11-22;INVESTIDOR QUALIFICADO;BRFNDACTF004;200335.95633413;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CTVM S.A.;13726079000184;Avenida Faria Lima;1355;15 andar;Centro;São Paulo;SP;01452002;11 2827-3520;;;www.singulare.com.br;fip.fii.adm@singulare.com.br;2020-09-30
13.726.079/0001-84;2020-12-31;1;2021-02-12;SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-11-22;INVESTIDOR QUALIFICADO;BRFNDACTF004;214819.58348255;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;13726079000184;Avenida Faria Lima;1355;3 andar;Jardim Paulistano;São Paulo;SP;01452002;11 2827-3500;;;www.singulare.com.br;fip.fii.adm@singulare.com.br;2020-12-31
13.842.683/0001-76;2020-03-31;1;2020-05-15;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI;2012-11-14;INVESTIDOR QUALIFICADO;BRVLJSCTF004;32908.55029011;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Determinado;2021-07-14;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES SA;13842683000176;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2020-03-31
13.842.683/0001-76;2020-06-30;1;2020-08-14;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI;2012-11-14;INVESTIDOR QUALIFICADO;BRVLJSCTF004;32908.55029011;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Determinado;2021-07-14;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES SA;13842683000176;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2020-06-30
13.842.683/0001-76;2020-09-30;1;2020-11-16;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI;2012-11-14;INVESTIDOR QUALIFICADO;BRVLJSCTF004;32908.55029011;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Determinado;2021-07-14;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES S.A.;13842683000176;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2020-09-30
