CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
24.796.967/0001-90;2019-12-31;1;INH 737 21;Rua Inhambú 737 - 21;168.52;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;IRI 570 81;Avenida Iraã­ 570 - 81;192.86;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;JA 975 22;Alameda Jauaperi 975 - 22;161.31;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;JCT 231 32;Avenida Jacutinga 231 - 32;83.48;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;JCT 557 12;Avenida Jacutinga 557 - 12;88.66;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;JCT 657 201;Avenida Jacutinga 657 - 201;199;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;JEL 834 41;Alameda Joaquim Eugênio de Lima 834 - 41;184.66;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;JUR 367 31;Avenida Juriti 367 - 31;171.48;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;LAV 596 31;Avenida Lavandisca 596 - 31;122.65;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;MAN 150 61;Rua Mangabeiras 150 - 61;306.82;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;MAN 82 71;Rua Mangabeiras 82 - 71;169;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;MAO 565 01;Rua Maranhão 565 - 11;228;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;MAO 685 91;Rua Maranhão 685 - 91;212.12;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;MRA 932 71;Alameda Ministro Rocha Azevedo 932 - 71;191.06;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;MTC 50 61;Rua Mourato Coelho 50 - 61;104.46;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;MTC 50 64;Rua Mourato Coelho 50 - 64;149.5;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PE 167 61;Rua Pernambuco 167 - 61;244;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PE 74 91;Rua Pernambuco 74 - 91;210.55;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PE 88 101B;Rua Pernambuco 88 - 101b;253;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PED 288 201;Rua Pedroso Alvarenga 288 - 201;236;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PER 104 121;Rua Periquito 104 - 121;60.59;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PIN 519 140;Rua Pintassilgo 519 - 140;143.79;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PIN 59 12A;Rua Pintassilgo 59 - 12A;113.07;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PIN 59 34;Rua Pintassilgo 59 - 34B;90.06;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;PIN 59 44;Rua Pintassilgo 59 - 44B;90.06;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;SAB 400 1602;Avenida Sabiá 400 - 1602;140;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;SAB 538 101;Rua Sabará 538 - 101;151.26;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;SAB 57 92;Avenida Sabiá 57 - 92;87.16;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;SAB 76 102A;Rua Sabará 76 - 102AA;252;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;SER 686 121;Rua Sergipe 686 - 121;207.4;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;TAB 1590 51;Rua Tabapuã 1590 - 51;236.31;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;TU 523 51;Rua Tuim 523 - 51;165.91;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;TU 536 76;Rua Tuim 536 - 76;56;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;TU 603 24;Rua Tuim 603 - 24;70.13;1;Apartamento residencial pronto para venda;;Venda
24.853.044/0001-22;2019-03-31;1;Gleba 09 Extrema;Rodovia Fernão Dias, km 933, Extrema, MG;48453.74;1;Pé Direito: 12 m. Capacidade Piso: 6 ton/m².;0.559149;Renda
24.853.044/0001-22;2019-06-30;1;Jundiaí Business Park - Galpão 03;Av. Marginal Rodovia dos Bandeirantes, Nº 800;4101.669;1;Galpões logísticos;0.143028;Renda
24.853.044/0001-22;2019-06-30;1;Jundiaí Business Park - Galpão 05;Av. Marginal Rodovia dos Bandeirantes, Nº 800;4084.35;1;Galpões logísticos;0.142263;Renda
24.853.044/0001-22;2019-06-30;1;Jundiaí Business Park - Galpão 06;Av. Marginal Rodovia dos Bandeirantes, Nº 800;4084.35;1;Galpões logísticos;0.142263;Renda
24.853.044/0001-22;2019-06-30;1;Fernão Dias Business Park;Rodovia Fernão Dias, km 891,5, Extrema, MG;0;9;Galpões logísticos;0.61;Renda
24.853.044/0001-22;2019-12-31;1;Galpôes em Guarulhos - Airport Town;R. Almerim, 100, Guarulhos - SP;9268.1;13;Galpões Comeciais;1;Renda
24.853.044/0001-22;2019-12-31;1;Galpão BTS/Cremer;Avenida das Quaresmeiras, n. 200, Pouso Alegre - MG;13885.86;1;Galpão com destinação comercial no Distrito industrial na Cidade de Pouso Alegre e Estado de Minas Gerais;1;Renda
26.195.121/0001-20;2019-09-30;1;Edificio Spazio Centrale;Alameda Itu, 852, conj. 71;138.3;1;4 vagas de garagem com area rela de 114,12 m² e area comum real de 119,676 m² perfazendo total de 372,098 m²;1;Renda
26.195.121/0001-20;2019-09-30;1;Edificio Spazio Centrale;Alameda Itu, 852, conj. 72;138.3;1;4 vagas de garagem com area rela de 114,12 m² e area comum real de 119,676 m² perfazendo total de 372,098 m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Mikono;Rua Gomes de Carvalho, 1356, conj. 51;289.55;1;matric. no RI nº 113538, 6 vagas de garagem e area total de 555,568m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Mikono;Rua Gomes de Carvalho, 1356, conj. 52;282.52;1;matric. no RI nº 1135396 vagas de garagem e area total de 545,265m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Vila Olimpia Corporate Plaza;Rua São Tomé, 86, conj. 151;282.59;1;matric. No RI nº 173517, 9 vagas de garagem e area total de 611,365m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Vila Olimpia Corporate Plaza;Rua São Tomé, 86, conj. 152;226.19;1;matric. No RI nº 173518, 9 vagas de garagem e area total de 484,762m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Atrium VIII;Rua Fidencio Ramos, 213 conj. 11;291.46;1;matric. No RI nº 177344, 7 vagas de garagem e area total de 591,490m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Atrium VIII;Rua Fidencio Ramos, 213 conj. 12;291.46;1;matric. No RI nº 177345, 7 vagas de garagem e area total de 591,490m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Joaquim Floriano;Rua Joaquim Floriano, 100, conj. 121;244.53;1;matric. No RI nº 160319, 7 vagas de garagem e area total de 556,8780m²;1;Renda
26.195.121/0001-20;2019-12-31;1;Edificio Joaquim Floriano;Rua Joaquim Floriano, 100, conj. 122;244.53;1;matric. No RI nº 160320, 7 vagas de garagem e area total de 556,8780m²;1;Renda
26.499.833/0001-32;2019-09-30;1;Shopping Center Tacaruna;Av. Gov. Agamenon Magalhães, 153 - Recife/PE;76958;232;n/a;0.0667;Renda
26.499.833/0001-32;2019-12-31;1;Shopping Suzano;Suzano SP;0;0;0;0;Renda
26.499.833/0001-32;2019-12-31;1;Shopping Park Sul;Rua dos Metalúrgicos, nº 1189, São Geraldo, na Cidade de Volta Redonda - RJ;0;0;0;0;Renda
26.499.833/0001-32;2019-12-31;1;Shopping Park Lagos;Avenida Henrique Terra, nº 1.700, Portinho, 1º Distrito de Cabo Frio - RJ;0;0;0;0;Renda
26.499.833/0001-32;2019-12-31;1;DBGZIBEN Participações Ltda.;Avenida Afranio de Melo Franco, 290;0;0;Proprietária do Shopping Taboão e Shopping Feira;0;Renda
26.502.761/0001-35;2019-06-28;2;EDIFÍCIO PARIS;RUA DR. EDUARDO DE SOUZA ARANHA, 255 AP 130, SÃO PAULO - SP;442.39;1;Apartamento residencial;;Venda
26.502.761/0001-35;2019-09-30;1;Ed King James;Al Tietê 342;218;1;;;Venda
26.502.761/0001-35;2019-09-30;1;Ed Taormina;Rua Jacurici 129;354;1;;;Venda
26.502.794/0001-85;2019-06-28;2;CD Renner;Avenida Osvaldo José do Amaral, s/n - Areias São José - SC;47912.9;1;;0.238782;Renda
26.614.291/0001-00;2019-06-28;1;Covolan;Rua Potiguares, nº 450, CEP 13.456-108, Distrito Industrial, Santa Bárbara D'Oeste - SP;85613.48;1;.Galpão Logístico e Industrial;0.135095;Renda
26.614.291/0001-00;2019-09-30;1;SUZANO;Av. Maria Luiza Pompeo de Camargo, nº 333 - Campinas-SP;64990;1;Galpão Logístico;0.07105;Renda
26.614.291/0001-00;2019-12-31;1;IGUARAÇU;Via Principal 02 Área 1 -1 - Zona Industrial, Igarassu - PE;14988.27;1;Galpão Industrial;0.105249;Renda
26.681.370/0001-25;2019-09-30;1;Ed. Torre Sul;Rua James Joule, 65;3203.04;21;São Paulo-SP;0.5;Renda
26.681.370/0001-25;2019-12-31;1;Ed. Passarelli;Rua Paes Leme, 524, no 45º Subdistrito - Pinheiros, São Paulo - SP;6622;39;São Paulo-SP;1;Renda
26.681.370/0001-25;2019-12-31;1;Condomínio Ed São Luiz;Av. Presidente Juscelino Kubitschek, 1830 e Rua Leopoldo Couto de Magalhês Júnior, 1461, no 28º Subdistrito - Jardim Paulista, São Paulo - SP;11341;12;São Paulo-SP;1;Renda
26.681.370/0001-25;2019-12-31;1;Ed. Torre Sull;Rua James Joule, 65 - Berrini - São Paulo - SP;10290;20;São Paulo-SP;1;Renda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 105-A;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-000;40.29;1;Sala Odontomedica;0.024618;Venda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 116-B;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-000;29.66;1;Sala Odontomedica;0.018123;Venda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 505-A;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-001;40.29;1;Sala Odontomedica;0.024618;Venda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 601-A;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-002;41.43;1;Sala Odontomedica;0.025315;Venda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 602-A;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-003;40.12;1;Sala Odontomedica;0.024514;Venda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 610-A;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-004;31.52;1;Sala Odontomedica;0.01926;Venda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 702-A;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-005;40.12;1;Sala Odontomedica;0.024514;Venda
27.293.689/0001-46;2019-06-28;1;DUAL MEDICAL & BUSINESS - Unidade 709-A;Rua Lafaiete F. dos Santos, 153 - Lauro de Freitas - BA - CEP 42700-006;29.58;1;Sala Odontomedica;0.018074;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 12;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.058726;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 13;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 21;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;61.95;1;Aquisição mediante dação de cotas de uma SPE;0.058726;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 23;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.058726;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 24;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;61.95;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 31;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;61.95;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 33;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.058726;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 42;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.058726;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 44;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;61.95;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 51;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;61.95;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 93;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 102;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 103;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 112;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 132;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 153;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;41.43;1;Aquisição mediante dação de cotas de uma SPE;0.039274;Venda
27.486.542/0001-72;2019-09-30;1;Citlog Sul de Minas;Rua Projetada PS, 333, Bairro Aeroporto, Varginha - MG;56591.78;12;Galpões Log 3 e Log 4, com 28.295,89m2 de área construída cada.;1;Renda
27.486.542/0001-72;2019-12-31;1;Citlog Sul de Minas;Rua Projetada PS, 333, Bairro Aeroporto, Varginha - MG;10202.73;2;Galpão Log 02;0.0843358213277;Renda
27.538.422/0001-71;2019-12-31;5;Arapiraca;Rodovia AL 220, s/n, Planalto, Arapiraca, AL;30984.85;1;cccc;0.3372;Renda
27.538.422/0001-71;2019-12-31;5;Taubaté;Av. Dom Pedro I, E-630, Jardim Silvia Maria, Taubaté, SP;28130;1;matrícula 56.177 do Cartório de Registro de Imóveis de Taubaté e parte ideal 40,1032% da matricula 49.593;0.3878;Renda
27.538.422/0001-71;2019-12-31;5;Guanambi;Estrada Lagoa dos Patos (BR 030), km 6, Guanambi, BA;41853.06;1;matricula 36.796 do 1º Ofício de Registro de Imóveis da Comarca de Guanambi;0.275;Renda
27.538.477/0001-81;2019-09-30;1;SODIMAC;RUA FÁBIO BARRETO,251 - VILA TIBÉRIO - RIBEIRÃO PRETO - SP;24538.48;1;(i) Instrumento de escritura pública de cessão de direitos aquisitivos sobre propriedade resolúvel. (ii) Imóvel alienado fiduciariamente para Gáia Securitizadora S.A., em garantia do pagamento da dívida confessada e compromissos contratuaias no valor de R$23.000.000,00, a ser reembolsado em 120 parcelas mensais e sucessivas, com vencimento final em 20/07/2029, e sobre as quais incidirão juros de 11,7% ao ano.;1;Renda
27.538.477/0001-81;2019-12-31;1;SODIMAC;RUA FÁBIO BARRETO,251 - VILA TIBÉRIO - RIBEIRÃO PRETO - SP;24538.48;1;(i) Instrumento de escritura pública de cessão de direitos aquisitivos sobre propriedade resolúvel. (ii) Imóvel alienado fiduciariamente para Gáia Securitizadora S.A., em garantia do pagamento da dívida confessada e compromissos contratuaias no valor de R$23.000.000,00, a ser reembolsado em 120 parcelas mensais e sucessivas, com vencimento final em 20/07/2029, e sobre as quais incidirão juros de 11,7% ao ano.;1;Renda
27.539.729/0001-97;2019-06-28;1;30.348, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-06-28;1;30.347, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-06-28;1;30.350, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-06-28;1;30.349, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-06-28;1;18.797, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-06-28;1;18.920, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-06-28;1;18.039, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-06-28;1;18.26648, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;30.348, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;30.347, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;30.350, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;30.349, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;18.797, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;18.920, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;18.039, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-09-30;1;18.26648, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;30.348, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;30.347, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;30.350, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;30.349, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;18.797, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;18.920, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;18.039, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
27.539.729/0001-97;2019-12-31;1;18.26648, do 12ª Registro de Imóveis do Rio de Janeiro;CONDOMÍNIO COLINAS DO RETIRO;;1;CONDOMÍNIO;0.05;Venda
28.108.193/0001-18;2019-06-28;1;Edifício Daniela;Rua Jaspe nº 46;93.45;1;Apartamento nº 44, localizado no 4º andar do Edifício Daniela, situado na Rua Jaspe nº 46, no 37º subdistrito - Aclimação, Distrito, Município, Comarca e 16º Cartório de Registro de Imóveis desta Capital, matriculado sob nº 56.236, no livro nº 02 de Registro Geral,  com a área total de 93,45(m2), cadastrado pela Prefeitura do Mnicípio de São Paulo, sob contribuinte nº 033.062.0079-4, CEP: 01531-060.;0.04021;Venda
28.108.193/0001-18;2019-09-30;1;Edifício Daniela;Rua Jaspe nº 46;93.45;1;Apartamento nº 44, localizado no 4º andar do Edifício Daniela, situado na Rua Jaspe nº 46, no 37º subdistrito - Aclimação, Distrito, Município, Comarca e 16º Cartório de Registro de Imóveis desta Capital, matriculado sob nº 56.236, no livro nº 02 de Registro Geral,  com a área total de 93,45(m2), cadastrado pela Prefeitura do Mnicípio de São Paulo, sob contribuinte nº 033.062.0079-4, CEP: 01531-060.;0.04021;Venda
28.216.384/0001-01;2019-12-31;1;Imóvel Urbano;Rua Arthur Itabirano nº 251 Edifício Empresarial Maria Isabel Chaves Cançado Bairro São José Belo Horizonte MG;1211.3;14;Não se aplica;1;Renda
28.267.530/0001-10;2019-06-28;1;IMOVEL NO BAIRRO DO BRAS - SP;RUA CORONEL MURSA;0;1;IMOVEL REFERE-SE A PARTE DE UM TERRENO COM EDIFICAÇÕES REGISTRADOS EM 5 MATRICULAS DIFERENTES;0.0336;Venda
28.267.555/0001-13;2019-09-30;1;CONDOMINIO LED CORPORATE (70,81% de 56.085,85m2);RUA ROBERT BOSCH, Nº 45, SÃO PAULO - SP.;39714.39;59;O Fundo é a legítima proprietária das unidades autônomas de nºs 101, 102, 103 e 104 (1º Pavimento) 201, 202, 203 e 204 (2º Pavimento) 301, 302, 303 e 304 (3º Pavimento) 401, 402, 403 e 404 (4º Pavimento) 501, 502, 503 e 504 (5º Pavimento) 601, 602, 603 e 604 (6º Pavimento) 701, 702, 703 e 704 (7º Pavimento) 801, 802, 803 e 804 (8º Pavimento) 901, 902, 903 e 904 (9º Pavimento) 1001, 1002, 1003 e 1004 (10º Pavimento) ("Unidades Adquiridas"), bem como de 12 lojas e sete vagas autonomas ("lojas e vagas adquiridas"), que fazem parte do empreendimento comercial denominado "Condomínio LED Corporate", composto por: (i) 1 (uma) torre comercial com 5 (cinco) pavimentos de estacionamento, sendo 1 (um) subsolo e 4 (quatro) sobressolos, 1 (um) pavimento térreo e 14 (quatorze) pavimentos, sendo o último pavimento duplex, ático e cobertura (ii) 1 (uma) galeria comercial composta por 12 (doze) lojas de conveniência (iii) 919 (novecentas e dezenove) vagas de estacionamentos compostos por vagas P, M, G, PNE, utilitários e caminhão (iv) 85 (oitenta e cinco) vagas para bicicletas, incluindo 8 (oito) elevadores inteligentes (v) 177 (cento e setenta e sete) vagas para motos e (vi) 1 (um) teatro com capacidade para, pelo menos, 187 (cento e oitenta e sete) pessoas, camarim e foyer, bem como por áreas da propriedade de uso comum.;1;Renda
28.267.696/0001-36;2019-06-28;1;PREDIO INDUSTRIAL - GALPÃO 51;AV. INDUSTRIAL, 601 - NOVA ODESSA - SP;10029.42;1;IMOVEL ADQUIRIDO COM CONTRATO DE OPÇÃO DE COMPRA ANTERIOR;1;Renda
28.516.325/0001-40;2019-03-29;1;Unidade 2 do Edifício Mozart do Condomínio Condomínio Atibia;Avenida Tégula, 888, Atibaia - SP;5261.58;;;;Renda
28.516.325/0001-40;2019-03-29;1;Unidade 1 a 5 do Edifício Figueira do Condomínio Gaia;Avenida Tégula, 888, Atibaia - SP;15871.97;;;;Renda
28.516.650/0001-03;2019-03-31;1;N/A;N/A;0;1;N/A;0;Renda
28.516.650/0001-03;2019-06-30;1;Condomínio Borges 3647;Av. Borges de Medeiros, 3647 - Rio de Janeiro;629.24;3;Compromisso de venda e compra, assinado em 02/05/2019,  vendedora Performance Opus Magna Empreendimentos Imobiliários, futuras unidades 101, 102 e 602, no montante total de R$ 7.899 mil, pagamento a prazo de acordo com a medição da obra.;0.0754;Venda
28.516.650/0001-03;2019-09-30;1;Loja Ipanema;Av. Visconde de Piraja, 602 - Loja A, Rio de Janeiro - RJ;49;1;N/A;0.0262;Renda
28.516.650/0001-03;2019-12-31;1;N/A;0;0;1;0;0;Renda
28.548.288/0001-52;2019-12-31;1;Camil - Matricula 517;Aveninda Brasil, 51000;64863;1;100;1;Renda
28.693.595/0001-27;2019-03-31;1;N/A;N/A;0;1;N/A;0;Renda
28.693.595/0001-27;2019-06-30;1;N/A;N/A;0;1;N/A;0;Renda
