CNPJ_Fundo;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
11.026.627/0001-38;2019-03-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;287.45;0;35307122.9;103727264.3
11.026.627/0001-38;2019-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;287.45;0;0;99814638.08
11.026.627/0001-38;2019-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;206.84;0;0;34718715.61
11.026.627/0001-38;2019-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;206.84;0;0;125017858.66
11.044.355/0001-07;2019-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.9;0.9;0.1;0.1;0.1;0.1;0.03;0.03;0.1;0.1;;;Aviso prévio de rescisão 30 diasPagamento antecipado dos contratos temporáriosFiadores para contratos de prazos relevantesReajuste contratual anualPagamento de aluguel dobrado em DezembroPagamento de Encargos Comuns (Condomínio) e Encargos Específicos (IPTU, Água, Energia, Taxas) por parte dos lojistas;Para o seguro de responsabilidade civil são considerados os itens de maior criticidade e com maior risco de ocorrência de sinistro, tais como:Operação de Shopping CenterEmpregadorDanos Causados por Falhas de Profissional da MédicaDanos ao conteúdo das lojas por Incêndio e/ou explosão - Shopping CenterDanos Morais.Para o seguro empresarial/riscos diversos é utilizado o mesmo critério para contratação, sendo considerados os seguintes itens para cobertura de seguros:Incêndio, inclusive decorrentes de Tumultos, Queda de Raio e Explosão de qualquer Natureza(80% do Valor em Risco)Vendaval/ FumaçaVazamento de SprinklersTumultos, Greves e LockoutQuebra VidrosFidelidadeRC - Guarda de Veículos(incêndio e roubo)RC - Guarda de Veículos(somente roubo)Danos ElétricosLucros Cessantes, inclusive decorrente de TumultosDanos por água decorente a ruptura de tanques e tubulações;Seguro de construção.;;;4036.04;0;0;322676.57
11.044.355/0001-07;2019-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;0.9;0.9;0.1;0.1;0.1;0.1;0.03;0.03;0.1;0.1;;;Aviso prévio de rescisão 30 diasPagamento antecipado dos contratos temporáriosFiadores para contratos de prazos relevantesReajuste contratual anualPagamento de aluguel dobrado em DezembroPagamento de Encargos Comuns (Condomínio) e Encargos Específicos (IPTU, Água, Energia, Taxas) por parte dos lojistas;Para o seguro de responsabilidade civil são considerados os itens de maior criticidade e com maior risco de ocorrência de sinistro, tais como:Operação de Shopping CenterEmpregadorDanos Causados por Falhas de Profissional da MédicaDanos ao conteúdo das lojas por Incêndio e/ou explosão - Shopping CenterDanos Morais.Para o seguro empresarial/riscos diversos é utilizado o mesmo critério para contratação, sendo considerados os seguintes itens para cobertura de seguros:Incêndio, inclusive decorrentes de Tumultos, Queda de Raio e Explosão de qualquer Natureza(80% do Valor em Risco)Vendaval/ FumaçaVazamento de SprinklersTumultos, Greves e LockoutQuebra VidrosFidelidadeRC - Guarda de Veículos(incêndio e roubo)RC - Guarda de Veículos(somente roubo)Danos ElétricosLucros Cessantes, inclusive decorrente de TumultosDanos por água decorente a ruptura de tanques e tubulações;Seguro de construção.;;;3444.67;0;0;251764.68
11.044.355/0001-07;2019-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;0.9;0.9;0.1;0.1;0.1;0.1;0.03;0.03;0.1;0.1;;;Aviso prévio de rescisão 30 diasPagamento antecipado dos contratos temporáriosFiadores para contratos de prazos relevantesReajuste contratual anualPagamento de aluguel dobrado em DezembroPagamento de Encargos Comuns (Condomínio) e Encargos Específicos (IPTU, Água, Energia, Taxas) por parte dos lojistas;Para o seguro de responsabilidade civil são considerados os itens de maior criticidade e com maior risco de ocorrência de sinistro, tais como:Operação de Shopping CenterEmpregadorDanos Causados por Falhas de Profissional da MédicaDanos ao conteúdo das lojas por Incêndio e/ou explosão - Shopping CenterDanos Morais.Para o seguro empresarial/riscos diversos é utilizado o mesmo critério para contratação, sendo considerados os seguintes itens para cobertura de seguros:Incêndio, inclusive decorrentes de Tumultos, Queda de Raio e Explosão de qualquer Natureza(80% do Valor em Risco)Vendaval/ FumaçaVazamento de SprinklersTumultos, Greves e LockoutQuebra VidrosFidelidadeRC - Guarda de Veículos(incêndio e roubo)RC - Guarda de Veículos(somente roubo)Danos ElétricosLucros Cessantes, inclusive decorrente de TumultosDanos por água decorente a ruptura de tanques e tubulações;Seguro de construção.;;;4169.08;0;0;650211.28
11.044.355/0001-07;2019-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.9;0.9;0.1;0.1;0.1;0.1;0.03;0.03;0.1;0.1;;;Aviso prévio de rescisão 30 diasPagamento antecipado dos contratos temporáriosFiadores para contratos de prazos relevantesReajuste contratual anualPagamento de aluguel dobrado em DezembroPagamento de Encargos Comuns (Condomínio) e Encargos Específicos (IPTU, Água, Energia, Taxas) por parte dos lojistas                                                                                                                                                                                     Pagamento de Aluguel Percentual.;Para o seguro de responsabilidade civil são considerados os itens de maior criticidade e com maior risco de ocorrência de sinistro, tais como:Operação de Shopping CenterEmpregadorDanos Causados por Falhas de Profissional da MédicaDanos ao conteúdo das lojas por Incêndio e/ou explosão - Shopping CenterDanos Morais.Para o seguro empresarial/riscos diversos é utilizado o mesmo critério para contratação, sendo considerados os seguintes itens para cobertura de seguros:Incêndio, inclusive decorrentes de Tumultos, Queda de Raio e Explosão de qualquer Natureza(80% do Valor em Risco)Vendaval/ FumaçaVazamento de SprinklersTumultos, Greves e LockoutQuebra VidrosFidelidadeRC - Guarda de Veículos(incêndio e roubo)RC - Guarda de Veículos(somente roubo)Danos ElétricosLucros Cessantes, inclusive decorrente de TumultosDanos por água decorente a ruptura de tanques e tubulações;Seguro de construção.;;;4051.02;;;68989.61
11.160.521/0001-22;2019-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75377.74;0;0;54068802.63
11.160.521/0001-22;2019-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42462.9;39397435.68;0;129299695.23
11.160.521/0001-22;2019-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4999.96;39871712.68;0;203516632.18
11.160.521/0001-22;2019-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46187.44;0;0;104333739.76
11.179.118/0001-45;2019-03-29;1;;;;;;;;;;;;;;;0.423934;0.419874;;;;;;;;;0.576066;0.57055;;;;;;;1;0.990424;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;195.5;0;0;1543815.16
11.179.118/0001-45;2019-06-28;1;;;;;;;;;;;0.423934;0.419932;;;;;;;;;;;;;0.576066;0.570628;;;;;;;1;0.99056;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;593.98;0;0;1607416.73
11.179.118/0001-45;2019-09-30;1;;;;;;;;;;;0.423934;0.420003;;;;;;;;;;;;;0.576066;0.570724;;;;;;;1;0.990727;;;;;;;;196.11;0;0;1672336.6
11.179.118/0001-45;2019-12-31;1;;;;;;;;;;;0.423934;0.423934;;;;;;;;;;;;;0.576066;0.576066;0;0;;;;;1;1;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;197;0;0;1737167.56
11.233.841/0001-65;2019-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.8;0.866457;0.2;0.133543;1;;;;;;;;A maioria das cláusulas de reajuste/correção se refere ao índice que apresenta maior variação entre IGP-M, INPC, IPCA e IPC. Quase 100% dos contratos possuem cláusula de multa rescisória de 3 aluguéis caso o contrato seja rescindido antes do período acordado.;Todos os contratos de aluguéis dos imóveis do Fundo possuem cláusula determinando a contratação de seguro do mesmo, tendo como beneficiário o Fundo. A contratação desses seguros ficam a critério de cada inquilino.;;;;1909685.19;0;0;390576.14
11.233.841/0001-65;2019-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;0.8;0.866457;0.2;0.133543;1;;;;;;;;A maioria das cláusulas de reajuste/correção se refere ao índice que apresenta maior variação entre IGP-M, INPC, IPCA e IPC. Quase 100% dos contratos possuem cláusula de multa rescisória de 3 aluguéis caso o contrato seja rescindido antes do período acordado.;Todos os contratos de aluguéis dos imóveis do Fundo possuem cláusula determinando a contratação de seguro do mesmo, tendo como beneficiário o Fundo. A contratação desses seguros ficam a critério de cada inquilino.;;;;629357.11;;;723164.37
11.233.841/0001-65;2019-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;0.8;0.866457;0.2;0.133543;1;;;;;;;;A maioria das cláusulas de reajuste/correção se refere ao índice que apresenta maior variação entre IGP-M, INPC, IPCA e IPC. Quase 100% dos contratos possuem cláusula de multa rescisória de 3 aluguéis caso o contrato seja rescindido antes do período acordado.;Todos os contratos de aluguéis dos imóveis do Fundo possuem cláusula determinando a contratação de seguro do mesmo, tendo como beneficiário o Fundo. A contratação desses seguros ficam a critério de cada inquilino.;;;;498165.16;;;1421234.75
11.233.841/0001-65;2019-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.8;0.866457;0.2;0.133543;1;;;;;;;;A maioria das cláusulas de reajuste/correção se refere ao índice que apresenta maior variação entre IGP-M, INPC, IPCA e IPC. Quase 100% dos contratos possuem cláusula de multa rescisória de 3 aluguéis caso o contrato seja rescindido antes do período acordado.;Todos os contratos de aluguéis dos imóveis do Fundo possuem cláusula determinando a contratação de seguro do mesmo, tendo como beneficiário o Fundo. A contratação desses seguros ficam a critério de cada inquilino.;;;;671158.93;;;122339.25
11.260.134/0001-68;2019-03-31;1;0.0455243021466315;0.0453743131996505;0.0230162122530409;0.0229403807240214;0.0462272187554741;0.0460749139086987;0.0769939509684795;0.0767402789496866;0;0;0;0;0.0193510628887273;0.0192873069296289;0.233669216713284;0.232899346597673;0;0;0.0581290577334143;0.0579375398902554;0.0184527155955353;0.0183919194218301;0.0172452737748217;0.0171884557604444;0.420367129318101;0.418982145472137;0.0306881281955514;0.0305870200002397;0.92622680553683;0.923175165496734;0;0;0.063437462806231;0.0632284553575322;0;0;Contratos típicos que seguem a lei do inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;36221.98;0;0;1088227.52
11.260.134/0001-68;2019-06-30;1;0.0344586229582788;0.034353256954216;0.0437107943784237;0.0435771375070031;0.0733423439350663;0.0731180810642488;0;0;0;0;0.0182976686399275;0.018241718864146;0.194955175884506;0.194359050848424;0;0;0.0183215816597656;0.0182655587638438;0.0179808689043187;0.0179258878243051;0.0181481583894706;0.018092665779307;0.0217006873512498;0.0216343319802187;0.500126679638006;0.498597415110446;0.0485243539352323;0.0483759783811634;0.929375864196664;0.926534061110063;0;0;0.0601910714775819;0.0600070219672596;0;0;Contratos típicos que seguem a lei do inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;5000;0;0;793093.16
11.260.134/0001-68;2019-09-30;1;0.0394508561900277;0.0393617579499158;0.0691973859019273;0.0690411062695028;0;0;0;0;0.0165144263423151;0.0164771291461156;0;0;0;0;0.0613456863045416;0.0612071394334201;0.0164011960955671;0.0163641546255213;0.0163309327162894;0.016294049933381;0.0210827185196404;0.021035104011407;0;0;0.705030185001038;0.703437901467144;0.0454967051018175;0.0453939525446629;0.935891501546604;0.933777826615905;0;0;0.0549585906265592;0.0548344687651661;0;0;Contratos típicos que seguem a lei do inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;5000;0;0;1143129.25
11.260.134/0001-68;2019-12-31;1;0.100846079640564;0.10062639258921;0;0;0;0;0.0175189008361639;0.0174807369761369;0;0;0;0;0.0285973130923686;0.0285350155849958;0.0170688668265168;0.0170316833382102;0.0368905338891555;0.0368101701046446;0.0219048154570018;0.021857097148711;0.0157013889421875;0.0156671844212862;0.106320184938656;0.106088572881827;0.644980431682643;0.643575381037911;0;0;0.912750955174312;0.910762582729117;0;0;0.0770775601309449;0.0769096513538154;0;0;Contratos típicos que seguem a lei do inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;5000;0;0;1130204.2
11.268.335/0001-01;2019-03-29;1;0;0;0;0;0;0;0;0;0;0;0.88381;0.801087;0;0;0;0;0;0;0.030559;0.027699;0;0;0;0;0.085631;0.077616;0;0;0;0;0;0;0;0;0;0;O valor da locação será corrigido monetariamente a cada 12 meses, de acordo com a variação do IGPM/FGV.;Não possui politica de contratação de seguros especifico para preservação dos imóveis.;;;;500;;;5178748.82
11.268.335/0001-01;2019-06-28;1;0;0;0;0;0;0;0;0;0.88381;0.80256;0;0;0;0;0;0;0.030559;0.02775;0;0;0;0;0;0;0.085631;0.077758;0;0;0;0;0;0;0;0;0;0;O valor da locação será corrigido monetariamente a cada 12 meses, de acordo com a variação do IGPM/FGV.;Não possui politica de contratação de seguros especifico para preservação dos imóveis.;;;;500;;;4594809.38
11.268.335/0001-01;2019-09-30;1;0;0;0;0;0;0;0.88055;0.769723;0;0;0;0;0;0;0.030446;0.026614;0;0;0;0;0;0;0;0;0.089004;0.077802;0;0;0;0;0;0;0;0;0;0;O valor da locação será corrigido monetariamente a cada 12 meses, de acordo com a variação do IGPM/FGV.;Não possui politica de contratação de seguros especifico para preservação dos imóveis.;;;;500;;;8089984.31
11.268.335/0001-01;2019-12-31;1;0;0;0;0;0.882714;0.745083;0;0;0;0;0;0;0.030521;0.025762;0;0;0;0;0;0;0;0;0;0;0.086765;0.073237;0;0;0;0;0;0;0;0;0;0;O valor da locação será corrigido monetariamente a cada 12 meses, de acordo com a variação do IGPM/FGV.;Não possui politica de contratação de seguros especifico para preservação dos imóveis.;;;;500;;;8236737.8
11.274.415/0001-70;2019-03-29;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.979802;;;1;0.979802;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;586.85;0;0;4205398.18
11.274.415/0001-70;2019-06-28;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.966145;;;1;0.966145;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;236.14;0;70250.32;3467997.83
11.274.415/0001-70;2019-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.985707;;;0.975553;0.961611;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;195.52;0;71405.56;1947265.07
11.274.415/0001-70;2019-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0.975608;0.975608;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;194;0;72230.81;1815985.77
11.281.322/0001-72;2019-03-29;1;0;0;0;0;0.508144;0.508144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.491856;0.491856;0;0;0;0;0;0;0;0;0;0;O valor de cada locação será corrigido monetariamente a cada 12 meses vinculado ao seu respectivo indexador descrito em cada contrato de locação.;A cobertura de seguro é contratado pela Administradora dos respectivos Imoveis, sendo suficiente para cobrir eventuais sinistros seguindo sua politica de contratação, seu valor é rateado entre Condôminos e incluído no valor do condomínio mensal.;;;;139148.39;;;
11.281.322/0001-72;2019-06-28;1;0;0;0.607793;0.607793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.392207;0.392207;0;0;0;0;0;0;0;0;0;0;O valor de cada locação será corrigido monetariamente a cada 12 meses vinculado ao seu respectivo indexador descrito em cada contrato de locação.;A cobertura de seguro é contratado pela Administradora dos respectivos Imoveis, sendo suficiente para cobrir eventuais sinistros seguindo sua politica de contratação, seu valor é rateado entre Condôminos e incluído no valor do condomínio mensal.;;;;137705.34;;;
11.281.322/0001-72;2019-09-30;1;0.607793;0.607793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.392207;0.392207;0;0;0;0;0;0;0;0;0;0;O valor de cada locação será corrigido monetariamente a cada 12 meses vinculado ao seu respectivo indexador descrito em cada contrato de locação.;A cobertura de seguro é contratado pela Administradora dos respectivos Imoveis, sendo suficiente para cobrir eventuais sinistros seguindo sua politica de contratação, seu valor é rateado entre Condôminos e incluído no valor do condomínio mensal.;;;;139598.86;;;
11.281.322/0001-72;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.613205;0.511979;0;0;0;0;0;0;0.386795;0.322944;0;0;0;0;0;0;0;0;0;0;0;0;O valor de cada locação será corrigido monetariamente a cada 12 meses vinculado ao seu respectivo indexador descrito em cada contrato de locação.;A cobertura de seguro é contratado pela Administradora dos respectivos Imoveis, sendo suficiente para cobrir eventuais sinistros seguindo sua politica de contratação, seu valor é rateado entre Condôminos e incluído no valor do condomínio mensal.;;;;491238.89;;;
11.326.746/0001-06;2019-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Todos os contratos possuem clausulas de reajuste anual por indice de preço (inflação).;Cabe ao locatário a contratação do seguro.;;O seguro patrimonial do imóvel deverá ser renovado anualmente pela locatária e deverá prever cobertura do montante necessário para a reconstrução do imóvel no estado anterior ao sinistro, com base na avaliação do imóvel à época da contratação da apólice e suas renovações.;;397524.77;;;2914661.4
11.326.746/0001-06;2019-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Todos os contratos possuem clausulas de reajuste anual por indice de preço (inflação).;Cabe ao locatário a contratação do seguro.;;O seguro patrimonial do imóvel deverá ser renovado anualmente pela locatária e deverá prever cobertura do montante necessário para a reconstrução do imóvel no estado anterior ao sinistro, com base na avaliação do imóvel à época da contratação da apólice e suas renovações.;;397524.77;;;2914661.4
