CNPJ_Fundo;Data_Referencia;Versao;Endereco;Outras_Caracteristicas_Relevantes;Area;Percentual_Terreno_Total_Investido;Percentual_Terreno_PL
00.613.094/0001-74;2018-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 7 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7480.22;0.0276832628991421;0.106629714641191
00.613.094/0001-74;2018-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 8 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6537.16;0.0241931278617148;0.0931864979056513
00.613.094/0001-74;2018-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 9 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;5715.56;0.0211524995382249;0.0814746801316817
00.613.094/0001-74;2018-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6326.36;0.0234129861253569;0.0901815670551732
00.613.094/0001-74;2018-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 11 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7358.31;0.0272320907972475;0.104891900979039
00.613.094/0001-74;2018-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 12 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;24186.75;0.0895118270486464;0.344779465122394
00.613.094/0001-74;2018-12-31;1;Rua Itapaiuna, s/n Lote 11 Gleba A (Setor 8);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;2250;0.00832693978560387;0
00.613.094/0001-74;2018-12-31;1;Rua Itapaiuna, s/n Lote 1 Gleba A (Setor 8);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;17800;0.065875345859444;0
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote A6 Gleba A (Setor 6A);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;11401.42;0.0421950834712799;0
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 Gleba A (Setor 6A);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;15000;0.0555129319040258;0
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote A2 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;19989.82;0.0739795677622489;0
00.613.094/0001-74;2018-12-31;1;Av. D. Helena P. de Moraes, s/n Lote A3 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;18104.64;0.0670027764977935;0
00.613.094/0001-74;2018-12-31;1;Av. D. Helena P. de Moraes, s/n Lote A4 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;15747.13;0.0582779570249228;0
00.613.094/0001-74;2018-12-31;1;Rua Itapaiuna, s/n Lote A5 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;19962.81;0.0738796074762004;0
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 6 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;9999.95;0.0370084362262442;0.159187008935872
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 7 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7480.22;0.0276832628991421;0.11907598017813
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 8 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6537.16;0.0241931278617148;0.104063615051598
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 9 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;5715.56;0.0211524995382249;0.0909847450030764
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6326.36;0.0234129861253569;0.100707936124835
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 11 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7358.31;0.0272320907972475;0.1171353216489
00.613.094/0001-74;2018-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 12 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;24186.75;0.0895118270486464;0.38502356395579
00.868.235/0001-08;2018-03-31;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0
00.868.235/0001-08;2018-06-30;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0
00.868.235/0001-08;2018-09-30;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0
00.868.235/0001-08;2018-12-31;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0
01.235.622/0001-61;2018-03-29;3;Rodovia Darly Santos - Vila Velha - ES;Green Village;198879;0.119205;0.574043
01.235.622/0001-61;2018-03-29;3;Av. Vereador Hermínio Moreira - Itaboraí RJ;Itaboraí;20000;0.003377;0.016263
01.235.622/0001-61;2018-03-29;3;Rua Nutas James, 877 - RJ;We-Barra;7970;0.11666;0.561787
01.235.622/0001-61;2018-03-29;3;Avenida Presidente Vargas, Centro - RJ;Orbit;1102;0.153639;0.739865
01.235.622/0001-61;2018-03-29;3;Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ;Marrecas 13;366;0.009146;0.044045
01.235.622/0001-61;2018-03-29;3;Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ;Flamengo: Rua 2 de Dezembro;8319;0.3223;1
01.235.622/0001-61;2018-03-29;3;Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ;Parque Gragoatá;9466;0.007647;0.036825
01.235.622/0001-61;2018-03-29;3;Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.;Quadrilátero - Botafogo;11409;0.205096;0.987662
01.235.622/0001-61;2018-03-29;3;Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar.;Enseada do Suá - Lorenge;4252;0.062931;0.30305
01.235.622/0001-61;2018-06-29;2;Rodovia Darly Santos - Vila Velha - ES;Green Village;198879;0.118426;0.493855
01.235.622/0001-61;2018-06-29;2;Av. Vereador Hermínio Moreira - Itaboraí RJ;Itaboraí;20000;0.003355;0.013991
01.235.622/0001-61;2018-06-29;2;Rua Nutas James, 877 - RJ;We-Barra;7970;0.115898;0.48331
01.235.622/0001-61;2018-06-29;2;Avenida Presidente Vargas, Centro - RJ;Orbit;1102;0.152636;0.636513
01.235.622/0001-61;2018-06-29;2;Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ;Marrecas 13;366;0.009087;0.037893
01.235.622/0001-61;2018-06-29;2;Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ;Flamengo: Rua 2 de Dezembro;8319;0.320195;1
01.235.622/0001-61;2018-06-29;2;Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ;Parque Gragoatá;9466;0.007597;0.031681
01.235.622/0001-61;2018-06-29;2;Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.;Quadrilátero - Botafogo;11409;0.203757;0.849695
01.235.622/0001-61;2018-06-29;2;Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar.;Enseada do Suá - Lorenge;4252;0.06252;0.260717
01.235.622/0001-61;2018-06-29;2;Rua das Marrecas nº 11, Centro, Rio de Janeiro - RJ;Marrecas 11;185;0.00653;0.027233
01.235.622/0001-61;2018-09-28;3;Rodovia Darly Santos - Vila Velha - ES;Green Village;198879;0.118426;0.493855
01.235.622/0001-61;2018-09-28;3;Av. Vereador Hermínio Moreira - Itaboraí RJ;Itaboraí;20000;0.003355;0.013991
01.235.622/0001-61;2018-09-28;3;Rua Nutas James, 877 - RJ;We-Barra;7970;0.115898;0.48331
01.235.622/0001-61;2018-09-28;3;Avenida Presidente Vargas, Centro - RJ;Orbit;1102;0.152636;0.636513
01.235.622/0001-61;2018-09-28;3;Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ;Marrecas 13;366;0.009087;0.037893
01.235.622/0001-61;2018-09-28;3;Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ;Flamengo: Rua 2 de Dezembro;8319;0.320195;1
01.235.622/0001-61;2018-09-28;3;Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ;Parque Gragoatá;9466;0.007597;0.031681
01.235.622/0001-61;2018-09-28;3;Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.;Quadrilátero - Botafogo;11409;0.203757;0.849695
01.235.622/0001-61;2018-09-28;3;Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar.;Enseada do Suá - Lorenge;4252;0.06252;0.260717
01.235.622/0001-61;2018-09-28;3;Rua das Marrecas nº 11, Centro, Rio de Janeiro - RJ;Marrecas 11;185;0.00653;0.027233
01.235.622/0001-61;2018-12-31;3;Rodovia Darly Santos - Vila Velha - ES;Green Village;198879;0.075745;0.125898
01.235.622/0001-61;2018-12-31;3;Av. Vereador Hermínio Moreira - Itaboraí RJ;Itaboraí;20000;0.002146;0.003567
01.235.622/0001-61;2018-12-31;3;Rua Nutas James, 877 - RJ;We-Barra;7970;0.074186;0.123307
01.235.622/0001-61;2018-12-31;3;Avenida Presidente Vargas, Centro - RJ;Orbit;1102;0.097625;0.162266
01.235.622/0001-61;2018-12-31;3;Rua das Marrecas nº 11 e 13, Centro, Rio de Janeiro - RJ;Marrecas 11 e 13;551;0.010569;0.017567
01.235.622/0001-61;2018-12-31;3;Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ;Tijuca All Ways;2183;0.054495;0.090578
01.235.622/0001-61;2018-12-31;3;Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ;Parque Gragoatá;9466;0.004859;0.008076
01.235.622/0001-61;2018-12-31;3;Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.;Quadrilátero - Botafogo;11409;0.137811;0.229061
01.235.622/0001-61;2018-12-31;3;Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar;Enseada do Suá - Lorenge;4252;0.040894;0.067971
01.235.622/0001-61;2018-12-31;3;Lotes nº 1 a 6 da Quadra C, situado na Rua Caetano Tunholi, nº 60, Enseada do Suá, Vitória - ES;Enseada do Suá - Navegantes;11449.55;0.069876;0.116143
01.235.622/0001-61;2018-12-31;3;Gleba G-03, situada no perímetro do Distrito Federal - DF;Taquari;655126;0.260898;0.433649
01.235.622/0001-61;2018-12-31;3;Rua Ministro Raul Fernandes, Lote nº 4 do PAL 27.387;Raul Fernandes - Botafogo;1635;0.008146;0.01354
01.235.622/0001-61;2018-12-31;3;Rodovia Darly Santos - Vila Velha - ES;Costa Nova - Sedes;50000;0.000636;0.001058
01.235.622/0001-61;2018-12-31;3;Praia Rasa, Búzios - RJ;Aretê - Ybirá (Golf) - Lotes A e B;36322.78;0.091418;0.15195
01.235.622/0001-61;2018-12-31;3;Praia Rasa, Búzios - RJ;Aretê - Ybirá (Golf) - Ilhas;0;0.00287;0.004771
01.235.622/0001-61;2018-12-31;3;Praia Rasa, Búzios - RJ;Aretê - Toriba I;65375.82;0.010909;0.018132
01.235.622/0001-61;2018-12-31;3;Praia Rasa, Búzios - RJ;Aretê - Toriba Península Norte e Sul;8951.5;0.023969;0.03984
01.235.622/0001-61;2018-12-31;3;Praia Rasa, Búzios - RJ;Aretê - Toriba Oeste;0;0.0171;0.028423
01.235.622/0001-61;2018-12-31;3;Praia Rasa, Búzios - RJ;Aretê - Toriba Leste;0;0.015849;0.026344
01.497.954/0001-14;2018-06-30;1;Rodovia SC 401;Empreendimento Comercial composto de Lojas e Conjuntos;108305.1;1;0
01.633.741/0001-72;2018-03-31;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;0
01.633.741/0001-72;2018-06-30;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;0
01.633.741/0001-72;2018-09-30;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;0
01.633.741/0001-72;2018-12-31;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;0
03.251.720/0001-18;2018-03-31;3;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;0
03.251.720/0001-18;2018-06-30;1;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;0
03.251.720/0001-18;2018-09-30;1;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;0
03.251.720/0001-18;2018-12-31;1;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;0
04.782.236/0001-88;2018-03-31;2;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.158464;0
04.782.236/0001-88;2018-03-31;2;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.321764;0
04.782.236/0001-88;2018-03-31;2;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.074253;0
04.782.236/0001-88;2018-03-31;2;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.445519;0
04.782.236/0001-88;2018-06-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.158464;0
04.782.236/0001-88;2018-06-30;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.321764;0
04.782.236/0001-88;2018-06-30;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.074253;0
04.782.236/0001-88;2018-06-30;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.445519;0
04.782.236/0001-88;2018-09-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.153708;0
04.782.236/0001-88;2018-09-30;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.312108;0
04.782.236/0001-88;2018-09-30;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.072025;0
04.782.236/0001-88;2018-09-30;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.432149;0
04.782.236/0001-88;2018-09-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;21658;0.03001;0
04.782.236/0001-88;2018-12-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.153708;0
04.782.236/0001-88;2018-12-31;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.312108;0
