CNPJ_Fundo;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
09.326.861/0001-39;2018-12-31;1;0.253082;0.241394;0.028068;0.026772;0.019167;0.018282;0.043313;0.041312;0.091444;0.08722;0.005611;0.005351;0.037027;0.035317;0.037303;0.03558;0.033399;0.031856;0.020298;0.01936;0.038607;0.036824;0.005652;0.005391;0.255691;0.243883;0.13134;0.125274;0.94593;0.902244;0.009876;0.00942;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;198.5;0;0;333648.69
09.350.920/0001-04;2018-03-31;1;0.143754;0.14269;;;;;;;;;;;;;;;;;;;;;;;0.856246;0.8499;;;1;0.99259;;;;;;;Os contratos são de cinco anos, atualizados anualmente pela variação positiva do IGP-M.;Seguros contratados pelos locatários.;;;;5716.5;0;0;1004995.43
09.350.920/0001-04;2018-06-30;1;0.143754;0.142927;;;;;;;;;;;;;;;;;;;;;;;0.856246;0.851321;;;1;0.994248;;;;;;;Os contratos são de cinco anos, atualizados anualmente pela variação positiva do IGP-M.;Seguros contratados pelos locatários.;;;;4584.59;0;0;1059001.92
09.350.920/0001-04;2018-09-30;1;0.143754;0.14269;;;;;;;;;;;;;;;;;;;;;;;0.856246;0.8499;;;1;0.994325;;;;;;;Os contratos são de cinco anos, atualizados anualmente pela variação positiva do IGP-M.;Seguros contratados pelos locatários.;;;;7982.15;0;0;1114148.72
09.350.920/0001-04;2018-12-31;1;0.143754;0.14269;;;;;;;;;;;;;;;;;;;;;;;0.856246;0.8499;;;1;0.99597;;;;;;;Os contratos são de cinco anos, atualizados anualmente pela variação positiva do IGP-M.;Seguros contratados pelos locatários.;;;;13284.44;0;0;1198906.4
09.552.812/0001-14;2018-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.18;0;10650658.5;8714909.47
09.552.812/0001-14;2018-06-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.29;0;0;16560345.09
09.552.812/0001-14;2018-09-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.75;0;0;23820928.95
09.552.812/0001-14;2018-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322.96;0;5511.24;17465479.89
10.347.505/0001-80;2018-03-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;10717470.68
10.347.505/0001-80;2018-06-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;265.05;0;0;48002006.26
10.347.505/0001-80;2018-09-28;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;17024611.37
10.347.505/0001-80;2018-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98167.53;0;0;1523428.59
10.347.985/0001-80;2018-03-31;1;0.3522;0.3522;;;;;;;;;;;;;;;;;;;;;;;0.6478;0.6478;;;;;;;1;1;;;1.) O aluguel será corrigido monetariamente de acordo com o prazo mínimo permitido pela legislação em vigor, periodicidade esta que atualmente é anual. Para os fins de correção monetária, aplicar-se-á a variação positiva do IPCA (Índice Nacional de Preços do Consumidor Amplo), taxa essa que está baseada na variação do índice dos preços de mercado, sendo divulgada pelo IBGE (Instituto Brasileiro de Geografia e Estatística) mensalmente. 2.) Na hipótese de o índice eleito vir a ser extinto, suspenso, ou seu uso deixar de ser permitido, o índice a substituí-lo será o Índice Geral de Preços de Mercado, publicado pela Fundação Getúlio Vargas (IGP-M /FGV) e, caso este último seja extinto, o Índice de Preços ao Consumidor, publicado pela Fundação Instituto de Pesquisas Econômicas (IPC/FIPE) e, na ausência deste último, por qualquer outro índice que venha a substituí-lo, conforme estabelecido por decreto governamental ou de comum acordo entre as partes contratantes, índice esse que indique de forma satisfatória a inflação no período em questão.;1). Pelo presente instrumento, o LOCATÁRIO concorda em segurar o Imóvel Locado contra fogo, responsabilidade civil e danos materiais, e demais itens referentes aà área privativa locada, até o término do prazo contratual, pelo seus valores de mercado atualizado. 1.2). O LOCADOR deverá ser o beneficiário da apólice de seguro a ser contratada será uma das listadas no Anexo do contrato de locação, regularmente estabelecida no Brasil, aprovada pelo LOCADOR. 1.3). O LOCATÁRIO deverá entregar a apólice de seguro ao LOCADOR no prazo máximo de 60 (sessenta) dias após a assinatura do presente Contrato, sendo que tal apólice deverá ser também aprovada previamente pelo LOCADOR. Essa entrega deverá ocorrer necessariamente antes do início das atividades comerciais do LOCATÁRIO. 1.4). Se o LOCATÁRIO não entregar o seguro citado no item 1, acima, ou o LOCADOR não aceitar os termos da apólice, o LOCADOR terá o direito de rescindir o presente Contrato ou de contratar o seguro respectivo, a seu exclusivo critério, ocasião em que o LOCATÁRIO deverá reembolsar o LOCADOR o valor do prêmio, além de ser passível de pagamento ao LOCADOR de multa diária de 2% (dois por cento) do valor do aluguel mensal pelo atraso desde que o mesmo tenha sido causado por ato ou omissão de responsabilidade do LOCATÁRIO, até a data de entrada em vigor da respectiva apólice. 1.5).O seguro mencionado na Cláusula 1. deverá ter vigência a partir da data de início da locação e até o final do prazo da locação ou eventuais prorrogações, sob pena (i) de aplicação da penalidade respectiva estabelecida no contrato de locação ou, (ii) da rescisão antecipada do presente Contrato, a exclusivo critério do LOCADOR. 1.6). O LOCATÁRIO deverá renovar a Apólice anteriormente ao vencimento daquela então vigente, encaminhando em até 60 (sessenta) dias a correspondente via física da Apólice.;;;;429.38;;;7464994.73
10.347.985/0001-80;2018-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;1.) O aluguel será corrigido monetariamente de acordo com o prazo mínimo permitido pela legislação em vigor, periodicidade esta que atualmente é anual. Para os fins de correção monetária, aplicar-se-á a variação positiva do IPCA (Índice Nacional de Preços do Consumidor Amplo), taxa essa que está baseada na variação do índice dos preços de mercado, sendo divulgada pelo IBGE (Instituto Brasileiro de Geografia e Estatística) mensalmente. 2.) Na hipótese de o índice eleito vir a ser extinto, suspenso, ou seu uso deixar de ser permitido, o índice a substituí-lo será o Índice Geral de Preços de Mercado, publicado pela Fundação Getúlio Vargas (IGP-M /FGV) e, caso este último seja extinto, o Índice de Preços ao Consumidor, publicado pela Fundação Instituto de Pesquisas Econômicas (IPC/FIPE) e, na ausência deste último, por qualquer outro índice que venha a substituí-lo, conforme estabelecido por decreto governamental ou de comum acordo entre as partes contratantes, índice esse que indique de forma satisfatória a inflação no período em questão.;1). Pelo presente instrumento, o LOCATÁRIO concorda em segurar o Imóvel Locado contra fogo, responsabilidade civil e danos materiais, e demais itens referentes aà área privativa locada, até o término do prazo contratual, pelo seus valores de mercado atualizado. 1.2). O LOCADOR deverá ser o beneficiário da apólice de seguro a ser contratada será uma das listadas no Anexo do contrato de locação, regularmente estabelecida no Brasil, aprovada pelo LOCADOR. 1.3). O LOCATÁRIO deverá entregar a apólice de seguro ao LOCADOR no prazo máximo de 60 (sessenta) dias após a assinatura do presente Contrato, sendo que tal apólice deverá ser também aprovada previamente pelo LOCADOR. Essa entrega deverá ocorrer necessariamente antes do início das atividades comerciais do LOCATÁRIO. 1.4). Se o LOCATÁRIO não entregar o seguro citado no item 1, acima, ou o LOCADOR não aceitar os termos da apólice, o LOCADOR terá o direito de rescindir o presente Contrato ou de contratar o seguro respectivo, a seu exclusivo critério, ocasião em que o LOCATÁRIO deverá reembolsar o LOCADOR o valor do prêmio, além de ser passível de pagamento ao LOCADOR de multa diária de 2% (dois por cento) do valor do aluguel mensal pelo atraso desde que o mesmo tenha sido causado por ato ou omissão de responsabilidade do LOCATÁRIO, até a data de entrada em vigor da respectiva apólice. 1.5).O seguro mencionado na Cláusula 1. deverá ter vigência a partir da data de início da locação e até o final do prazo da locação ou eventuais prorrogações, sob pena (i) de aplicação da penalidade respectiva estabelecida no contrato de locação ou, (ii) da rescisão antecipada do presente Contrato, a exclusivo critério do LOCADOR. 1.6). O LOCATÁRIO deverá renovar a Apólice anteriormente ao vencimento daquela então vigente, encaminhando em até 60 (sessenta) dias a correspondente via física da Apólice.;;;;10000.13;;;8395591.53
10.347.985/0001-80;2018-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;1.) O aluguel será corrigido monetariamente de acordo com o prazo mínimo permitido pela legislação em vigor, periodicidade esta que atualmente é anual. Para os fins de correção monetária, aplicar-se-á a variação positiva do IPCA (Índice Nacional de Preços do Consumidor Amplo), taxa essa que está baseada na variação do índice dos preços de mercado, sendo divulgada pelo IBGE (Instituto Brasileiro de Geografia e Estatística) mensalmente. 2.) Na hipótese de o índice eleito vir a ser extinto, suspenso, ou seu uso deixar de ser permitido, o índice a substituí-lo será o Índice Geral de Preços de Mercado, publicado pela Fundação Getúlio Vargas (IGP-M /FGV) e, caso este último seja extinto, o Índice de Preços ao Consumidor, publicado pela Fundação Instituto de Pesquisas Econômicas (IPC/FIPE) e, na ausência deste último, por qualquer outro índice que venha a substituí-lo, conforme estabelecido por decreto governamental ou de comum acordo entre as partes contratantes, índice esse que indique de forma satisfatória a inflação no período em questão.;1). Pelo presente instrumento, o LOCATÁRIO concorda em segurar o Imóvel Locado contra fogo, responsabilidade civil e danos materiais, e demais itens referentes aà área privativa locada, até o término do prazo contratual, pelo seus valores de mercado atualizado. 1.2). O LOCADOR deverá ser o beneficiário da apólice de seguro a ser contratada será uma das listadas no Anexo do contrato de locação, regularmente estabelecida no Brasil, aprovada pelo LOCADOR. 1.3). O LOCATÁRIO deverá entregar a apólice de seguro ao LOCADOR no prazo máximo de 60 (sessenta) dias após a assinatura do presente Contrato, sendo que tal apólice deverá ser também aprovada previamente pelo LOCADOR. Essa entrega deverá ocorrer necessariamente antes do início das atividades comerciais do LOCATÁRIO. 1.4). Se o LOCATÁRIO não entregar o seguro citado no item 1, acima, ou o LOCADOR não aceitar os termos da apólice, o LOCADOR terá o direito de rescindir o presente Contrato ou de contratar o seguro respectivo, a seu exclusivo critério, ocasião em que o LOCATÁRIO deverá reembolsar o LOCADOR o valor do prêmio, além de ser passível de pagamento ao LOCADOR de multa diária de 2% (dois por cento) do valor do aluguel mensal pelo atraso desde que o mesmo tenha sido causado por ato ou omissão de responsabilidade do LOCATÁRIO, até a data de entrada em vigor da respectiva apólice. 1.5).O seguro mencionado na Cláusula 1. deverá ter vigência a partir da data de início da locação e até o final do prazo da locação ou eventuais prorrogações, sob pena (i) de aplicação da penalidade respectiva estabelecida no contrato de locação ou, (ii) da rescisão antecipada do presente Contrato, a exclusivo critério do LOCADOR. 1.6). O LOCATÁRIO deverá renovar a Apólice anteriormente ao vencimento daquela então vigente, encaminhando em até 60 (sessenta) dias a correspondente via física da Apólice.;;;;21451.95;;;9091490.94
10.347.985/0001-80;2018-12-31;1;0.1585;0.1585;;;;;;;;;;;;;;;;;;;;;;;0.8415;0.8415;;;;;;;1;1;;;1.) O aluguel será corrigido monetariamente de acordo com o prazo mínimo permitido pela legislação em vigor, periodicidade esta que atualmente é anual. Para os fins de correção monetária, aplicar-se-á a variação positiva do IPCA (Índice Nacional de Preços do Consumidor Amplo), taxa essa que está baseada na variação do índice dos preços de mercado, sendo divulgada pelo IBGE (Instituto Brasileiro de Geografia e Estatística) mensalmente. 2.) Na hipótese de o índice eleito vir a ser extinto, suspenso, ou seu uso deixar de ser permitido, o índice a substituí-lo será o Índice Geral de Preços de Mercado, publicado pela Fundação Getúlio Vargas (IGP-M /FGV) e, caso este último seja extinto, o Índice de Preços ao Consumidor, publicado pela Fundação Instituto de Pesquisas Econômicas (IPC/FIPE) e, na ausência deste último, por qualquer outro índice que venha a substituí-lo, conforme estabelecido por decreto governamental ou de comum acordo entre as partes contratantes, índice esse que indique de forma satisfatória a inflação no período em questão.;1). Pelo presente instrumento, o LOCATÁRIO concorda em segurar o Imóvel Locado contra fogo, responsabilidade civil e danos materiais, e demais itens referentes aà área privativa locada, até o término do prazo contratual, pelo seus valores de mercado atualizado. 1.2). O LOCADOR deverá ser o beneficiário da apólice de seguro a ser contratada será uma das listadas no Anexo do contrato de locação, regularmente estabelecida no Brasil, aprovada pelo LOCADOR. 1.3). O LOCATÁRIO deverá entregar a apólice de seguro ao LOCADOR no prazo máximo de 60 (sessenta) dias após a assinatura do presente Contrato, sendo que tal apólice deverá ser também aprovada previamente pelo LOCADOR. Essa entrega deverá ocorrer necessariamente antes do início das atividades comerciais do LOCATÁRIO. 1.4). Se o LOCATÁRIO não entregar o seguro citado no item 1, acima, ou o LOCADOR não aceitar os termos da apólice, o LOCADOR terá o direito de rescindir o presente Contrato ou de contratar o seguro respectivo, a seu exclusivo critério, ocasião em que o LOCATÁRIO deverá reembolsar o LOCADOR o valor do prêmio, além de ser passível de pagamento ao LOCADOR de multa diária de 2% (dois por cento) do valor do aluguel mensal pelo atraso desde que o mesmo tenha sido causado por ato ou omissão de responsabilidade do LOCATÁRIO, até a data de entrada em vigor da respectiva apólice. 1.5).O seguro mencionado na Cláusula 1. deverá ter vigência a partir da data de início da locação e até o final do prazo da locação ou eventuais prorrogações, sob pena (i) de aplicação da penalidade respectiva estabelecida no contrato de locação ou, (ii) da rescisão antecipada do presente Contrato, a exclusivo critério do LOCADOR. 1.6). O LOCATÁRIO deverá renovar a Apólice anteriormente ao vencimento daquela então vigente, encaminhando em até 60 (sessenta) dias a correspondente via física da Apólice.;;;;16801.58;;;9503263.47
10.348.185/0001-83;2018-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;104861971.67
10.348.185/0001-83;2018-06-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;870.28;0;0;129305496.87
10.348.185/0001-83;2018-09-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;140217796.74
10.348.185/0001-83;2018-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;575916.22;0;0;11123443.84
10.375.382/0001-91;2018-03-31;1;;;;;;;;;;;;;;;;;0.0004;;0.0041;;0.0024;0.0024;0.0044;0.0044;0.8754;0.8655;0.1133;0.116464;;;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;357.36;0;0;791739.14
10.375.382/0001-91;2018-06-29;1;;;;;;;;;;;;;;;;;0.0004;0.0001;0.0031;0.0021;0.0018;0.0007;0.0038;0.0017;0.8703;0.903;0.1206;0.0752;;;;;0.0223;0.0128;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;53.25;0;0;3887116.27
10.375.382/0001-91;2018-09-28;1;0.026551;0.025812;0.054646;0.053125;0.010695;0.010397;0.040652;0.039521;;;0.007729;0.007514;0.013199;0.012831;0.012375;0.012031;0.002348;0.002282;0.019704;0.019156;0.015224;0.014802;0.023695;0.023036;0.413051;0.401558;0.360131;0.350112;;;;;0.181532;0.176481;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;125.23;0;0;2926421.08
10.375.382/0001-91;2018-12-31;1;0.030999;0.03032;0.009958;0.00974;0.024222;0.023691;0.005688;0.005563;0.004527;0.004428;0.004579;0.004479;0.024501;0.023965;0.001814;0.001774;0.015252;0.014918;0.010161;0.009939;0.021766;0.02129;0.179085;0.175165;0.460797;0.450713;0.206651;0.202128;;;;;0.097889;0.095747;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;198.5;0;0;1983842.28
10.410.463/0001-85;2018-03-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1777.35;94312.65;;
10.410.463/0001-85;2018-06-29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11233.78;57472.09;;
10.410.463/0001-85;2018-09-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3921.22;48644.59;;
10.410.463/0001-85;2018-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6977.65;19757.78;;
10.427.246/0001-06;2018-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.9913;0.812715;0.0087;0.0075;1;0.491977099694396;;;;0.328237900305605;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;222.97;0;10216598.9;8686391.1
10.427.246/0001-06;2018-06-29;1;;;;;;;;;;;;;;;;;;;;;;;;;0.7674;0.6626;0.2326;0.2481;0.5063;0.6626;;;0.4937;0.2481;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;150.25;0;10366403.16;7019444.49
10.427.246/0001-06;2018-09-28;1;;;;;;;;;0.0083;0.0073;0.1605;0.1411;0.163;0.1434;0.3633;0.3196;;;;;;;;;0.3049;0.2682;;;0.6367;0.560041;;;0.3633;0.319559;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;200;0;10520834.54;7133995.68
