CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
11.268.335/0001-01;2018-09-28;1;2018-11-16;JPP FII;2012-01-02;INVESTIDOR QUALIFICADO;BRJPPDCTF009;156.7160539;Não;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2018-09-28
11.268.335/0001-01;2018-12-31;1;2019-02-14;JPP FII;2012-01-02;INVESTIDOR QUALIFICADO;BRJPPDCTF009;156.7160539;Não;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2018-12-31
11.274.415/0001-70;2018-03-31;1;2018-05-15;FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;2010-04-30;INVESTIDORES EM GERAL;BRMAXRCTF009;59245;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11274415000170;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-03-29
11.274.415/0001-70;2018-06-29;1;2018-08-13;FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;2010-04-30;INVESTIDORES EM GERAL;BRMAXRCTF009;59245;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11274415000170;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-06-29
11.274.415/0001-70;2018-09-28;1;2018-11-13;FII MAX RETAIL;2010-04-30;INVESTIDORES EM GERAL;BRMAXRCTF009;59245;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11274415000170;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-09-28
11.274.415/0001-70;2018-12-31;1;2019-02-14;FII MAX RETAIL;2010-04-30;INVESTIDORES EM GERAL;BRMAXRCTF009;59245;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11274415000170;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-12-31
11.281.322/0001-72;2018-03-29;1;2018-05-15;FII PRESIDENTE VARGAS;2011-01-03;INVESTIDORES EM GERAL;BRPRSVCTF008;195000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2018-03-29
11.281.322/0001-72;2018-06-29;1;2018-08-10;FII PRESIDENTE VARGAS;2011-01-03;INVESTIDORES EM GERAL;BRPRSVCTF008;195000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2018-06-29
11.281.322/0001-72;2018-09-28;2;2018-11-16;FII PRESIDENTE VARGAS;2011-01-03;INVESTIDORES EM GERAL;BRPRSVCTF008;195000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2018-09-28
11.281.322/0001-72;2018-12-31;1;2019-02-14;FII PRESIDENTE VARGAS;2011-01-03;INVESTIDORES EM GERAL;BRPRSVCTF008;195000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2018-12-31
11.326.746/0001-06;2018-03-31;1;2018-05-15;TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-09-19;INVESTIDOR QUALIFICADO;;17450;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;11326746000106;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR;2018-03-31
11.326.746/0001-06;2018-06-30;1;2018-08-15;TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-09-19;INVESTIDOR QUALIFICADO;;17450;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;11326746000106;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR;2018-06-30
11.326.746/0001-06;2018-09-30;1;2018-11-14;TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-09-19;INVESTIDOR QUALIFICADO;;17450;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;11326746000106;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR;2018-09-30
11.326.746/0001-06;2018-12-31;1;2019-02-14;TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-09-19;INVESTIDOR QUALIFICADO;;17450;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;11326746000106;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR;2018-12-31
11.602.654/0001-01;2018-03-31;1;2018-05-15;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA;2010-06-29;INVESTIDORES EM GERAL;BRFCFLCTF009;167000;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11602654000101;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-03-29
11.602.654/0001-01;2018-06-29;1;2018-08-13;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA;2010-06-29;INVESTIDORES EM GERAL;BRFCFLCTF009;167000;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11602654000101;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-06-29
11.602.654/0001-01;2018-09-28;1;2018-11-14;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA;2010-06-29;INVESTIDORES EM GERAL;BRFCFLCTF009;167000;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11602654000101;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-09-28
11.602.654/0001-01;2018-12-31;2;2019-06-17;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA;2010-06-29;INVESTIDORES EM GERAL;BRFCFLCTF009;167000;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11602654000101;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2018-12-31
11.664.201/0001-00;2018-03-29;3;2018-10-15;FATOR VERITA FII;2010-08-05;INVESTIDORES EM GERAL;BRVRTACTF008;2241799;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;11664201000100;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2018-03-29
11.664.201/0001-00;2018-06-29;3;2018-10-15;FATOR VERITA FII;2010-08-05;INVESTIDORES EM GERAL;BRVRTACTF008;2241799;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;11664201000100;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2018-06-29
11.664.201/0001-00;2018-09-30;1;2018-11-13;FATOR VERITA FII;2010-08-05;INVESTIDORES EM GERAL;BRVRTACTF008;2241799;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;11664201000100;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2018-09-28
11.664.201/0001-00;2018-12-31;1;2019-02-14;FATOR VERITA FII;2010-08-05;INVESTIDORES EM GERAL;BRVRTACTF008;2241799;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;11664201000100;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2018-12-31
11.701.400/0001-40;2018-03-31;1;2018-05-15;TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-09-28;INVESTIDOR QUALIFICADO;BRCMPRCTF001;13300000;Sim;Sim;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;11701400000140;Avenida das Américas;3434;Bloco 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-03-31
11.701.400/0001-40;2018-06-30;1;2018-08-13;TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-09-28;INVESTIDOR QUALIFICADO;BRCMPRCTF001;13300000;Sim;Sim;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;11701400000140;Avenida das Américas;3434;Bloco 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-06-30
11.701.400/0001-40;2018-09-30;1;2018-11-13;TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-09-28;INVESTIDOR QUALIFICADO;BRCMPRCTF001;13300000;Sim;Sim;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;11701400000140;Avenida das Américas;3434;Bloco 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-09-30
11.701.400/0001-40;2018-12-31;1;2019-02-13;TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-09-28;INVESTIDOR QUALIFICADO;BRCMPRCTF001;13300000;Sim;Sim;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;11701400000140;Avenida das Américas;3434;Bloco 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-12-31
11.728.688/0001-47;2018-03-31;1;2018-05-15;CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-05-06;INVESTIDORES EM GERAL;BRHGLGCTF004;7881340;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;12/2018;Sim;Não;Não;Sim;Não;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;11728688000147;RUA LEOPOLDO COUTO DE MAGALHÃES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br;2018-03-31
11.728.688/0001-47;2018-06-30;1;2018-08-14;CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-05-06;INVESTIDORES EM GERAL;BRHGLGCTF004;7881340;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;12/2018;Sim;Não;Não;Sim;Não;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;11728688000147;RUA LEOPOLDO COUTO DE MAGALHÃES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br;2018-06-30
11.728.688/0001-47;2018-09-30;2;2018-11-19;CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-05-06;INVESTIDORES EM GERAL;BRHGLGCTF004;7881340;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;12/2018;Sim;Não;Não;Sim;Não;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;11728688000147;RUA LEOPOLDO COUTO DE MAGALHÃES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br;2018-09-30
11.728.688/0001-47;2018-12-31;1;2019-02-14;CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-05-06;INVESTIDORES EM GERAL;BRHGLGCTF004;7881340;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;12/2018;Sim;Não;Não;Sim;Não;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;11728688000147;RUA LEOPOLDO COUTO DE MAGALHÃES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br;2018-12-31
11.769.604/0001-13;2018-03-31;1;2018-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER;2009-10-14;INVESTIDORES EM GERAL;;602000;Sim;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;11769604000113;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR;2018-03-31
11.769.604/0001-13;2018-06-30;1;2018-08-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER;2009-10-14;INVESTIDORES EM GERAL;;60217;Sim;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;11769604000113;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR;2018-06-30
11.769.604/0001-13;2018-09-30;1;2018-11-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER;2009-10-14;INVESTIDORES EM GERAL;;602670;Sim;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;11769604000113;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2018-09-30
11.769.604/0001-13;2018-12-31;2;2019-07-02;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER;2013-09-30;INVESTIDORES EM GERAL;0;603170;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES S.A.;11769604000113;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2667;0800 179 444;(11) 2172-2600;www.planner.com.br;investfundos@planner.com.br;2018-12-31
11.839.593/0001-09;2018-03-31;1;2018-05-15;TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII;2010-08-03;INVESTIDORES EM GERAL;BRTRXLCTF001;1649319;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;11839593000109;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-03-31
11.839.593/0001-09;2018-06-30;1;2018-08-14;TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII;2010-08-03;INVESTIDORES EM GERAL;BRTRXLCTF001;1669986;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;11839593000109;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-06-30
11.839.593/0001-09;2018-09-30;1;2018-11-14;TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII;2010-08-03;INVESTIDORES EM GERAL;BRTRXLCTF001;1867464;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;11839593000109;AVENIDA DAS AMÉRICAS;500;BLOCO 13 - SALA 205;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-100;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-09-30
11.839.593/0001-09;2018-12-31;1;2019-02-14;TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII;2010-08-03;INVESTIDORES EM GERAL;BRTRXLCTF001;1867464;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;11839593000109;AVENIDA DAS AMÉRICAS;500;BLOCO 13 - SALA 205;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-100;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-12-31
11.945.604/0001-27;2018-03-31;1;2018-05-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII;2010-09-27;INVESTIDOR QUALIFICADO;BRRBDSCTF006;126522.998804;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2018-12-31;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;11945604000127;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-03-31
11.945.604/0001-27;2018-06-30;1;2018-08-14;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII;2010-09-27;INVESTIDOR QUALIFICADO;BRRBDSCTF006;126522.998804;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2018-12-31;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;11945604000127;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-06-30
11.945.604/0001-27;2018-09-30;1;2018-11-14;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII;2010-09-27;INVESTIDOR QUALIFICADO;BRRBDSCTF006;126522.998804;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2018-12-31;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;11945604000127;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-09-30
11.945.604/0001-27;2018-12-31;1;2019-02-14;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII;2010-09-27;INVESTIDOR QUALIFICADO;BRRBDSCTF006;126522.998804;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2018-12-31;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;11945604000127;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2018-12-31
12.005.956/0001-65;2018-03-29;1;2018-05-14;KINEA RENDA IMOBILIARIA FII;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;15524207;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TITULOS E VALORES MOBILIARIOS LTDA;12005956000165;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2018-03-29
12.005.956/0001-65;2018-06-29;1;2018-08-13;KINEA RENDA IMOBILIARIA FII;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;15524207;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TITULOS E VALORES MOBILIARIOS LTDA;12005956000165;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2018-06-29
12.005.956/0001-65;2018-09-28;1;2018-11-14;KINEA RENDA IMOBILIARIA FII;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;15524207;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TITULOS E VALORES MOBILIARIOS LTDA;12005956000165;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2018-09-28
12.005.956/0001-65;2018-12-31;1;2019-02-14;KINEA RENDA IMOBILIARIA FII;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;15524207;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TITULOS E VALORES MOBILIARIOS LTDA;12005956000165;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2018-12-31
