Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
Classe;18.289.950/0001-43;2023-06-30;1;2023-08-14;BIRD FII - FII;2022-09-26;INVESTIDORES EM GERAL;BRBRDFCTF003;62623089.9565228;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2023-06-30
Classe;18.289.950/0001-43;2023-09-29;1;2023-11-14;BIRD FII - FII;2022-09-26;INVESTIDORES EM GERAL;BRBRDFCTF003;62623089.9565228;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2023-09-29
Classe;18.289.950/0001-43;2023-12-29;1;2024-02-09;BIRD FII - FII;2022-09-26;INVESTIDORES EM GERAL;BRBRDFCTF003;62623089.9565228;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2023-12-29
Classe;18.307.582/0001-19;2023-03-31;1;2023-05-15;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-08;INVESTIDORES EM GERAL;BRHFOFCTF002;23012000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;18307582000119;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2023-03-31
Classe;18.307.582/0001-19;2023-06-30;1;2023-08-14;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-08;INVESTIDORES EM GERAL;BRHFOFCTF002;23027000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;18307582000119;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2023-06-30
Classe;18.307.582/0001-19;2023-09-30;2;2024-01-08;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-08;INVESTIDORES EM GERAL;BRHFOFCTF002;23027000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;18307582000119;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2023-09-30
Classe;18.307.582/0001-19;2023-12-31;1;2024-02-14;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-08;INVESTIDORES EM GERAL;BRHFOFCTF002;23044389;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;18307582000119;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2023-12-31
Classe;18.308.516/0001-63;2023-03-31;2;2023-08-10;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2016-04-15;INVESTIDOR QUALIFICADO;BRVREHCTF005;2188937;Não;Não;Não;Desenvolvimento para Renda;Hotel;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;18308516000163;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;(21) 3923-3000;;;www.genialinvestimentos.com.br;middleadm@genialinvestimentos.com.br;2023-03-31
Classe;18.308.516/0001-63;2023-06-30;1;2023-08-14;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2016-04-15;INVESTIDOR QUALIFICADO;BRVREHCTF005;2188937;Não;Não;Não;Desenvolvimento para Renda;Hotel;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;18308516000163;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;(21) 3923-3000;;;www.genialinvestimentos.com.br;middleadm@genialinvestimentos.com.br;2023-06-30
Classe;18.308.516/0001-63;2023-09-30;1;2023-11-14;BTG HOTEIS - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2016-04-19;INVESTIDORES EM GERAL;BRVREHCTF005;9218512;Não;Não;Não;Híbrido;Hotel;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-09-30
Classe;18.308.516/0001-63;2023-12-31;1;2024-02-07;BTG HOTEIS - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2016-04-19;INVESTIDORES EM GERAL;BRXPHTCTF011;9218512;Não;Não;Não;Híbrido;Hotel;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-12-31
Classe;18.311.024/0001-27;2023-03-31;1;2023-05-15;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-12;INVESTIDORES EM GERAL;BRSPAFCTF007;11270;Não;Não;Não;Desenvolvimento para Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;18311024000127;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genial.com.vc;2023-03-31
Classe;18.311.024/0001-27;2023-06-30;1;2023-08-10;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-12;INVESTIDORES EM GERAL;BRSPAFCTF007;11270;Não;Não;Não;Desenvolvimento para Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;18311024000127;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genial.com.vc;2023-06-30
Classe;18.311.024/0001-27;2023-09-30;1;2023-11-14;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-12;INVESTIDORES EM GERAL;BRSPAFCTF007;11270;Não;Não;Não;Desenvolvimento para Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;18311024000127;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genial.com.vc;2023-09-30
Classe;18.311.024/0001-27;2023-12-31;1;2024-02-02;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-12;INVESTIDORES EM GERAL;BRSPAFCTF007;11270;Não;Não;Não;Desenvolvimento para Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;18311024000127;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genial.com.vc;2023-12-31
;18.312.285/0001-61;2023-03-31;1;2023-05-15;FII BTG PACTUAL PRIME OFFICES I;2017-09-21;INVESTIDOR QUALIFICADO;BREZTBCTF005;231845443;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-03-31
;18.312.285/0001-61;2023-06-30;1;2023-08-14;BTG PACTUAL PRIME OFFICES I  FII;2017-09-21;INVESTIDOR QUALIFICADO;BREZTBCTF005;231845443;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-06-30
;18.312.285/0001-61;2023-09-30;1;2023-11-13;FII BTG PACTUAL PRIME OFFICES I  FII;2017-09-21;INVESTIDOR QUALIFICADO;BREZTBCTF005;231845443;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-09-30
;18.312.285/0001-61;2023-12-31;1;2024-02-09;BTG PACTUAL PRIME OFFICES I  FII;2017-09-21;INVESTIDOR QUALIFICADO;BREZTBCTF005;231845443;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-12-31
Classe;18.330.535/0001-96;2023-03-31;1;2023-05-15;PETROS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2013-09-23;INVESTIDOR QUALIFICADO;BRRBCACTF006;474468.0348389;Sim;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2023-03-31
Classe;18.330.535/0001-96;2023-06-30;1;2023-08-14;PETROS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2013-09-23;INVESTIDOR QUALIFICADO;BRRBCACTF006;474468.0348389;Sim;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2023-06-30
Classe;18.330.535/0001-96;2023-09-29;1;2023-11-14;PETROS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2013-09-23;INVESTIDOR QUALIFICADO;BRRBCACTF006;474468.0348389;Sim;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2023-09-29
Classe;18.330.535/0001-96;2023-12-29;1;2024-02-09;PETROS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2013-09-23;INVESTIDOR QUALIFICADO;BRRBCACTF006;474468.0348389;Sim;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2023-12-29
Classe;18.369.510/0001-04;2023-03-31;1;2023-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;2013-10-04;INVESTIDOR QUALIFICADO;BRFINFCTF002;820112.7613235;Não;Não;Não;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Sim;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18369510000104;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-03-31
Classe;18.369.510/0001-04;2023-06-30;1;2023-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;2013-10-04;INVESTIDOR QUALIFICADO;BRFINFCTF002;820112.7613235;Não;Não;Não;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Sim;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18369510000104;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-06-30
Classe;18.369.510/0001-04;2023-09-29;1;2023-11-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;2013-10-04;INVESTIDOR QUALIFICADO;BRFINFCTF002;820112.7613235;Não;Não;Não;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Sim;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18369510000104;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-09-29
Classe;18.369.510/0001-04;2023-12-29;1;2024-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;2013-10-04;INVESTIDOR QUALIFICADO;BRFINFCTF002;820112.7613235;Não;Não;Não;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Sim;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18369510000104;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-12-29
Classe;18.497.672/0001-10;2023-03-31;1;2023-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II FII;2014-05-08;INVESTIDOR QUALIFICADO;BRESTQCTF008;44765214.9813049;Sim;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;18497672000110;Av. das Américas;3.434;BL 07 SL 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-03-31
Classe;18.497.672/0001-10;2023-06-30;1;2023-08-08;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II FII;2014-05-08;INVESTIDOR QUALIFICADO;BRESTQCTF008;44765214.9813049;Sim;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;18497672000110;Av. das Américas;3.434;BL 07 SL 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-06-30
Classe;18.497.672/0001-10;2023-09-30;1;2023-11-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II FII;2014-05-08;INVESTIDOR QUALIFICADO;BRESTQCTF008;65361974.8481821;Sim;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;18497672000110;Av. das Américas;3.434;BL 07 SL 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-09-30
Classe;18.497.672/0001-10;2023-12-31;1;2024-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II FII;2014-05-08;INVESTIDOR QUALIFICADO;BRESTQCTF008;65361974.8481821;Sim;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;18497672000110;Av. das Américas;3.434;BL 07 SL 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-12-31
Classe;18.647.268/0001-85;2023-03-31;1;2023-05-15;CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-01;INVESTIDOR QUALIFICADO;BR0256CTF000;24720;Não;Não;Não;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;18647268000185;Avenida Faria Lima;1355;15 Andar;Jardim Paulistano;São Paulo;SP;01452002;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2023-03-31
Classe;18.647.268/0001-85;2023-06-30;1;2023-08-11;CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-01;INVESTIDOR QUALIFICADO;BR0256CTF000;24720;Não;Não;Não;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;18647268000185;Avenida Faria Lima;1355;15 Andar;Jardim Paulistano;São Paulo;SP;01452002;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2023-06-30
Classe;18.647.268/0001-85;2023-09-30;1;2023-11-14;CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-01;INVESTIDOR QUALIFICADO;BR0256CTF000;24720;Não;Não;Não;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;18647268000185;Avenida Faria Lima;1355;15 Andar;Jardim Paulistano;São Paulo;SP;01452002;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2023-09-30
Classe;18.647.268/0001-85;2023-12-31;1;2024-02-14;CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-01;INVESTIDOR QUALIFICADO;BR0256CTF000;24720;Não;Não;Não;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;18647268000185;Avenida Faria Lima;1355;15 Andar;Jardim Paulistano;São Paulo;SP;01452002;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2023-12-31
Classe;18.730.914/0001-73;2023-03-31;1;2023-05-15;FII EXCLUSIVO INFRA PATRIMONIAL II;2013-09-06;INVESTIDOR PROFISSIONAL;BR082SCTF007;55.1165906;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18730914000173;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-03-31
Classe;18.730.914/0001-73;2023-06-30;1;2023-08-14;FII EXCLUSIVO INFRA PATRIMONIAL II;2013-09-06;INVESTIDOR PROFISSIONAL;BR082SCTF007;55.1165906;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18730914000173;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-06-30
Classe;18.730.914/0001-73;2023-09-29;1;2023-11-14;FII EXCLUSIVO INFRA PATRIMONIAL II;2013-09-06;INVESTIDOR PROFISSIONAL;BR082SCTF007;55.1165906;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18730914000173;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-09-29
Classe;18.730.914/0001-73;2023-12-29;1;2024-02-14;FII EXCLUSIVO INFRA PATRIMONIAL II;2013-09-06;INVESTIDOR PROFISSIONAL;BR082SCTF007;55.1165906;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18730914000173;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-12-29
Classe;18.874.954/0001-99;2023-03-31;2;2023-05-18;TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-08-04;INVESTIDOR PROFISSIONAL;0;21.041296;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;18874954000199;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-03-31
Classe;18.874.954/0001-99;2023-06-30;2;2023-08-16;TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-08-04;INVESTIDOR PROFISSIONAL;0;39.403586;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;18874954000199;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-06-30
Classe;18.874.954/0001-99;2023-09-29;1;2023-11-21;TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-08-04;INVESTIDOR PROFISSIONAL;BRWTTACTF002;44.703586;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;18874954000199;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-09-29
Classe;18.874.954/0001-99;2023-12-31;1;2024-02-14;TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-08-04;INVESTIDOR PROFISSIONAL;0;182.703586;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;18874954000199;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-12-31
Classe;18.874.965/0001-79;2023-03-31;1;2023-05-17;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-14;INVESTIDOR QUALIFICADO;0;166750;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRADER D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5° andar;Itaim Bibi;São Paulo;SP;04534-004;31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2023-03-31
Classe;18.874.965/0001-79;2023-06-30;1;2023-07-14;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-14;INVESTIDOR QUALIFICADO;0;166750;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRADER D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5° andar;Itaim Bibi;São Paulo;SP;04534-004;31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2023-06-30
Classe;18.874.965/0001-79;2023-09-29;1;2023-11-14;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-14;INVESTIDOR QUALIFICADO;0;166750;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRADER D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5° andar;Itaim Bibi;São Paulo;SP;04534-004;31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2023-09-29
