CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
13.125.823/0001-95;2022-09-30;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;1;;;REAJUSTE E INDEXADOR DO ALUGUEL: O valor do aluguel é corrigido pela variação acumulada do IPCA - IBGE (é reajustado a cada 12 meses pela variação do IPCA). O reajuste é realizado automaticamente, devendo o locador informar 15 dias antes do respectivo vencimento.GARANTIA: Alienação fiduciária da totalidade do Imóvel de Ribeirão Preto e do Imóvel de Louveira. A partir do momento em que o saldo devedor dos CRI for igual ou inferior a 50% (cinquenta por cento) do Valor Global da Emissão, conforme definido no Termo de Securitização, no âmbito da Operação de Securitização, um dos Imóveis alienados fiduciariamente deverá ser liberado. Para tanto, os titulares dos CRI se reunirão em Assembleia Geral dos Titulares dos CRI para deliberarem qual dos Imóveis alienados fiduciariamente será liberado.                                                                                                                                          HIPÓTESES DE VENCIMENTO ANTECIPADO: Protesto legítimo de títulos extrajudiciais em valor igual ou maior a  R$10 milhões pedido por parte do Locatário de qualquer plano de recuperação extrajudicial a qualquer credor ou classe de credores liquidação, dissolução, extinção, requerimento ou decretação de falência do Locatário alteração de controle do locatárioinadimplemento de qualquer obrigação assumida pelo locatário mudança ou alteração radical do objeto social do locatário não manter em dia pagamento de tributos, impostos etc não mantiver o empreendimento em boas condições ou realizar obras que diminuam o valor do empreendimento desapropriação total ou parcial do empreendimento se ocorrer cessão ou transferência, pelo Locatário, sem o consentimento do Locador, de seus direitos e obrigações ocorrência de alguma Condição Resolutiva após o desembolso dos recursos originados com a Captação de Recursos se a seguradora não pagar eventual indenização.;SEGUROS - O seguro patrimonial deverá prever cobertura para reconstrução do empreendimento em caso de sinistro. Valor de cobertura deve ser reavaliado anualmente. Caso a seguradora se recuse a pagar indenização por irregularidades o locatário deverá pagar indenização ao locador.MANUTENÇÃO - Principais obrigações do Locatário: i) assumir toda e qualquer responsabilidade pelas obras de manutenção referentes à conservação e manutenção do Empreendimento, bem como aquelas destinadas a repor as condições de utilização deste, obrigando-se, para tanto, a realizar a manutenção das instalações e equipamentos, de acordo com as recomendações e manuais dos fabricantes ii) assumir responsabilidade pelas instalações, limpeza, conservação, pintura do Empreendimento, estanterias (se aplicável), equipamentos (hidráulicos, elétricos, mecânicos e de segurança) e todas as demais instalações citadas no Memorial Descritivo do Empreendimento, a partir da data da entrega, pelo Locador, e aceitação, pelo Locatário, da Obra, salvo as Pendências Irrelevantes tal como previsto neste Contrato, bem como pela manutenção das instalações contra incêndios e vistorias futuras do Corpo de Bombeiros, e outras necessárias para a operação do Locatário.;;;;2606.82;;;
13.125.823/0001-95;2022-12-31;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;1;;;REAJUSTE E INDEXADOR DO ALUGUEL: O valor do aluguel é corrigido pela variação acumulada do IPCA - IBGE (é reajustado a cada 12 meses pela variação do IPCA). O reajuste é realizado automaticamente, devendo o locador informar 15 dias antes do respectivo vencimento.GARANTIA: Alienação fiduciária da totalidade do Imóvel de Ribeirão Preto e do Imóvel de Louveira. A partir do momento em que o saldo devedor dos CRI for igual ou inferior a 50% (cinquenta por cento) do Valor Global da Emissão, conforme definido no Termo de Securitização, no âmbito da Operação de Securitização, um dos Imóveis alienados fiduciariamente deverá ser liberado. Para tanto, os titulares dos CRI se reunirão em Assembleia Geral dos Titulares dos CRI para deliberarem qual dos Imóveis alienados fiduciariamente será liberado.                                                                                                                                          HIPÓTESES DE VENCIMENTO ANTECIPADO: Protesto legítimo de títulos extrajudiciais em valor igual ou maior a  R$10 milhões pedido por parte do Locatário de qualquer plano de recuperação extrajudicial a qualquer credor ou classe de credores liquidação, dissolução, extinção, requerimento ou decretação de falência do Locatário alteração de controle do locatárioinadimplemento de qualquer obrigação assumida pelo locatário mudança ou alteração radical do objeto social do locatário não manter em dia pagamento de tributos, impostos etc não mantiver o empreendimento em boas condições ou realizar obras que diminuam o valor do empreendimento desapropriação total ou parcial do empreendimento se ocorrer cessão ou transferência, pelo Locatário, sem o consentimento do Locador, de seus direitos e obrigações ocorrência de alguma Condição Resolutiva após o desembolso dos recursos originados com a Captação de Recursos se a seguradora não pagar eventual indenização.;SEGUROS - O seguro patrimonial deverá prever cobertura para reconstrução do empreendimento em caso de sinistro. Valor de cobertura deve ser reavaliado anualmente. Caso a seguradora se recuse a pagar indenização por irregularidades o locatário deverá pagar indenização ao locador.MANUTENÇÃO - Principais obrigações do Locatário: i) assumir toda e qualquer responsabilidade pelas obras de manutenção referentes à conservação e manutenção do Empreendimento, bem como aquelas destinadas a repor as condições de utilização deste, obrigando-se, para tanto, a realizar a manutenção das instalações e equipamentos, de acordo com as recomendações e manuais dos fabricantes ii) assumir responsabilidade pelas instalações, limpeza, conservação, pintura do Empreendimento, estanterias (se aplicável), equipamentos (hidráulicos, elétricos, mecânicos e de segurança) e todas as demais instalações citadas no Memorial Descritivo do Empreendimento, a partir da data da entrega, pelo Locador, e aceitação, pelo Locatário, da Obra, salvo as Pendências Irrelevantes tal como previsto neste Contrato, bem como pela manutenção das instalações contra incêndios e vistorias futuras do Corpo de Bombeiros, e outras necessárias para a operação do Locatário.;;;;36802.94;;;
13.320.290/0001-00;2022-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Clausula de reajuste e indexadores;A política de seguros deve ser verificada pelo locatário.;Conforme contrato.;;;1686.31;;;92824.65
13.320.290/0001-00;2022-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Clausula de reajuste e indexadores;A política de seguros deve ser verificada pelo locatário.;Conforme contrato.;;;994.03;;;276859.97
13.320.290/0001-00;2022-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Clausula de reajuste e indexadores;A política de seguros deve ser verificada pelo locatário.;Conforme contrato.;;;1000;;;336525.23
13.320.290/0001-00;2022-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Clausula de reajuste e indexadores;A política de seguros deve ser verificada pelo locatário.;Conforme contrato.;;;988.13;;;679543.46
13.371.132/0001-71;2022-03-31;1;0.01183;0.010861;0.043748;0.040163;0.027403;0.025158;0.000179;0.000164;0.021489;0.019728;0.049974;0.045879;0;0;0.020369;0.0187;0.05541;0.05087;0.033805;0.031035;0;0;0.12634;0.115989;0.609456;0.559517;;;0.340645;0.312733;0;0;0.649375;0.596165;0;0;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;Contratação de seguro incêndio obrigatória pelo valor real de construção, perda de aluguel e renovação anual;;;;8980.82;1781346.39;;
13.371.132/0001-71;2022-06-30;1;0.043863;0.038754;0.025195;0.022261;0.000179;0.000158;0.022051;0.019483;0.04302;0.03801;0;0;0.021004;0.018558;0.046665;0.04123;0.033865;0.029922;0;0;0.129432;0.114359;0.003459;0.003056;0.631267;0.557757;;;0.323916;0.286194;0;0;0.661737;0.584678;0;0;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;Contratação de seguro incêndio obrigatória pelo valor real de construção, perda de aluguel e renovação anual;;;;7468.59;4666267.01;;
13.371.132/0001-71;2022-09-30;1;0.025787;0.024099;0.000643;0.000601;0.013169;0.012307;0.002755;0.002575;0;0;0.020654;0.019302;0.046431;0.043394;0.03355;0.031354;0;0;0.12727;0.118943;0.004207;0.003932;0.021725;0.020303;0.703807;0.657756;;;0.319163;0.298278;0;0;0.665796;0.622233;0;0;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;Contratação de seguro incêndio obrigatória pelo valor real de construção, perda de aluguel e renovação anual;;;;5252.95;1697813.12;;
13.371.132/0001-71;2022-12-31;1;0.001751;0.001638;0.01338;0.012508;0.00146;0.001365;0;0;0.020588;0.019245;0.046278;0.043259;0.034683;0.032421;0;0;0.102227;0.095558;0.004596;0.004296;0.021655;0.020243;0.048114;0.044975;0.705266;0.659261;;;0.285233;0.26663;0;0;0.697715;0.652201;;;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;Contratação de seguro incêndio obrigatória pelo valor real de construção, perda de aluguel e renovação anual;;;;40913.09;1918532.46;;
13.500.306/0001-59;2022-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.966173;;;1;0.966173;;;;;;;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanda fica a cargo do locatário.;;;;6874.96;;;4930364.68
13.500.306/0001-59;2022-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.955234;;;1;0.955234;;;;;;;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanda fica a cargo do locatário.;;;;6934.78;;;5094613.52
13.500.306/0001-59;2022-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.947295;;;1;0.947295;;;;;;;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanda fica a cargo do locatário.;;;;6213.01;;;5272001.12
13.500.306/0001-59;2022-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.955205;;;1;0.955205;;;;;;;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanda fica a cargo do locatário.;;;;6088.41;;;5514668.73
13.551.286/0001-45;2022-03-31;1;0;0;0.0673429599457;0.05837945034436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08776332365118;0.07608181462889;0;0;0;0;0.84489371640312;0.73243633488612;0;0;0.74734645483807;0.64787284796253;0;0;0.25265354516193;0.21902475189684;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pelo condomínio, em acordo com as diretrizes abaixo: Para a contratação de seguros, é seguido a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;165.34;0;0;14128973.03
13.551.286/0001-45;2022-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11131390046434;0.09642433419764;0;0;0;0;0;0;0.79589804882044;0.68943716037781;0.09278805071522;0.08037653854901;0.69663226541941;0.60344936340794;0;0;0.30336773458059;0.26278866971652;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;198.5;0;0;14226753.99
13.551.286/0001-45;2022-09-30;1;0;0;0.1205471942493;0.08344587144872;0;0;0;0;0;0;0;0;0;0;0.1355180740962;0.09380909991669;0;0;0;0;0;0;0.09989852617382;0.06915233178947;0.64403620548068;0.44581844268989;0;0;0.64661169366514;0.44760126191929;0;0;0.35338830633486;0.24462448392547;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pelo condomínio, em acordo com as diretrizes abaixo: Para a contratação de seguros, é seguido a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;195.5;0;0;14161184.83
13.551.286/0001-45;2022-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0.10475202779461;0.08999324754939;0;0;0;0;0;0;0.0809229994313;0.06952155174064;0;0;0.71821426682718;0.61702322779671;0.09611070594691;0.08256942356653;0.71481607936184;0.61410381962652;0;0;0.28518392063816;0.24500363102675;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pelo condomínio CENESP, em acordo com as diretrizes abaixo: Para a contratação de seguros, é seguido a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;224.7;0;0;14463376.2
13.555.918/0001-49;2022-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;;;;424.66;1999000;;
13.555.918/0001-49;2022-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;;;;477.57;1560000;;
13.555.918/0001-49;2022-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;;;;357.27;1653000;;
13.555.918/0001-49;2022-12-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;;;;1370.38;977698.19;;
