CNPJ_Fundo;Data_Referencia;Versao;Endereco;Outras_Caracteristicas_Relevantes;Area;Percentual_Terreno_Total_Investido;Percentual_Terreno_PL
00.613.094/0001-74;2017-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 7 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7480.22;0.0276832628991421;0.077829487075935
00.613.094/0001-74;2017-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 8 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6537.16;0.0241931278617148;0.0680172253935471
00.613.094/0001-74;2017-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 9 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;5715.56;0.0211524995382249;0.0594687192558148
00.613.094/0001-74;2017-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6326.36;0.0234129861253569;0.0658239134487638
00.613.094/0001-74;2017-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 11 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7358.31;0.0272320907972475;0.0765610494137502
00.613.094/0001-74;2017-09-30;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 12 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;24186.75;0.0895118270486464;0.251656013664554
00.613.094/0001-74;2017-12-31;1;Rua Itapaiuna, s/n Lote 11 Gleba A (Setor 8);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;2250;0.00832693978560387;0
00.613.094/0001-74;2017-12-31;1;Rua Itapaiuna, s/n Lote 1 Gleba A (Setor 8);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;17800;0.065875345859444;0
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote A6 Gleba A (Setor 6A);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;11401.42;0.0421950834712799;0
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 Gleba A (Setor 6A);(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.;15000;0.0555129319040258;0
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote A2 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;19989.82;0.0739795677622489;0
00.613.094/0001-74;2017-12-31;1;Av. D. Helena P. de Moraes, s/n Lote A3 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;18104.64;0.0670027764977935;0
00.613.094/0001-74;2017-12-31;1;Av. D. Helena P. de Moraes, s/n Lote A4 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;15747.13;0.0582779570249228;0
00.613.094/0001-74;2017-12-31;1;Rua Itapaiuna, s/n Lote A5 Gleba A (Setores 1 e 6B);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário "CCDI" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;19962.81;0.0738796074762004;0
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 6 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;9999.95;0.0370084362262442;0.14256955769579
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 7 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7480.22;0.0276832628991421;0.106645698915215
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 8 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6537.16;0.0241931278617148;0.0932004669809962
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 9 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;5715.56;0.0211524995382249;0.0814868935528429
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;6326.36;0.0234129861253569;0.0901950856778624
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 11 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;7358.31;0.0272320907972475;0.104907624746975
00.613.094/0001-74;2017-12-31;1;Av. Maj Sylvio de Magalhães Padilha, s/n Lote 12 (Setor 7);(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários "Cyrela" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do "habite-se" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.;24186.75;0.0895118270486464;0.344831149115611
00.868.235/0001-08;2017-03-31;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0.074766
00.868.235/0001-08;2017-06-30;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0
00.868.235/0001-08;2017-09-30;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0
00.868.235/0001-08;2017-12-31;1;Avenida Soledade, 569 - Porto Alegre/RS;Terreno;3950;1;0
01.235.622/0001-61;2017-03-31;1;Rua Humberto Martins de Paula nº195 e 215 e  Rua José Alexandre Buaiz nº230 e 260. ES;Nome: Enseada do Suá;7730;0.167149;0
01.235.622/0001-61;2017-03-31;1;Rodovia Darly Santos - Vila Velha - ES;Nome: Green Village;198879;0.145998;0
01.235.622/0001-61;2017-03-31;1;Av. Vereador Hermínio Moreira - Itaboraí RJ;Nome: Itaboraí;20000;0.004139;0
01.235.622/0001-61;2017-03-31;1;Rua Nutas James, 877 - RJ;Nome: Maxim;7970;0.134792;0
01.235.622/0001-61;2017-03-31;1;Avenida Presidente Vargas, Centro - RJ;Nome: Orbit;1102;0.182273;0
01.235.622/0001-61;2017-03-31;1;Rodovia do Sol - Vila Velha - ES;Nome: Rodovia do Sol;138036;0.011531;0
01.235.622/0001-61;2017-03-31;1;Loteamento na Praia Rasa, Búzios - RJ;Nome: Loteamento Búzios;167094;0.040219;0
01.235.622/0001-61;2017-03-31;1;Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ;Nome: Marrecas 13;367;0.010838;0
01.235.622/0001-61;2017-03-31;1;Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ;Nome: Flamengo: Rua 2 de Dezembro;8320;0.303061;0
01.235.622/0001-61;2017-06-30;1;Rua Humberto Martins de Paula nº195 e 215 e  Rua José Alexandre Buaiz nº230 e 260. ES;Nome: Enseada do Suá;7730;0.001724;0.003405
01.235.622/0001-61;2017-06-30;1;Rodovia Darly Santos - Vila Velha - ES;Nome: Green Village;198879;0.00045;0.000889
01.235.622/0001-61;2017-06-30;1;Av. Vereador Hermínio Moreira - Itaboraí RJ;Nome: Itaboraí;20000;4.2E-05;8E-05
01.235.622/0001-61;2017-06-30;1;Rua Nutas James, 877 - RJ;Nome: We-Barra;7970;0.001371;0.002707
01.235.622/0001-61;2017-06-30;1;Avenida Presidente Vargas, Centro - RJ;Nome: Orbit;1102;0.001899;0.00375
01.235.622/0001-61;2017-06-30;1;Rodovia do Sol - Vila Velha - ES;Nome: Rodovia do Sol;138036;1.3E-05;0.000268
01.235.622/0001-61;2017-06-30;1;Loteamento na Praia Rasa, Búzios - RJ;Nome: Aretê Búzios;167094;0.055188;0.001089
01.235.622/0001-61;2017-06-30;1;Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ;Nome: Marrecas 13;366.65;0.011055;0.000218
01.235.622/0001-61;2017-06-30;1;Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ;Nome: Flamengo: Rua 2 de Dezembro;8319.78;0.361726;0.007142
01.235.622/0001-61;2017-06-30;1;Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ;Nome: Parque Gragoatá;9466.55;0.009216;0.000181
01.235.622/0001-61;2017-06-30;1;Loteamento em Armação dos Búzios - RJ;Nome: Cunha Bueno - Buzios;8111280.05;4E-06;8E-06
01.235.622/0001-61;2017-09-29;2;Rua Humberto Martins de Paula nº195 e 215 e  Rua José Alexandre Buaiz nº230 e 260. ES;Nome: Enseada do Suá;7730;0.001724;0.003405
01.235.622/0001-61;2017-09-29;2;Rodovia Darly Santos - Vila Velha - ES;Nome: Green Village;198879;0.00045;0.000889
01.235.622/0001-61;2017-09-29;2;Av. Vereador Hermínio Moreira - Itaboraí RJ;Nome: Itaboraí;20000;4.2E-05;8E-05
01.235.622/0001-61;2017-09-29;2;Rua Nutas James, 877 - RJ;Nome: We-Barra;7970;0.001371;0.002707
01.235.622/0001-61;2017-09-29;2;Avenida Presidente Vargas, Centro - RJ;Nome: Orbit;1102;0.001899;0.00375
01.235.622/0001-61;2017-09-29;2;Rodovia do Sol - Vila Velha - ES;Nome: Rodovia do Sol;138036;1.3E-05;0.000268
01.235.622/0001-61;2017-09-29;2;Loteamento na Praia Rasa, Búzios - RJ;Nome: Aretê Búzios;167094;0.055188;0.001089
01.235.622/0001-61;2017-09-29;2;Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ;Nome: Marrecas 13;366.65;0.011055;0.000218
01.235.622/0001-61;2017-09-29;2;Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ;Nome: Flamengo: Rua 2 de Dezembro;8319.78;0.361726;0.007142
01.235.622/0001-61;2017-09-29;2;Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ;Nome: Parque Gragoatá;9466.55;0.009216;0.000181
01.235.622/0001-61;2017-09-29;2;Loteamento em Armação dos Búzios - RJ;Nome: Cunha Bueno - Buzios;8111280.05;4E-06;8E-06
01.235.622/0001-61;2017-12-29;2;Rodovia Darly Santos - Vila Velha - ES;Nome: Green Village;198879;0.0346;0.0411
01.235.622/0001-61;2017-12-29;2;Av. Vereador Hermínio Moreira - Itaboraí RJ;Nome: Itaboraí;20000;0.0032;0.0038
01.235.622/0001-61;2017-12-29;2;Rua Nutas James, 877 - RJ;Nome: We-Barra;7970;0.1116;0.1324
01.235.622/0001-61;2017-12-29;2;Avenida Presidente Vargas, Centro - RJ;Nome: Orbit;1102;0.1471;0.1745
01.235.622/0001-61;2017-12-29;2;Rodovia do Sol - Vila Velha - ES;Nome: Rodovia do Sol;138036;0.0151;0.018
01.235.622/0001-61;2017-12-29;2;Loteamento na Praia Rasa, Búzios - RJ;Nome: Aretê Búzios;167094;0.0917;0.1088
01.235.622/0001-61;2017-12-29;2;Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ;Nome: Marrecas 13;366;0.0087;0.0104
01.235.622/0001-61;2017-12-29;2;Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ;Nome: Flamengo: Rua 2 de Dezembro;8319;0.2819;0.3345
01.235.622/0001-61;2017-12-29;2;Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ;Nome: Parque Gragoatá;9466;0.0071;0.0084
01.235.622/0001-61;2017-12-29;2;Loteamento em Armação dos Búzios - RJ;Nome: Cunha Bueno - Buzios;8111280;0.0035;0.0041
01.235.622/0001-61;2017-12-29;2;Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.;Nome: Quadrilátero - Botafogo;11409;0.1239;0.147
01.235.622/0001-61;2017-12-29;2;Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar.;Nome: Enseada do Suá - Lorenge;4252;0.0506;0.0601
01.633.741/0001-72;2017-03-31;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;1
01.633.741/0001-72;2017-06-30;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;1
01.633.741/0001-72;2017-09-30;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;1
01.633.741/0001-72;2017-12-31;1;Rua Julio Gonzales,  132;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;3490;1;1
01.636.325/0001-28;2017-03-31;1;Rua Olavo Barreto Viana, nº 36;Acesso pela ruas Olavo Barreto Viana, Tobias das Silva e Dr. Timoteo.;6717;0;0
03.251.720/0001-18;2017-03-31;2;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;1
03.251.720/0001-18;2017-06-30;1;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;1
03.251.720/0001-18;2017-09-30;1;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;1
03.251.720/0001-18;2017-12-31;1;Avenida Francisco Matarazzo, 1.500;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;9431.31;1;1
04.782.236/0001-88;2017-03-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;546636.88;0.05086;1
04.782.236/0001-88;2017-03-31;1;Av. Santos Dumont, nº 0 - Joinville - SC;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;65041.8;0.347572;0
04.782.236/0001-88;2017-03-31;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;410745;0.080209;0
04.782.236/0001-88;2017-03-31;1;Estrada da Ilha, s/n - Joinville - SC;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;177948.25;0.481254;0
04.782.236/0001-88;2017-03-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.;37500;0.040104;0
04.782.236/0001-88;2017-06-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;546636.88;0.05086;1
04.782.236/0001-88;2017-06-30;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.347572;0
04.782.236/0001-88;2017-06-30;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.080209;0
04.782.236/0001-88;2017-06-30;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.481254;0
04.782.236/0001-88;2017-06-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;37500;0.040104;0
04.782.236/0001-88;2017-09-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;546636.88;0.05086;1
04.782.236/0001-88;2017-09-30;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.347572;0
04.782.236/0001-88;2017-09-30;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.080209;0
04.782.236/0001-88;2017-09-30;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.481254;0
04.782.236/0001-88;2017-09-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;37500;0.040104;0
04.782.236/0001-88;2017-12-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.158464;1
