CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
14.410.722/0001-29;2025-03-31;1;DF_NACIO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;DF_NACIO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;DF_NACIO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CAMPINAS;Instituição Financeira;1;0.011088
14.410.722/0001-29;2025-03-31;1;CAMPINAS;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CAMPINAS;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CAMPINAS;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CAMP_BON;Instituição Financeira;1;0.012648
14.410.722/0001-29;2025-03-31;1;CAMP_BON;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CAMP_BON;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CAMP_BON;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;C_GRANDE;Instituição Financeira;1;0.015246
14.410.722/0001-29;2025-03-31;1;C_GRANDE;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;C_GRANDE;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;C_GRANDE;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;C_GOYTA;Instituição Financeira;1;0.017845
14.410.722/0001-29;2025-03-31;1;C_GOYTA;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;C_GOYTA;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;C_GOYTA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CAXIAS_S;Instituição Financeira;1;0.008143
14.410.722/0001-29;2025-03-31;1;CAXIAS_S;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CAXIAS_S;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CAXIAS_S;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CUIABA;Instituição Financeira;1;0.002305
14.410.722/0001-29;2025-03-31;1;CUIABA;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CUIABA;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CUIABA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CURITIBA;Instituição Financeira;1;0.037095
14.410.722/0001-29;2025-03-31;1;CURITIBA;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CURITIBA;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CURITIBA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;D_CAXIAS;Instituição Financeira;1;0.006151
14.410.722/0001-29;2025-03-31;1;D_CAXIAS;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;D_CAXIAS;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;D_CAXIAS;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;FLO_BESC;Instituição Financeira;1;0.009009
14.410.722/0001-29;2025-03-31;1;CSL_3FAC;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CSL_3FAC;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;PENHA_FR;Instituição Financeira;1;0.005962
14.410.722/0001-29;2025-03-31;1;PENHA_FR;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;PENHA_FR;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;PENHA_FR;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;ANA_ROSA;Instituição Financeira;1;0.006848
14.410.722/0001-29;2025-03-31;1;ANA_ROSA;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;ANA_ROSA;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;ANA_ROSA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;SANTAN_;Instituição Financeira;1;0.007331
14.410.722/0001-29;2025-03-31;1;SANTAN_;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;SANTAN_;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;SANTAN_;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;BROOKLIN;Instituição Financeira;1;0.007412
14.410.722/0001-29;2025-03-31;1;BROOKLIN;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;BROOKLIN;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;BROOKLIN;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;P_ARVORE;Instituição Financeira;1;0.00745
14.410.722/0001-29;2025-03-31;1;P_ARVORE;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;P_ARVORE;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;P_ARVORE;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;PARAISO;Instituição Financeira;1;0.008316
14.410.722/0001-29;2025-03-31;1;PARAISO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;PARAISO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;PARAISO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;PINHEIRO;Instituição Financeira;1;0.009587
14.410.722/0001-29;2025-03-31;1;PINHEIRO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;PINHEIRO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;PINHEIRO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;C_ELISEO;Instituição Financeira;1;0.010844
14.410.722/0001-29;2025-03-31;1;C_ELISEO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;C_ELISEO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;C_ELISEO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;MOEMA;Instituição Financeira;1;0.013716
14.410.722/0001-29;2025-03-31;1;MOEMA;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;MOEMA;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;MOEMA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;SORO_CAT;Instituição Financeira;1;0.003179
14.410.722/0001-29;2025-03-31;1;SORO_CAT;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;SORO_CAT;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;SORO_CAT;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;SORO_CEN;Instituição Financeira;1;0.00797
14.410.722/0001-29;2025-03-31;1;SORO_CEN;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;SORO_CEN;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;SORO_CEN;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;TOLEDO;Instituição Financeira;1;0.005232
14.410.722/0001-29;2025-03-31;1;TOLEDO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;TOLEDO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;TOLEDO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;UBERLAND;Instituição Financeira;1;0.010901
14.410.722/0001-29;2025-03-31;1;UBERLAND;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;UBERLAND;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;UBERLAND;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;JACAREPA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;ZONA_SUL;Instituição Financeira;1;0.023692
14.410.722/0001-29;2025-03-31;1;ZONA_SUL;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;ZONA_SUL;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;ZONA_SUL;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CINELAND;Instituição Financeira;1;0.01155
14.410.722/0001-29;2025-03-31;1;CINELAND;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CINELAND;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CINELAND;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;S_CAETAN;Instituição Financeira;1;0.006298
14.410.722/0001-29;2025-03-31;1;S_CAETAN;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;S_CAETAN;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;S_CAETAN;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;SJ_PRETO;Instituição Financeira;1;0.005963
14.410.722/0001-29;2025-03-31;1;SJ_PRETO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;SJ_PRETO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;SJ_PRETO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;SJ_CAMPO;Instituição Financeira;1;0.009875
14.410.722/0001-29;2025-03-31;1;SJ_CAMPO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;SJ_CAMPO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;SJ_CAMPO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;B_RETIRO;Instituição Financeira;1;0.007666
14.410.722/0001-29;2025-03-31;1;B_RETIRO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;B_RETIRO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;B_RETIRO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;C_VERDE;Instituição Financeira;1;0.005198
14.410.722/0001-29;2025-03-31;1;C_VERDE;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;C_VERDE;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;C_VERDE;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;FREGUESI;Instituição Financeira;1;0.005631
14.410.722/0001-29;2025-03-31;1;FREGUESI;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;FREGUESI;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;FREGUESI;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;ST_AMARO;Instituição Financeira;1;0.014727
14.410.722/0001-29;2025-03-31;1;ST_AMARO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;ST_AMARO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;ST_AMARO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CARRAO;Instituição Financeira;1;0.006147
14.410.722/0001-29;2025-03-31;1;CARRAO;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CARRAO;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CARRAO;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CSL_CACE;Instituição Financeira;1;0.022912
14.410.722/0001-29;2025-03-31;1;CSL_CACE;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;CSL_CACE;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;CSL_CACE;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;IPIRANGA;Instituição Financeira;1;0.002648
14.410.722/0001-29;2025-03-31;1;IPIRANGA;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;IPIRANGA;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;IPIRANGA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;LAPA;Instituição Financeira;1;0.011198
14.410.722/0001-29;2025-03-31;1;LAPA;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;LAPA;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;LAPA;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;CSL_3FAC;Instituição Financeira;1;0.075326
14.410.722/0001-29;2025-03-31;1;CSL_3FAC;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;BH_CARIJ;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;BH_CARIJ;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;BH_CARIJ;Setor1;0;0
14.410.722/0001-29;2025-03-31;1;BH_BH;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;BH_BH;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;BH_BH;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;BH_BH;Instituição Financeira;1;0.033929
14.410.722/0001-29;2025-03-31;1;BH_TAMOI;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;BH_TAMOI;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;BH_TAMOI;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;BH_TAMOI;Instituição Financeira;1;0.026497
14.410.722/0001-29;2025-03-31;1;BELEM;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;BELEM;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;BELEM;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;BELEM;Instituição Financeira;1;0.020802
14.410.722/0001-29;2025-03-31;1;BAURU;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;BAURU;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;BAURU;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;BAURU;Instituição Financeira;1;0.00789
14.410.722/0001-29;2025-03-31;1;ARAÇATUB;SetorN;0;0
14.410.722/0001-29;2025-03-31;1;ARAÇATUB;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;ARACAJU;Instituição Financeira;1;0.01173
14.410.722/0001-29;2025-03-31;1;ARACAJU;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;ARACAJU;Setor3;0;0
14.410.722/0001-29;2025-03-31;1;ARAÇATUB;Setor2;0;0
14.410.722/0001-29;2025-03-31;1;ARAÇATUB;Instituição Financeira;1;0.008576
14.410.722/0001-29;2025-03-31;1;ARACAJU;SetorN;0;0
14.413.342/0001-48;2025-03-31;1;Imóvel Campo Grande;Serviços;1;0.193821
14.413.342/0001-48;2025-03-31;1;Ed. Canopus;Serviços;1;0.044825
14.413.342/0001-48;2025-03-31;1;Ed. Number One;Serviços;1;0.069806
14.413.342/0001-48;2025-03-31;1;Ed. Sede;Serviços;1;0.545648
14.609.653/0001-87;2025-03-31;1;AEROCAT;0;0;0
14.631.148/0001-39;2025-03-31;1;CAJAMAR;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;CAJAMAR;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;CAJAMAR;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;CAJAMAR;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;CHARITAS;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;CHARITAS;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;CHARITAS;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;CHARITAS;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;CONDADO DE CASCAIS;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;CONDADO DE CASCAIS;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;CONDADO DE CASCAIS;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;CONDADO DE CASCAIS;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;IMÓVEL RB 115;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;IMÓVEL RB 115;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;IMÓVEL RB 115;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;IMÓVEL RB 115;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;INDAIATUBA;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;INDAIATUBA;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;INDAIATUBA;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;INDAIATUBA;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO LOJA;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO LOJA;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO LOJA;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO LOJA;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;LIBERO;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;RODRIGO SILVA;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;RODRIGO SILVA;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;RODRIGO SILVA;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;RODRIGO SILVA;SetorN;0;0
14.631.148/0001-39;2025-03-31;1;SÃO JOAQUIM;Setor1;0;0
14.631.148/0001-39;2025-03-31;1;SÃO JOAQUIM;Setor2;0;0
14.631.148/0001-39;2025-03-31;1;SÃO JOAQUIM;Setor3;0;0
14.631.148/0001-39;2025-03-31;1;SÃO JOAQUIM;SetorN;0;0
14.721.889/0001-00;2025-03-31;1;Polo Shopping Indaiatuba;DISPONÍVEL;0;0
14.788.492/0001-36;2025-03-31;1;Edificio Condominio Victor Malzoni;Serviços Financeiros Diversos;0.97559183810392;0.7398
14.788.492/0001-36;2025-03-31;1;Loja 01 Shopping Morumbi;Outros;1;0.09888457851656
14.788.492/0001-36;2025-03-31;1;Loja A Shopping Barra;Outros;1;0.11409759014987
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center II;SetorN;0;0
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center II;Setor3;0;0
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center II;Óleo e Gas;0.361911;0.10599
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center II;Imobiliario;0.638089;0.186872
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center I;SetorN;0;0
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center I;Setor3;0;0
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center I;Setor2;0;0
14.793.782/0001-78;2025-03-31;1;Edifício Empresarial Center I;Saneamento;1;0.19942
14.793.782/0001-78;2025-03-31;1;Edifício Suarez Trade;SetorN;0;0
14.793.782/0001-78;2025-03-31;1;Edifício Suarez Trade;Serviços;0.389003;0.181217
14.793.782/0001-78;2025-03-31;1;Edifício Suarez Trade;Saúde;0.232449;0.108286
14.793.782/0001-78;2025-03-31;1;Edifício Suarez Trade;Instituição Financeira;0.378548;0.176346
15.006.267/0001-63;2025-03-31;1;ATLANTICO OFFICE - MACAE;Outros;1;0.13052324774325
15.006.267/0001-63;2025-03-31;1;Edificio Iguatemi Alphaville - Itower;Outros;0.3019599772999;0.04152989237489
15.006.267/0001-63;2025-03-31;1;Edificio Iguatemi Alphaville - Itower;Telecomunicações;0.6980400227001;0.09600453436022
15.006.267/0001-63;2025-03-31;1;Edificio Box 298;Outros;1;0.07656853368592
15.006.267/0001-63;2025-03-31;1;Edificio Modulo Reboucas;Outros;1;0.19047308755714
15.006.286/0001-90;2025-03-31;1;Edificio Padauri;Serviço:;1;0.465262
15.006.286/0001-90;2025-03-31;1;Lojas;Varejo;0.123846;0.008983
15.006.286/0001-90;2025-03-31;1;Lojas;Serviço:;0.876154;0.063552
15.006.286/0001-90;2025-03-31;1;Outros;Varejo;0.38027;0.028646
15.006.286/0001-90;2025-03-31;1;Outros;Serviço:;0.61973;0.046684
15.006.286/0001-90;2025-03-31;1;Edificio Demini;Varejo;0.571661;0.210117
15.006.286/0001-90;2025-03-31;1;Edificio Demini;Serviço:;0.428339;0.157439
15.006.286/0001-90;2025-03-31;1;Edificio Padauri;Varejo;0;0
15.333.306/0001-37;2025-03-31;1;Edificio Galeria;Construção e Engenharia;0.14917660450832;0.13517596852968
15.333.306/0001-37;2025-03-31;1;Edificio Galeria;Comércio e Distribuição;0.11120352752437;0.10076676960552
15.333.306/0001-37;2025-03-31;1;Edificio Galeria;Outros;0.1369521086329;0.12409877532506
15.348.117/0001-38;2025-03-31;1;São Luiz;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;São Luiz;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;São Luiz;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;São Luiz;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Pindamonhangaba;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;Pindamonhangaba;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Pindamonhangaba;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Pindamonhangaba;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Parauapebas;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;Parauapebas;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Parauapebas;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Parauapebas;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Cariacica;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;Cariacica;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Cariacica;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Cariacica;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Betim;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;Betim;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Betim;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Betim;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Atibaia;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;Atibaia;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Atibaia;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Atibaia;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 513;SetorN;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 513;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 514;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 513;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 513;Setor1;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 514;Setor2;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 514;Setor3;0;0
15.348.117/0001-38;2025-03-31;1;Duque de Caxias - 514;SetorN;0;0
15.447.108/0001-02;2025-03-31;1;Shopping Morumbi Town;Alimentação;0;0
15.447.108/0001-02;2025-03-31;1;Shopping Morumbi Town;Outros;0.329223;0.083661
15.447.108/0001-02;2025-03-31;1;Shopping Morumbi Town;Varejo;0;0
15.447.108/0001-02;2025-03-31;1;Shopping Light;Alimentação;0.204798;0.055018
15.447.108/0001-02;2025-03-31;1;Shopping Light;Outros;0.204798;0.055018
15.447.108/0001-02;2025-03-31;1;Shopping Light;Varejo;0.184547;0.034287
15.447.108/0001-02;2025-03-31;1;INTERNACIONAL SHOPPING;Alimentação;0.105244;0.134892
15.447.108/0001-02;2025-03-31;1;INTERNACIONAL SHOPPING;Outros;0.241402;0.309405
15.447.108/0001-02;2025-03-31;1;INTERNACIONAL SHOPPING;Varejo;0.161795;0.207372
15.447.108/0001-02;2025-03-31;1;Shopping Prado Boulevard;Alimentação;0.265716;0.015577
15.447.108/0001-02;2025-03-31;1;Shopping Prado Boulevard;Outros;0.449816;0.02637
15.447.108/0001-02;2025-03-31;1;Shopping Prado Boulevard;Varejo;0.284468;0.016677
15.447.110/0001-73;2025-03-31;1;Shopping Cidade Jardim;Varejo;1;0.977672
15.463.207/0001-70;2025-03-31;1;Imóvel 1: Estaleiro;Setor1 PetrobrasSetor2;1;1
15.463.207/0001-70;2025-03-31;1;Imóvel 1: Estaleiro;Setor3;0;0
15.463.207/0001-70;2025-03-31;1;Imóvel 1: Estaleiro;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 17;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 18;Setor1;1;0.0129
15.489.509/0001-17;2025-03-31;1;LOJA 18;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 18;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 18;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 20;Setor1;1;0.0196
15.489.509/0001-17;2025-03-31;1;LOJA 20;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 20;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 20;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 23;Setor1;1;0.0396
15.489.509/0001-17;2025-03-31;1;LOJA 23;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 23;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 75;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 79;Setor1;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 79;Setor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 79;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 17;Setor1;1;0.0129
15.489.509/0001-17;2025-03-31;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 75;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 75;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 75;Setor1;1;0.0021
15.489.509/0001-17;2025-03-31;1;LOJA 67;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 67;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 67;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 67;Setor1;1;0.0022
15.489.509/0001-17;2025-03-31;1;LOJA 66;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 66;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 65;Setor1;1;0.0259
15.489.509/0001-17;2025-03-31;1;LOJA 66;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 66;Setor1;1;0.0259
15.489.509/0001-17;2025-03-31;1;LOJA 65;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 65;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 65;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 79;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 23;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 30;Setor1;1;0.019
15.489.509/0001-17;2025-03-31;1;LOJA 30;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 30;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 30;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 33;Setor1;1;0.1534
15.489.509/0001-17;2025-03-31;1;LOJA 33;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 33;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 33;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 35;Setor1;1;0.0239
15.489.509/0001-17;2025-03-31;1;LOJA 35;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 35;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 35;SetorN;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 36;Setor1;1;0.0647
15.489.509/0001-17;2025-03-31;1;LOJA 36;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 28;Setor3;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 28;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2025-03-31;1;LOJA 28;Setor1;1;0.0334
15.489.509/0001-17;2025-03-31;1;LOJA 27;SetorN;0;0
