CNPJ_Fundo_Classe;Data_Referencia;Versao;Endereco;Outras_Caracteristicas_Relevantes;Area;Percentual_Terreno_Total_Investido;Percentual_Terreno_PL
43.671.250/0001-66;2025-03-31;1;Rua Eng. C. Olivetti (Lote 21);O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 34.013;1502;0.0381;0
43.671.250/0001-66;2025-03-31;1;Rua Eng. C. Olivetti (Lote 22);O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 34.014;1519;0.036;0
43.671.250/0001-66;2025-03-31;1;Rua Eng. C. Olivetti (Lote 23);O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 34.015;1227;0.0291;0
43.740.825/0001-55;2025-03-31;1;CCV JACU PESSEGO;MATRÍCULA 165.029;27043;0;0
44.302.072/0001-69;2025-03-31;1;Rodovia Raposo Tavares, Limeiro, Presidente Prudente, São Paulo - SP.;Matrícula nº 32.558;140930;1;0
44.584.965/0001-44;2025-03-31;1;Cidade Aracília, do Distrito, Município, Comarca e 1ª Circunscrição Imobiliária de Guarulhos, Estado de São Paulo;Aracilia matricula 11.529;0;0.0638072806194535;0
44.584.965/0001-44;2025-03-31;1;Cidade Aracília, do Distrito, Município, Comarca e 1ª Circunscrição Imobiliária de Guarulhos, Estado de São Paulo;Aracília matricula 58.931;0;0.0321032886822588;0
44.584.965/0001-44;2025-03-31;1;Cidade Aracília, do Distrito, Município, Comarca e 1ª Circunscrição Imobiliária de Guarulhos, Estado de São Paulo;Aracília matricula 101.52;0;0.0321032886822588;0
44.585.121/0001-18;2025-03-31;1;Avenida Bento de Abreu, 1.115, Jardim Primavera, Araraquara - SP, CEP 14.802-396;matrícula de n.º 162578 - terreno;1871.58;0.3608;0
44.585.121/0001-18;2025-03-31;1;Avenida Bento de Abreu, 1.115, Jardim Primavera, Araraquara - SP, CEP 14.802-396;matrícula de n.º 162579 - predio;954.07;0.3165;0
44.585.121/0001-18;2025-03-31;1;RUA DOMINGOS ZANIN Nº 0 TAMOIO (JD) ARARAQUARA SP CEP 14800-250;n/a;9259.26;0.3226;0
44.669.674/0001-59;2025-03-31;1;118984_237 - Avenida Henrique Gonçalves Batista, 237 - Jardim Belval;Matrícula: 118.984 . Oficial de Registro de Imóveis de Barueri/SP;2444.75;0.0414904879509462;0
44.669.674/0001-59;2025-03-31;1;CAJAMAR (SP), Rodovia Anhanguera - BR - 050 - Guatorinho - Cajamar-SP - 07750-000;Matrícula 110.584;305132.63;0.373343651189475;0
44.669.674/0001-59;2025-03-31;1;CASTELO_BRAN, Rua do Córrego, S/N - Cururuquara - Santana de Parnaíba-SP - 06524-110;Matrícula 2.058;121000;0.16702215974266;0
44.669.674/0001-59;2025-03-31;1;FAZENDA BARR, Rodovia Fernão Dias, 537 - Distrito Industrial Paulo Camilo - Betim-MG 32684-198;Matrícula 90.559;26034;0.144886811160295;0.11217
44.669.674/0001-59;2025-03-31;1;FAZENDA SUIS, Fazenda Suíssa, S/N - Zona Rural - Jequié-BA;Matrícula 39.111;24992.94;0.00884234963343494;0.021164
44.669.674/0001-59;2025-03-31;1;JOAOFERRE_SP - SITIO MUTINGA, BARUERI/SP.;Matrícula 13.092;4000;0.0416364537252585;0
44.669.674/0001-59;2025-03-31;1;LOTE H-06, Alphaville Dom Pedro Zero - Qd. H, Lt 06 - Alphaville Dom Pedro - Campinas-SP - 13092-599;Matricula 147.130;2838.3;0.0373343651189475;0
44.669.674/0001-59;2025-03-31;1;LOTE H-07, Alphaville Dom Pedro Zero - Qd. H, Lt 07 - Alphaville Dom Pedro - Campinas-SP - 13092-599;Matricula 147.043;621.67;0.0104143229016012;0
44.669.674/0001-59;2025-03-31;1;LOTE H-08, Alphaville Dom Pedro Zero - Qd. H, Lt 08 - Alphaville Dom Pedro - Campinas-SP - 13092-599;Matricula 147.044;564.18;0.00982483292603883;0
44.669.674/0001-59;2025-03-31;1;LOTE H-09, Alphaville Dom Pedro Zero - Qd. H, Lt 09 - Alphaville Dom Pedro - Campinas-SP - 13092-599;Matricula 147.045;567.48;0.00982483292603883;0
44.669.674/0001-59;2025-03-31;1;SITIO PAU D, Rodovia Alexandre Balbo SP 328, S/N - Quadra 29, Lote 166 - Jardim Heitor Rigon - Ribeirão Preto-SP 14062-100;Matrícula 93.075;20000.21;0.105273084802506;0.063493
44.669.674/0001-59;2025-03-31;1;Tatuape 74,  Rua Visconde de Itaboraí, 74, Tatuapé - São Paulo - SP, 3308050;Matrícula 174.045;352.25;0.025053323961399;0.005851
44.669.674/0001-59;2025-03-31;1;Tatuape 78,  Rua Visconde de Itaboraí, 78, Tatuapé - São Paulo - SP, 3308050;Matrícula 88.648;352.87;0.025053323961399;0.005851
44.674.528/0001-11;2025-03-31;1;PARANGABA-Avenida Dr. Silas Munguba,S/N-Fortaleza-CE;matriculas: 32.778   40.594   52.784;22000;0;0
44.705.818/0001-85;2025-03-31;1;Imóvel Barra Funda;Matrícula nº 108.652;270;0;0
44.705.818/0001-85;2025-03-31;1;Imóvel Bom Retiro 2;Matrícula nº 28.933;2578;0;0
45.718.511/0001-81;2025-03-31;1;Filadélfia - TO;Bloco 02 - Bom Jesus;747.53;1;0.0172
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 03 - São Judas Tadeu;1141.73;1;0.01
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 04 - Brejo Verde;565.46;1;-0.0115
45.718.511/0001-81;2025-03-31;1;Nova Olinda - TO;Bloco 05 - Cibrac;1334.89;1;-0.0131
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 06 - Bananal;827.74;1;0.0107
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 07 - Prata;5798.86;1;0.0129
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 08 - Riachinho;233.56;1;0
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 09 - Mangabal;321.16;1;0.0261
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 10 - Taboca;754.85;1;-0.0097
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 11 - São Paulo;2439.3;1;0.0198
45.718.511/0001-81;2025-03-31;1;Barra do Ouro - TO;Bloco 12 - Altamira;2746.49;1;0.0516
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 13 - Malhada Alegre;834.26;1;0.0127
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 14 - Ilha Porto;3607.39;1;0.0689
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 15 - Água Azul;3507.35;1;0.0762
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 16 - Canto da Prata;257.86;1;0.0136
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 17 - Quebrada;1279.14;1;-0.0134
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 18 - São João;2620.41;1;-0.0004
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 19 - Talismã;2705.25;1;-0.012
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 20 - Boa Vista;1059.6;1;0.0284
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 21 - São José;76.07;1;-0.0119
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 22 - Ribeirãozinho;302.37;1;0.0531
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 23 - Alô Brasil;556.53;1;-0.012
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 24 - São Bento;299.31;1;-0.0111
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 25 - Lote 20;734.69;1;-0.0038
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 26 - Bacuri;858.87;1;-0.0115
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 27 - Mumbuca;411.61;1;-0.0112
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 28 - Cocal;82.03;1;-0.0092
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 29 - Serrinha;181;1;-0.0115
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 30 - Doce;145.81;1;-0.011
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 31 - Santo Antônio;307.79;1;-0.0115
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 32 - Carretão I;205.93;1;-0.0124
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 33 - Carretão II;118.86;1;0.026
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 34 - Carretão III;58.73;1;-0.0123
45.718.511/0001-81;2025-03-31;1;Goiatins - TO;Bloco 35 - Tauá;8124.58;1;0.0106
45.718.511/0001-81;2025-03-31;1;Palmeirante - TO;Bloco 36 - Bonanza;1793.04;1;-0.0088
45.718.511/0001-81;2025-03-31;1;Barra do Ouro - TO;Bloco 42 - Lote 33;279.94;1;-0.0109
47.102.860/0001-08;2025-03-31;1;Rodovia Norte Sul, N 243 (Serra - ES);PROJETO HOSPITAL (Matricula 104.848) - Terreno destinado à construção da Unidade Avançada da Serra. Contrato de Construção pela modalidade de Empreitada Global com a Construtora Baggio e Gerenciamento pela PGMAK. Contrato de Built-to-Suit - BTS com prazo de 20 anos, renovável por igual período.;24831;1;0
48.904.259/0001-93;2025-03-31;1;Rua José Sarraceni, 88;O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 70.389;910;0.0726;0
48.904.259/0001-93;2025-03-31;1;Rua José Sarraceni, 46;O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 70.390;1232;0.0983;0
48.904.259/0001-93;2025-03-31;1;Av. C.F. Endres, S/N;O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 70.079;99.06;0.0079;0
48.904.259/0001-93;2025-03-31;1;Av. C.F. Endres, S/N;O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 70.080;641.93;0.0512;0
48.904.259/0001-93;2025-03-31;1;Av. C.F. Endres, 93,95,97;O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 9.459;340.47;0.0272;0
48.904.259/0001-93;2025-03-31;1;Rua José Sarraceni, 162;O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 34.008;5153.05;0.4111;0
48.904.259/0001-93;2025-03-31;1;Rua José Sarraceni, 202,204,228;O terreno está situado na cidade de Guarulhos e é constituído por uma quadra. Matrícula 34.009;4158.36;0.3317;0
48.955.582/0001-96;2025-03-31;1;KM 52 da Rodovia Fernão Dias, Bairro do Portão, Área Urbana 1.;Um terreno situado na área urbuna do município;23252.8;0.04;0
48.955.582/0001-96;2025-03-31;1;Margem direira da Rodovia Cuiabá, Rondonópolis, Cuiabá/MT.;São terrenos dividido em 02 áreas sendo a primeira de 1889,4 metros quadrados e a segunda 6750,60 metros quadrados;8640;0.16;0
48.955.582/0001-96;2025-03-31;1;Estrada Martin Felix Berta, Porto Alegre - RS;É terreno de forma irregular situado na Estrada Martin Felix Berta;209286.4908;0.63;0
48.955.582/0001-96;2025-03-31;1;Distrito Industrial e Comercial, Cuiabá/ MT.;É uma area de terras de 25.200,00 metros quadrados no Distritro industrial e comercial.;25200;0.17;0
48.984.698/0001-53;2025-03-31;1;Rodovia Tancredo de Almeida Neves, Km 53.5, Jardim Santa Gertrudes, Município de Jundiaí, Estado de São Paulo.;Matrícula nº 75.634;32612.08;0.96471;1
49.893.516/0001-00;2025-03-31;1;Área 07 - Campina, Bairro de São Miguel - Guarulhos, São Paulo;Matrícula 146.645 - Ativo adquirido via Escritura de Permuta - O Fundo assinou a Escritura de Permuta no dia 05 de fevereiro de 2024, sendo a Bekaa a proprietária do terreno situado em Guarulhos, Estado de São Paulo, devidamente identificado na matrícula nº 146.645, no qual o Fundo adquiriu, a título de permuta, a parte ideal de 64,2857%, em troca das construções, benfeitorias e acessões, que correspondem a 35,7143% da área total do Empreendimento.;63806.64296;0.642857;0
50.041.467/0001-58;2025-03-31;1;Fernão Dias, km 37,5 - Atibaia, SP;Matricula número 90.850;264787;1;1
50.255.690/0001-06;2025-03-31;1;ROD GO 174 KM 35 A DIREITA;Matrícula 94364 - ATIVO VENDIDO, SERÁ BAIXADO QUANDO DO RECEBIMENTO TOTAL DA VENDA;81.6809;0.2;0
50.255.690/0001-06;2025-03-31;1;ROD GO 174 KM 36 A DIREITA;Matrícula 49116 - ATIVO VENDIDO, SERÁ BAIXADO QUANDO DO RECEBIMENTO TOTAL DA VENDA;289.5923;0.2;0
50.255.690/0001-06;2025-03-31;1;ROD GO 174 KM 35 A DIREITA;Matrícula 68188 - ATIVO VENDIDO, SERÁ BAIXADO QUANDO DO RECEBIMENTO TOTAL DA VENDA;250.1115;0.2;0
50.255.690/0001-06;2025-03-31;1;MAT16410;Matrícula 16.410 - POSSUI RECONHECIMENTO DE DIREITO DE COMPRA;1196.98;0.2;0
50.255.690/0001-06;2025-03-31;1;MAT18069;Matrícula 18.069  - POSSUI RECONHECIMENTO DE DIREITO DE COMPRA;1171.07;0.2;0
50.957.247/0001-79;2025-03-31;1;RUA BARBOSA;MATRICULA 26865;26865;0;0
51.295.092/0001-15;2025-03-31;1;TERRENO LADO IMPAR -  Ribeirão Preto/SP 12.437;matricula 123.024 -;1250;0.0686487852352673;0
51.295.092/0001-15;2025-03-31;1;Lote de Terreno -  Rua Borborema Jaguaribe, Campos do Jordão/SP;matrícula nº 12.665;2717;0.259792303668059;0
51.295.092/0001-15;2025-03-31;1;Terreno - Fazenda Sao Pedro - Vitória da Conquista;matrícula nº 37.899;12387.47;0.0956837027321212;0
51.295.092/0001-15;2025-03-31;1;Terreno - Dr. Joao Batista de Souza Soares - Avenida Dr. João Batista de Souza Soares;matrícula nº 94.206;9897.12;0.284298623340664;0
51.295.092/0001-15;2025-03-31;1;Terreno - Águia de Haia  - venida Águia de Haia;matrícula nº 55.327;5880;0.0953753101264992;0
51.295.092/0001-15;2025-03-31;1;Terreno - Sítio Marília - Estrada de Ipitanga, no Município de Lauro de Freitas - BA;matrícula nº 6.530;4781;0.0774567144968005;0
51.295.092/0001-15;2025-03-31;1;Terreno - Avenida Fortaleza - Lauro de Freitas/BA;matrícula nº 11.374;5573.03;0.0774567144968005;0
51.295.092/0001-15;2025-03-31;1;Terreno - Rua Joao Penteado - Ribeirão Preto - SP;matrícula nº 90274;2375;0.0412878459037887;0
51.303.221/0001-70;2025-03-31;1;Rodovia Estadual MT-240, Zona Rural, Água Boa/MT, CEP: 78635-000;matrícula do RGI 7.060 do Ofício de Água Boa MT  - AGUA BOA;1120.4;0.5379;0
51.303.221/0001-70;2025-03-31;1;Av. Gisele, s/n, Lote 52 - Aleixo, Distrito II, Manaus/AM, CEP: 69075-793;matrícula do RGI 47.322 do 4º Ofício de Manaus/AM - MANAUS;5850;0.2512;0
51.303.221/0001-70;2025-03-31;1;R. Green 05, S/N Lote 08, Quadra 06  - Green Park Condomínio Residencial, Rio Verde/GO, CEP: 75909-620;matrícula do RGI 80.249 do Ofício de Rio Verde/GO - RIO VERDE;482.7;0.2109;0
51.407.683/0001-37;2025-03-31;1;Area de terras situada em Ribeirão Preto, denominada (Área de Preservação Permanente APP -6);.;0;0.0644;0.064117
51.407.683/0001-37;2025-03-31;1;Area de terras situada em Ribeirão Preto, com frente para Via José Luiz Galvão, lado par, distante 879,22 metros da cerca da Rodovia Alexandre Balbo no trevo do Km 329;.;0;0.90431;0.90111
51.472.985/0001-99;2025-03-31;1;R. Sete de Setembro, n° 1213 , Centro - 89010-911, Blumenau - SC,;Neumarkt Shopping;30436.24;0.062;0.130326
51.472.985/0001-99;2025-03-31;1;Av. Rolf Wiest, n° 333 , Bom Retiro - 89223-005, Joinville - SC,;Garten Shopping;41969.33;0.0335;0.071406
51.472.985/0001-99;2025-03-31;1;Rodovia BR-470, nº  3000, Salto Norte - 89065-800, Blumenau - SC;Norte Shopping;35324.5;0.1402;0.166337
51.472.985/0001-99;2025-03-31;1;Esquina Rod. SC 281, Distrito Industrial - 88104-801, Grande Florianópolis - SC;Continente Shopping;36032.7;0.1785;0.408432
51.472.985/0001-99;2025-03-31;1;Av. Jorge Elias de Lucca, nº 765, Nossa Senhora da Salete - 88813-901, Criciúma - SC;Nações Shopping;44575;0.1775;0.179641
51.472.985/0001-99;2025-03-31;1;Av. Santa Catarina, nº 1, Estados - 88339-005, Balneário Camboriú - SC;Balneário Shopping;35901.91;0.01;0.043858
51.710.043/0001-00;2025-03-31;1;Fazenda Lambari - Município de Sertaneja/PR;Imóvel Rural denominado Fazenda Lambari, localizado no Município de Sertaneja /PR, descrito e caracterizado nas matrículas 22.219, 22.220 e 22.221 do 2º Registro de Imóveis da Comarca de Cornélio Procópio - PR. Áreas: Matrícula 22.219 = 306,8729 hectares Matrícula 22.220 = 358,9827 hectares Matrícula 22.221 = 26,3866 hectares;6922422;0.810608;0
51.710.043/0001-00;2025-03-31;1;Fazenda Santa Fé - Município de Pirangi/SP;Gleba A, contendo 5 casas cobertas, sendo 1 sede, 1 terreiro ladrilhado, uma tulha com 2 divisões, barracão coberto de telhas, 1 curral com 2 divisões, 1 gararem, 1 paiol, composta por 92,3486 hectares. Imóvel objeto da matrícula 41.899 do Registro de Imóveis da Comarca de Monte Alto/SP EGleba B composta por 32,1816 hectares, objeto da matrícula 41.900 do Registro de Imóveis da Comarca de Monte Alto/SP;1245302;0.189392;0
51.889.479/0001-08;2025-03-31;1;CANOAS Bittencourt - mat. 90.923;Rua Roberto Francisco Behrens;4632.113;0.0198;0.02
51.889.479/0001-08;2025-03-31;1;SÃO BORJA- mat. 30.094;Avenida Presidente Goulart;30000;0.0382;0.0385
51.889.479/0001-08;2025-03-31;1;VIAMÃO mat. 40.176;Km 19, Estrada de Rodagem Porto Alegre - Viamão;13788.6;0.1399;0.14
51.889.479/0001-08;2025-03-31;1;VIAMÃO mat. 81.006;Km 19, Estrada de Rodagem Porto Alegre - Viamão;6740.13;0.0562;0.0567
51.889.479/0001-08;2025-03-31;1;CRUZ ALTA - mat. 51.078;Av. Saturnino de Brito, 601 - São Francisco - Cruz Alta/RS;7008.48;0.1856;0.1871
51.889.479/0001-08;2025-03-31;1;LAGES - mat. 36.632;Rua Hirto Luiz Melegari, 465 - Sagrado Coração de Jesus, Lages/SC;9310.7;0.1911;0.1926
51.889.479/0001-08;2025-03-31;1;SANTA MARIA - mat.107.647;Avenida Maestro Roberto Barbosa Ribas, Bairro Juscelino Kubitschek - Santa Maria;29713.42;0.0753;0.0759
51.889.479/0001-08;2025-03-31;1;SÃO GABRIEL - Mat.4.42;Av. Francisco Chagas, 1540 - São Gabriel - RS;16348;0.0273;0.0275
51.889.479/0001-08;2025-03-31;1;IMOVEL -PELOTAS;terreno Pelotas - MAT 73.756;17500;0.1546;0.1546
51.889.479/0001-08;2025-03-31;1;Terreno São Borges;Terreno São Borges;3000;0.0265;0.0265
51.889.479/0001-08;2025-03-31;1;Terreno Bunge;Terreno Bunge;2500;0.0221;0.0221
51.889.479/0001-08;2025-03-31;1;Terreno TRAMANDAI;Terreno TRAMANDAI;6100;0.0539;0.0539
52.371.756/0001-40;2025-03-31;1;ARAUCÁRIA - Rodovia PR-423, 3301, Bairro Boqueirão;Matrícula 63.339;358507.08;1;0
52.551.605/0001-74;2025-03-31;1;EDIF.A MESSI-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. A - Messier Unid. 01 a 04;Matrícula 133478;28703.84;0.31456884945802;0
52.551.605/0001-74;2025-03-31;1;EDIF.A RUBI-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. A - Rubi Déa Unid. 01 a 06;Matrícula 110128;16780.7;0.0534163756072948;0
52.551.605/0001-74;2025-03-31;1;EDIF.B ESTRE-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. B - Estrela de Magalhães Unid. 07 e 08;Matrícula 110128;47633.1;0.151625832474274;0
52.551.605/0001-74;2025-03-31;1;EDIF.B POLUX-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. B - Pólux Unid. 05 e 06;Matrícula 133478;11541.18;0.0367144262717652;0
52.551.605/0001-74;2025-03-31;1;EDIF.C ANTAR-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. C - Antares Unid. 11 e 12;Matrícula 114807;24463.1;0.229361421199135;0
52.551.605/0001-74;2025-03-31;1;EDIF.C FALCA-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. C - Falcão Unid. 10 a 15;Matrícula 101105;17253.8;0.069075099932567;0
52.551.605/0001-74;2025-03-31;1;EDIF.C GEM 8-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. C - Geminni Unid. 08 a 10;Matrícula 133478;34968.66;0.0624981946168013;0
52.551.605/0001-74;2025-03-31;1;EDIF.F JACAR-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. F - Jacarandá Unid. 39 a 41;Matrícula 101100;4953.25;0.0211533682539073;0
52.551.605/0001-74;2025-03-31;1;EDIF.G JEQUI-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. G - Jequitibá Unid. 42 a 44;Matrícula 101100;8656.07;0.0369023223074755;0
52.551.605/0001-74;2025-03-31;1;EDIF.H MOGNO-Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. H - Mogno Unid. 45 e 46;Matrícula 101100;5790.16;0.0246841098787605;0
52.635.194/0001-03;2025-03-31;1;Rua José Maria Lisboa, 42;Projeto JML;137;0.076274;0
52.635.194/0001-03;2025-03-31;1;Rua José Maria Lisboa, 46;Projeto JML;143;0.079531;0
52.635.194/0001-03;2025-03-31;1;Rua José Maria Lisboa, 54;Projeto JML;108;0.080283;0
52.635.194/0001-03;2025-03-31;1;Rua José Maria Lisboa, 56;Projeto JML;115;0.061085;0
52.635.194/0001-03;2025-03-31;1;Rua Saint Hilaire, 51;Projeto JML;171;0.108354;0
53.087.126/0001-01;2025-03-31;1;Estr. de Acesso Ao Cetur - Tarumã, Manaus - AM, 69022-155;Há o contrato de compra e venda do loteamento com a cessão de direitos ao fundo.;6112;0.355323;0
53.087.126/0001-01;2025-03-31;1;Estr. Palmeira - Três Barras, Garuva - SC, 89248-000;Há o contrato de compra e venda do loteamento com a transferência da escritura para o fundo;17705.46;0.644677;0
53.127.942/0001-00;2025-03-31;1;Rua Alameda Gabriel Monteiro,1193;Um prédio que recebeu o nº 1193, na rua Alameda Gabriel Monteiro da Silva e seu respectivo terreno, no 20º Subdistrito, Jardim América, no 13º Oficial Registro de Imóveis Comarca e Circunscrição Imobiliária da Cidade de São Paulo, Capital, com a área de terreno de 1.032,00m², perfeitamente descrito e caraterizado na matrícula nº 90.334, do 13º Oficial Registro de Imóveis da Comarca de São Paulo/SP.;1032;0.955368;0
53.313.475/0001-02;2025-03-31;1;FAZENDA RIO BONITO1;MATRICULA 14830;354.0515;0.4428;0.5
53.313.475/0001-02;2025-03-31;1;FAZENDA COLISEU;MATRICULA 14831;445.9622;0.5572;0.5
54.064.962/0001-33;2025-03-31;1;MAT 08-SÍTIO, CANITAR-SP;MATRÍCULA 08;774400;0.43036;0.16019
54.064.962/0001-33;2025-03-31;1;MAT 09-PROP AGRIC, CANITAR-SP;MATRÍCULA 09;786500;0.43036;0.16019
54.064.962/0001-33;2025-03-31;1;MAT 12-IMOVEL RURAL, CANITAR-SP;MATRÍCULA 12;807796;0.43036;0.16019
54.064.962/0001-33;2025-03-31;1;MAT 1941-GLEBA-B, CANITAR-SP;MATRÍCULA 1941;683451.3937;0.70415;0.26212
54.064.962/0001-33;2025-03-31;1;MAT 2856-GLEBA-A, CANITAR-SP;MATRÍCULA 2856;490764.7691;0.50562;0.18821
54.064.962/0001-33;2025-03-31;1;MAT 2858-GLEBA-C, CANITAR-SP;MATRÍCULA 2858;118047.2311;0.12169;0.0453
54.089.614/0001-10;2025-03-31;1;Jandira, SP;PARK JANDIRA;18047.51;1;1
54.275.309/0001-13;2025-03-31;1;Terreno composto dos lotes nº 01,02,03 e 04, da quadra nº 08, no loteamento Jardim Conceiçãozinha, situado no distrito de Vicente de Carvalho, município e comarca de Guarujá-SP;MATRÍCULA 71.186;1131;0.3243;0.32419
54.275.309/0001-13;2025-03-31;1;PARTE A, do Lote 2 da Quadra A, situado no Parque Industrial-Catanduva;MATRÍCULA 26.103;1999.2;0.15269;0.15264
54.417.489/0001-20;2025-03-31;1;FAZENDA NOSSA SENHORA APARECIDA;Matrícula nº 16.434;510578;1;0
54.417.489/0001-20;2025-03-31;1;FAZENDA ISABELA;Matrícula n. 16.191;429462;1;0
54.417.489/0001-20;2025-03-31;1;FAZENDA BONANZA;Matrícula n. 7.381;484000;1;0
54.417.489/0001-20;2025-03-31;1;FAZENDA SERVPLAN;Matrícula nº n°20.495;9962.64;1;0
54.675.539/0001-70;2025-03-31;1;Bairro Chave do Barão, Município e Comarca do Rio das Pedras, 2ª Circunscrição Imobiliária de Piracicaba/SP;Gleba de Terras, que faz  parte da Fazenda Estrela;79892.56;0;0
55.034.258/0001-09;2025-03-31;1;MARCHIONI - Avenida São Gabriel, 201 - Cj 101;Ed. Garden T B Center - Cadastro do Imóvel 016.092.0527-8;1609;0.300083;1
55.089.373/0001-72;2025-03-31;1;Rua 1128, 827, - Itajuba. CEP: 88390000. Barra Velha - Santa Cat;Registro de Imóveis da Comarca de Barra Velha - SC - Matricula 40446;12829.51;1;0
57.077.139/0001-50;2025-03-31;1;Rua Alameda Gabriel Monteiro, 1193;Um prédio que recebeu o n° 1193, na Rua Alameda Gabriel Monteiro da Silva e seu respectivo terreno,  no 20° Subdistrito, Jardim América, no 13º Oficial Registro de Imóveis Comarca e Circunscrição Imobiliária da cidade de São Paulo, Capital, com a área de terreno de 1.032,00m², perfeitamente descrito e caracterizado na matrícula nº 90.334, do 13º Oficial Registro de Imóveis da Comarca de São Paulo/SP.;1032;0.955368;0
57.961.321/0001-70;2025-03-31;1;AVENIDA DOUTOR MARTIN LUTHER KING, S/N - LOTE 2 QD 1 - Umuarama - Osasco - SP;Loteamento Jardim Santo Antoninho;5288.62;0.25;0
57.961.321/0001-70;2025-03-31;1;AVENIDA DOUTOR MARTIN LUTHER KING, S/N - LOTE 3 QD 1 - Umuarama - Osasco - SP;Loteamento Jardim Santo Antoninho;5767.73;0.27;0
57.961.321/0001-70;2025-03-31;1;ALAMEDA PAINEIRA VERMELHA, 168 - LOTE 4 QD 11 - Adalgisa - Osasco - SP;Loteamento Jardim Lorian;4902.69;0.23;0
57.961.321/0001-70;2025-03-31;1;AVENIDA MANOEL DE NÓBREGA - RADIALISTA, S/N - L 11 Q H - Adalgisa - Osasco - SP;Loteamento Jardim Adalgiza II;435;0.02;0
57.961.321/0001-70;2025-03-31;1;ALAMEDA PAINEIRA VERMELHA, 146 - LOTE 3 QD 11 - Adalgisa - Osasco - SP;Loteamento Jardim Lorian;5004.19;0.23;0
57.965.466/0001-49;2025-03-31;1;Av. Jandira, 374 - São Paulo, SP 04080-002;N/A;186;0.013624;0
57.965.466/0001-49;2025-03-31;1;Al. dos Maracatins, 887 - São Paulo, SP 04089-012;N/A;340;0.052525;0
57.965.466/0001-49;2025-03-31;1;Al. dos Maracatins, 857 - São Paulo, SP 04089-012;N/A;1665;0.760593;0
57.965.466/0001-49;2025-03-31;1;Al. dos Maracatins, 847 - São Paulo, SP 04089-012;N/A;300;0.173258;0
58.019.792/0001-26;2025-03-31;1;Av. José Pereira Liberato -;Av. José Pereira Liberato - MATRÍCULA 31.579;0;0;0
