CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
13.584.584/0001-31;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não se aplica;;;116429;4855443.8;;
13.598.226/0001-88;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não se aplica.;;;Não se aplica;;2940.44;17652107.76;0;0
13.703.596/0001-38;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada.;Informação não apresentada.;;;;10345.87;;;478181.67
13.726.079/0001-84;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;Informação não apresentada;;Informação não apresentada;;268476.95;136144598.91;;58167254.08
13.842.683/0001-76;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9932.84;592265.05;0;0
13.920.018/0001-53;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;130448.9;0;0;170604.98
13.974.819/0001-00;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.8373;;;;;;;1;0.8373;;;Imóvel Juiz de Fora: galpão logístico locatário Mercedes Benz do Brasil, reajuste IPCA.  Imóvel Duque de Caxias - Galpão 01, reajsute IPCA.;Imóvel Juiz de Fora  seguro com vencimento até  01/07/2025Imóvel Duque de Caxias  seguro com vencimento até  17/01/2026;;;;509.89;;;6286628.91
14.056.001/0001-62;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não há seguro.;;6015.93;2176528.7;;1702335.47
14.074.706/0001-02;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;Não há;;;;;494069.04;;;147141.26
14.080.689/0001-16;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1689.63;0;0;279237.53
14.088.246/0001-71;2025-03-31;1;;;0.0244;0.0244;0.0041;0.0041;0.0488;0.0488;;;;;;;0.0285;0.0285;0.004;0.004;;;;;0.0325;0.0325;0.8577;0.8577;;;0.0082;0.0082;;;0.0772;0.0772;;;-;-;-;-;-;1000;335265.19;0;0
14.149.745/0001-21;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;6460597.82;0;0;7190662.25
14.217.108/0001-45;2025-03-31;1;0;0;0.036345;0.035761;0.007982;0.007854;0.043902;0.043196;0.091515;0.090043;0.093234;0.091735;0;0;0.06144;0.060451;0.060148;0.05918;0.020959;0.020622;0.006989;0.006877;0.058568;0.057626;0.264228;0.259977;0.25469;0.25059;1;0.983912;;;;;;;Os Contrato são corrigidos anualmente pelo IGPM,   possuem multa rescisoria conforme critério estabelecido em cada contrato, Garantia nas modalidades Fiadores, Caução em dinheiro, Caução imobiliaria, Carta de Fiança Bancaria.;Seguro contratado pelo condominio, para cobertura conta riscos de incendio, raios, explosões de qualquer natureza e outras cobertura s essenciais.;;Por se tratar de Terreno para venda não há contratação de seguro.;;136742.09;2978984.12;;
14.376.247/0001-11;2025-03-31;2;0.37451417097371;0.3514321881026;0.04362151482965;0.04093304230672;0;0;0;0;0;0;0;0;0;0;0.0201154152141;0.01887566594584;0;0;0.06881693457267;0.06457562295309;0.16722526371582;0.15691886953408;0.15987510528677;0.15002171460692;0.16583159540727;0.15561109551343;0;0;0.21408557610726;0.20089109647566;0;0;0.78591442389274;0.73747710248702;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;180.69;0;0;5724257.3
14.410.722/0001-29;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.964523;0;0;0;0;0;0;0;0;0;0;1;0.964523;0;0;Os contratos assinados são atípicos, com duração de 10 anos, com possibilidade de renovação. Há reajuste anual pelo IPCA-IBGE. Cláusulas de rescisão antecipada: os contratos são considerados rescindidos caso o locatário descumpra qualquer obrigação do contrato, principalmente, mas não se limitando, o pagamento dos aluguéis. Na hpótese de rescisão antecipada, o locatário pagará ao locador o valor correspondente ao resultado da multiplicação do período remanescente para o término da locação, pelo valor do aluguel em vigor à época da ocorrência do fato.;Modalidade seguro patrimonial - laudo de avaliação do imóvel referência para o valor do risco nomeado - tomada de preços somente com empresas de primeira linha - cobertura dos prêmios variam conforme tipologia do imóvel e equipamentos instalados - perda de aluguel por 6 meses;;;;2000.4;0;0;50238681.74
14.413.342/0001-48;2025-03-31;1;0.226931;0.193821;0;0;0;0;0;0;0;0;0;0;0.025965;0.022176;0;0;0;0;0;0;0;0;0;0;0.747104;0.638103;0;0;0.504022;0.430485;0;0;0.495978;0.423615;0;0;Todos os contratos possuem cláusulas de reajuste anual pelo IGP-M (FGV),  ou IPCA (IBGE);Não aplicável;;;;1279.5;;;26606541.24
14.423.780/0001-97;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10488.58;6471036.05;;
14.609.653/0001-87;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;0;0;0;41.57
14.631.148/0001-39;2025-03-31;1;;;;;;;;;;;;;0.25;0.0708;;;;;;;0.25;0.0295;0.25;0.0253;0.25;0.8744;;;1;1;;;;;;;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;A LOCATÁRIA deverá manter cobertura de incêndio do Imóvel compromete-se a segurar o imóvel contra incêndio em seguradorapreviamente aprovada pelo LOCADOR, pelo valor de R$ XXX reajustável a cada período de 12(doze) meses, mediante a aplicação doatual índice oficial de variação, vigente à época da celebração do seguro ou de suas renovações, mantendo-o segurado até o fim do prazocontratual, devendo uma cópia da apólice ser entregue ao LOCADOR até o ultimo dia do mês subsequente à assinatura do Contrato deLocação e as demais renovações até o mesmo dia e mês dos anos subsequentes. Se a LOCATÁRIA não cumprir a obrigação de segurar oimóvel locado, como acima ficou estabelecido, o LOCADOR poderá contratar o seguro por conta da LOCATÁRIA, cobrando daLOCATÁRIA o valor referente ao premio e eventuais encargos, juntamente com o primeiro aluguel a vencer. Se a LOCATÁRIA vier acontratar com a companhia seguradora o pagamento parcelado do seguro, obriga-se a apresentar ao LOCADOR, no ato do pagamento doaluguel, o comprovante de pagamento da parcela. Constará sempre da apólice de seguro disposição segundo a qual, em caso de sinistro,a indenização será paga pela companhia seguradora diretamente ao LOCADOR.;;;;1549.38;414419.32;;
14.721.889/0001-00;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contrato típico, com reajuste anual pelo IPCA e IGP-DI.;O administrador do shopping faz a contratação de um seguro global.;;Conforme contrato.;Conforme contrato.;100;;;1820285.92
14.788.492/0001-36;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0.05996679907383;0.02811688043363;0;0;0;0;0;0;0;0;0;0;0.94003320092617;0.943173;0;0;0.54575832319396;0.530089;0;0;0.45424167680604;0.441201;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;197.5;2608003.61;0;2594875.04
14.793.782/0001-78;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.942783521944272;0;0;0.545118753959786;0.51392897873608;0;0;0.454881246040214;0.428854543208191;0;0;N/A;Seguro contra fogo, bem como despesas advindas do prêmio de seguro complementar a serem feitos pelo locador em seguradora de sua escolha, pelo valor real da reposição do imóvel.;;;;174745.55;0;0;2984689.21
15.006.267/0001-63;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0.1794144285516;0.09600453436022;0.03606770858179;0.0192998054604;0;0;0;0;0;0;0;0;0.78451786286661;0.4197949559008;0;0;0.1794144285516;0.09600453436022;0;0;0.8205855714484;0.4390947613612;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;198.1;0;0;1097720.58
15.006.286/0001-90;2025-03-31;1;0.021929;0.021506;0.000265;0.00026;0.234108;0.229585;0.035592;0.0349053;0.073873;0.072446;0.028495;0.027944;0.042849;0.042014;0.043975;0.043126;0.005659;0.005549;0.067628;0.066322;0.056497;0.055405;0.005771;0.005668;0.359497;0.352552;0.023862;0.023401;0.066495;0.065211;;;0.924339;0.906489;;;Os contratos são típicos, majoritariamente reajustados pelo IGPM e IPCA e com prazo médio de 5 anos.;Os locatários são responsáveis pela contratação dos seguros.;;;;5604.3;;;3022320.05
15.098.422/0001-19;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;2323380.25
15.333.306/0001-37;2025-03-31;1;0;0;0;0;0.03640132810477;0.03298496301445;0.05185100118637;0.04698464164473;0;0;0.00871100543499;0.00789345353732;0.06102094476284;0.05529396071254;0;0;0.01563288714371;0.01416569754708;0.09003942064025;0.08158897255379;0.10851988932201;0.09833499825381;0;0;0.53659246106647;0.48623177789475;0.0912310623386;0.08266877539047;0.12355615793483;0.11196007156547;0;0;0.7873098296532;0.71341862959731;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;198.5;0;0;726481.67
15.348.117/0001-38;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;1;;;.;.;;;;353344.48;0;0;592338.14
15.394.563/0001-89;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
15.447.108/0001-02;2025-03-31;1;0.024321;0.011102;0.010607;0.009983;0.029016;0.023546;0.017859;0.010755;0.024022;0.02261;0.041099;0.038683;0.026111;0.024576;0.013848;0.013034;0.01624;0.015285;0.018391;0.01731;0.005434;0.005114;0.021684;0.029409;0.33415;0.314077;0.417218;0.392693;0.162586;0.150824;0.003432;0.003186;0.083594;0.077599;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;29575811.76;0;0
15.447.110/0001-73;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003212;0.00314;0.996788;0.974532;0;0;0.9807025;0.958805;0;0;0.0192975;0.018867;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;58509.34;4605112.69;0;0
15.461.076/0001-91;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Para imóveis em construção, a contratação de seguros cabe à Construtora.;;;1246.11;1613076.11;;
15.463.207/0001-70;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;RUA GENERAL GURJÃO, 2 - CAJU - RIO DE JANEIRO - ESTALEIRO;RUA GENERAL GURJÃO, 2 - CAJU - RIO DE JANEIRO - ESTALEIRO;;;;100;;;1506396.77
15.489.509/0001-17;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Expressa em condições contratuais;Contratação pelo locatário.;;;;1307.54;5529793.95;0;0
15.538.445/0001-05;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;A presente locação vigorará pelo prazo de 5 (cinco) anos a contar do dia 8 de outubro de 2014 e terminará em 7 de outubro de 2019, podendo ser renovado a critério das partes, por igual período, mediante celebração de aditivo contratual para esta finalidade. O aluguel mensal será reajustado a cada período de 12 meses, de acordo com a variação acumulada do IGPM/FGV ou, na sua falta ou inaplicabilidade, do IPCA/IBGE ou de qualquer outro índice de preços que venha a ser eleito pelas partes, sempre visando manter o equilíbrio economico financeiro do presente contrato.;N/A;;;;7382.95;3771708.61;;2809833.12
15.570.431/0001-60;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;1;;;;;;;O prazo de locação do Empreendimento é de 120 meses, contados apartir da data de entrega do Empreendimento - Alugueis serão reajustados anualmente pelo Indice geral do Preço de Mercado IGP-M.;Contratação e pagamento do seguro dos imóveis é realizado pelo Banrisul Novas Fronteiras Fundo de Investimento Imobiliário FII, nos termos do Regulamento vigente e prospecto.;;;;498.67;3923776.65;;
15.576.907/0001-70;2025-03-31;1;0.025809;0.024195;0.005305;0.004973;0.02757;0.025846;0;0;0;0;0;0;0;0;0;0;0.001432;0.001343;0.03058;0.028667;0;0;0.038789;0.036363;0;0;0.870515;0.816074;0;0;0.385712;0.36159;0.610634;0.572446;0.003654;0.003425;Os contratos são atualizados anualmente pela variação positiva dos principais indices do mercado, como IGP-M e IPCA.;Seguros contratados pelos locatários.;;;;6100.21;;;9120567.98
15.798.220/0001-80;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;209.57;0;0;0
15.799.397/0001-09;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.96882411912299;0;0;0;0;0;0;1;0.96882411912299;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;198.5;0;0;3248414.48
16.543.270/0001-89;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;601.06;1991671.67;;
16.671.412/0001-93;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0255970212809309;0.0234815590341538;0.112874718561352;0.103546203219217;0;0;0.858290641836282;0.787357331681192;0.00323761832143526;0.00297004580769233;0.344761;0.316269;;;0.655239;0.601086;;;Atualmente existe um equilíbrio entre contratos típicos de 5 anos, corrigidos pelo IGPM, e com os contratos atípicos de longo prazo (Galpão Contagem, Guarulhos e Multimodal Pátio), corrigidos pelo IPCA. A multa rescisória varia conforme critério estabelecido em cada contrato. Há garantia diversas, como fiador, caução, carta fiança. Há cláusulas de sigilo no que tange à maioria dos tópicos;Seguros contratados pelos locatários;;;;5709.86;;;61288493.29
16.685.929/0001-31;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Prédio;Nada a informar;;;;8104.18;;;
16.706.958/0001-32;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34151.42;181596175.98;;
16.802.320/0001-03;2025-03-31;1;;;;;;;;;;;;;;;;;;;1;0.627438;;;;;;;;;;;;;1;0.627438;;;Vide página 4 do relatório gerencial publicado mensalmente na CVM (Fundos.Net).;O imóvel possui seguro contratado pelo próprio Fundo, com vigência anual.;;;;5613.19;;;1848941.09
16.802.360/0001-47;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
16.841.067/0001-99;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1306.36;828450.07;0;0
16.915.968/0001-88;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Obrigatório a contratação pelo locatório.;;;644354.05;0;0;4745.53
16.924.913/0001-34;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264.16;0;0;161823.84
16.929.519/0001-99;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;2155821.34
