Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
Fundo;17.331.883/0001-15;2021-03-31;1;2021-08-13;SALUS -II- FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDORES EM GERAL;;30;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;FRAM CAPITAL D.T.V.M. S.A.;17331883000115;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2021-03-31
Fundo;17.331.883/0001-15;2021-06-30;1;2021-08-13;SALUS -II- FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDORES EM GERAL;;30;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;FRAM CAPITAL D.T.V.M. S.A.;17331883000115;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2021-06-30
Fundo;17.331.883/0001-15;2021-09-30;1;2021-11-12;SALUS -II- FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDORES EM GERAL;;30;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;FRAM CAPITAL D.T.V.M. S.A.;17331883000115;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2021-09-30
Fundo;17.331.883/0001-15;2021-12-31;1;2022-02-15;SALUS -II- FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDORES EM GERAL;;30.0248606;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;FRAM CAPITAL D.T.V.M. S.A.;17331883000115;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.framcapitaldtvm.com;fiduciario@framcapitaldtvm.com;2021-12-31
Fundo;17.365.105/0001-47;2021-03-31;1;2021-05-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-03-31
Fundo;17.365.105/0001-47;2021-06-30;1;2021-08-12;FII TB OFFICE;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-06-30
Fundo;17.365.105/0001-47;2021-09-30;1;2021-11-12;FII TB OFFICE;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-09-30
Fundo;17.365.105/0001-47;2021-12-31;1;2022-02-14;FII TB OFFICE;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-12-31
Classe;17.374.696/0001-19;2021-03-31;4;2021-11-22;REAG MULTI ATIVOS IMOBILIÁRIOS - FII;2013-08-31;INVESTIDORES EM GERAL;BRRMAICTF000;2443800;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;17374696000119;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3514-1300;;;www.reag.com.br;silvano.gersztel@reag.com.br;2021-03-31
Classe;17.374.696/0001-19;2021-06-30;3;2021-11-22;REAG MULTI ATIVOS IMOBILIÁRIOS - FII;2013-08-31;INVESTIDORES EM GERAL;BRRMAICTF000;2443800;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;17374696000119;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3514-1300;;;www.reag.com.br;silvano.gersztel@reag.com.br;2021-06-30
Classe;17.374.696/0001-19;2021-09-30;1;2021-11-17;REAG MULTI ATIVOS IMOBILIÁRIOS - FII;2013-12-13;INVESTIDORES EM GERAL;BRRMAICTF000;2443800.0035;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;17374696000119;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(21) 3823-8000;;;www.reag.com.br;dtvm@reag.com.br;2021-09-30
Classe;17.374.696/0001-19;2021-12-31;1;2022-02-16;REAG MULTI ATIVOS IMOBILIÁRIOS - FII;2013-08-31;INVESTIDORES EM GERAL;BRRMAICTF000;2443800.0035;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;17374696000119;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2021-12-31
Classe;17.554.274/0001-25;2021-03-31;1;2021-05-17;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;14270995.0000073;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;17554274000125;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-03-31
Classe;17.554.274/0001-25;2021-06-30;1;2021-08-13;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;14270995.0000073;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;17554274000125;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-06-30
Classe;17.554.274/0001-25;2021-09-30;2;2022-05-25;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;14270995.0000073;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;17554274000125;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-09-30
Classe;17.554.274/0001-25;2021-12-31;2;2022-05-25;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;17696234.0000073;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;17554274000125;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-12-31
Classe;17.568.605/0001-86;2021-03-31;1;2021-05-17;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGCTF000;264055927;Não;Não;Não;Renda;Híbrido;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17568605000186;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-03-31
Classe;17.568.605/0001-86;2021-06-30;2;2021-08-12;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGCTF000;264055927;Não;Não;Não;Renda;Híbrido;Passiva;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17568605000186;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-06-30
Classe;17.568.605/0001-86;2021-09-30;1;2021-11-12;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGCTF000;264114854;Não;Não;Não;Renda;Híbrido;Passiva;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17568605000186;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-09-30
Classe;17.568.605/0001-86;2021-12-31;1;2022-02-11;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGCTF000;264905927;Não;Não;Não;Renda;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2021-12-31
Classe;17.590.518/0001-25;2021-03-31;1;2021-05-17;GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVEST IMOB;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2850000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;17590518000125;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2021-03-31
Classe;17.590.518/0001-25;2021-06-30;1;2021-08-16;GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVEST IMOB;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2850000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;17590518000125;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2021-06-30
Classe;17.590.518/0001-25;2021-09-30;1;2021-11-12;GENERAL SHOPPING ATIVO E RENDA FII;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2850000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;17590518000125;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2021-09-30
Classe;17.590.518/0001-25;2021-12-31;1;2022-02-14;GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVEST IMOB;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2850000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;17590518000125;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2021-12-31
Classe;17.655.102/0001-48;2021-03-31;1;2021-05-07;PESCARA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-22;INVESTIDOR QUALIFICADO;;29.8189;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655102000148;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-03-31
Classe;17.655.102/0001-48;2021-06-30;1;2021-08-02;PESCARA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-22;INVESTIDOR QUALIFICADO;;29.8189;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655102000148;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-06-30
Classe;17.655.102/0001-48;2021-09-30;1;2021-11-16;PESCARA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-22;INVESTIDOR QUALIFICADO;;29.8188999;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655102000148;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-09-30
Classe;17.655.102/0001-48;2021-12-31;2;2023-09-18;PESCARA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-10-22;INVESTIDOR QUALIFICADO;BRPCIVCTF001;29.8188;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655102000148;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2021-12-31
Classe;17.655.115/0001-17;2021-03-31;1;2021-05-07;SAFIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-05-21;INVESTIDOR QUALIFICADO;;132838.421166;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655115000117;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-03-31
Classe;17.655.115/0001-17;2021-06-30;1;2021-08-02;SAFIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-05-21;INVESTIDOR QUALIFICADO;;133414.80614128;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655115000117;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-06-30
Classe;17.655.115/0001-17;2021-09-30;1;2021-11-16;SAFIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-05-21;INVESTIDOR QUALIFICADO;;134923.83287389;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655115000117;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-09-30
Classe;17.655.115/0001-17;2021-12-31;1;2022-02-14;SAFIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-05-21;INVESTIDOR QUALIFICADO;;136583.32950611;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;17655115000117;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;fii@brltrust.com.br;2021-12-31
Classe;17.655.122/0001-19;2021-03-31;1;2021-05-17;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER TRUSTEE DTVM LTDA;17655122000119;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2021-03-31
Classe;17.655.122/0001-19;2021-06-30;1;2021-08-16;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER TRUSTEE DTVM LTDA;17655122000119;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br;2021-06-30
Classe;17.655.122/0001-19;2021-09-30;1;2021-11-16;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER TRUSTEE DTVM LTDA;17655122000119;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br;2021-09-30
Classe;17.655.122/0001-19;2021-12-31;1;2022-02-14;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER TRUSTEE DTVM LTDA;17655122000119;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br;2021-12-31
Classe;17.786.606/0001-05;2021-03-31;1;2021-05-17;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18848.02189804;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento@finaxis.com.br;2021-03-31
Classe;17.786.606/0001-05;2021-06-30;1;2021-08-12;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18848.02189804;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento@finaxis.com.br;2021-06-30
Classe;17.786.606/0001-05;2021-09-30;1;2021-11-05;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18848.02189804;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento@finaxis.com.br;2021-09-30
Classe;17.786.606/0001-05;2021-12-31;1;2022-02-14;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18848.02189804;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento@finaxis.com.br;2021-12-31
Classe;17.854.016/0001-64;2021-03-31;1;2021-05-13;VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17854016000164;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;21 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2021-03-31
Classe;17.854.016/0001-64;2021-06-30;1;2021-08-16;VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17854016000164;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;21 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2021-06-30
Classe;17.854.016/0001-64;2021-09-30;1;2021-11-12;VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17854016000164;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;21 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2021-09-30
Classe;17.854.016/0001-64;2021-12-31;1;2022-02-14;VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17854016000164;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;21 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2021-12-31
Classe;17.870.926/0001-30;2021-03-31;1;2021-05-17;FII VOTORANTIM SECURITIES MASTER;2018-07-13;INVESTIDOR QUALIFICADO;BRVOTSCTF007;827913;Não;Não;Sim;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;17870926000130;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br;2021-03-31
Classe;17.870.926/0001-30;2021-06-30;1;2021-08-13;FII VOTORANTIM SECURITIES MASTER;2018-07-13;INVESTIDOR QUALIFICADO;BRVOTSCTF007;827913;Não;Não;Sim;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;17870926000130;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br;2021-06-30
Classe;17.870.926/0001-30;2021-09-30;1;2021-11-16;FII VOTORANTIM SECURITIES MASTER;2018-07-13;INVESTIDOR QUALIFICADO;BRVOTSCTF007;827913;Não;Não;Sim;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;17870926000130;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br;2021-09-30
Classe;17.870.926/0001-30;2021-12-31;1;2022-02-11;FII VOTORANTIM SECURITIES MASTER;2018-07-13;INVESTIDOR QUALIFICADO;BRVOTSCTF007;827913;Não;Não;Sim;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;17870926000130;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br;2021-12-31
