CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
34.691.925/0001-48;2021-12-31;1;VO_111;Av. das Américas, 8585;45.00;1;Nenhuma caracteristica relevante;0.007644;Venda
34.691.925/0001-48;2021-12-31;1;VO_SS110;Av. das Américas, 8585;78.00;1;Nenhuma caracteristica relevante;0.012123;Venda
34.691.925/0001-48;2021-12-31;1;VO_SS109;Av. das Américas, 8585;403.00;1;Nenhuma caracteristica relevante;0.062597;Venda
34.691.925/0001-48;2021-12-31;1;VO_109;Av. das Américas, 8585;57.00;1;Nenhuma caracteristica relevante;0.009682;Venda
34.691.925/0001-48;2021-12-31;1;VO_109;Av. das Américas, 8585;57.00;1;Nenhuma caracteristica relevante;0.009682;Venda
34.691.925/0001-48;2021-12-31;1;VO_108;Av. das Américas, 8585;57.00;1;Nenhuma caracteristica relevante;0.009682;Venda
34.691.925/0001-48;2021-12-31;1;VO_SS107;Av. das Américas, 8585;63.00;1;Nenhuma caracteristica relevante;0.009784;Venda
34.691.925/0001-48;2021-12-31;1;VO_107;Av. das Américas, 8585;45.00;1;Nenhuma caracteristica relevante;0.007644;Venda
34.691.925/0001-48;2021-12-31;1;VO_SS106;Av. das Américas, 8585;66.00;1;Nenhuma caracteristica relevante;0.010245;Venda
34.691.925/0001-48;2021-12-31;1;VO_106;Av. das Américas, 8585;45.00;1;Nenhuma caracteristica relevante;0.007644;Venda
34.691.925/0001-48;2021-12-31;1;VO_SS105;Av. das Américas, 8585;85.00;1;Nenhuma caracteristica relevante;0.013199;Venda
34.691.925/0001-48;2021-12-31;1;VO_SS104;Av. das Américas, 8585;110.00;1;Nenhuma caracteristica relevante;0.017092;Venda
34.691.925/0001-48;2021-12-31;1;VO_SS101;Av. das Américas, 8585;367.00;1;Nenhuma caracteristica relevante;0.057013;Venda
34.691.925/0001-48;2021-12-31;1;VO_149;Av. das Américas, 8585;99.00;1;Nenhuma caracteristica relevante;0.016832;Venda
34.691.925/0001-48;2021-12-31;1;VO_150;Av. das Américas, 8585;99.00;1;Nenhuma caracteristica relevante;0.016832;Venda
34.691.925/0001-48;2021-12-31;1;VO_101;Av. das Américas, 8585;134.00;1;Nenhuma caracteristica relevante;0.022777;Venda
34.691.925/0001-48;2021-12-31;1;VO_103;Av. das Américas, 8585;77.00;1;Nenhuma caracteristica relevante;0.013095;Venda
34.691.925/0001-48;2021-12-31;1;VO_119;Av. das Américas, 8585;338.00;1;Nenhuma caracteristica relevante;0.057445;Venda
34.691.925/0001-48;2021-12-31;1;VER_A101;Av. Miguel Antonio Frnandes, 1333;67.57;1;Nenhuma caracteristica relevante;0.005668;Venda
34.691.925/0001-48;2021-12-31;1;VER_A107;Av. Miguel Antonio Frnandes, 1333;152.64;1;Nenhuma caracteristica relevante;0.012716;Venda
34.691.925/0001-48;2021-12-31;1;VER_A108;Av. Miguel Antonio Frnandes, 1333;120.47;1;Nenhuma caracteristica relevante;0.010046;Venda
34.691.925/0001-48;2021-12-31;1;VER_A109;Av. Miguel Antonio Frnandes, 1333;53.81;1;Nenhuma caracteristica relevante;0.004489;Venda
34.691.925/0001-48;2021-12-31;1;VER_A213;Av. Miguel Antonio Frnandes, 1333;42.10;1;Nenhuma caracteristica relevante;0.003504;Venda
34.691.925/0001-48;2021-12-31;1;VER_A215;Av. Miguel Antonio Frnandes, 1333;91.06;1;Nenhuma caracteristica relevante;0.007593;Venda
34.691.925/0001-48;2021-12-31;1;VER_A216;Av. Miguel Antonio Frnandes, 1333;109.12;1;Nenhuma caracteristica relevante;0.009095;Venda
34.691.925/0001-48;2021-12-31;1;VER_A301;Av. Miguel Antonio Frnandes, 1333;95.53;1;Nenhuma caracteristica relevante;0.004089;Venda
34.691.925/0001-48;2021-12-31;1;VER_A303;Av. Miguel Antonio Frnandes, 1333;57.33;1;Nenhuma caracteristica relevante;0.002453;Venda
34.691.925/0001-48;2021-12-31;1;VER_A310;Av. Miguel Antonio Frnandes, 1333;32.73;1;Nenhuma caracteristica relevante;0.001744;Venda
34.691.925/0001-48;2021-12-31;1;VER_A323;Av. Miguel Antonio Frnandes, 1333;56.05;1;Nenhuma caracteristica relevante;0.002999;Venda
34.691.925/0001-48;2021-12-31;1;VER_A507;Av. Miguel Antonio Frnandes, 1333;33.54;1;Nenhuma caracteristica relevante;0.001764;Venda
34.691.925/0001-48;2021-12-31;1;VER_A509;Av. Miguel Antonio Frnandes, 1333;39.07;1;Nenhuma caracteristica relevante;0.002052;Venda
34.691.925/0001-48;2021-12-31;1;VER_A510;Av. Miguel Antonio Frnandes, 1333;33.21;1;Nenhuma caracteristica relevante;0.001712;Venda
34.691.925/0001-48;2021-12-31;1;VER_A519;Av. Miguel Antonio Frnandes, 1333;33.44;1;Nenhuma caracteristica relevante;0.001744;Venda
34.691.925/0001-48;2021-12-31;1;VER_A520;Av. Miguel Antonio Frnandes, 1333;33.41;1;Nenhuma caracteristica relevante;0.001809;Venda
34.691.925/0001-48;2021-12-31;1;VER_A520;Av. Miguel Antonio Frnandes, 1333;56.05;1;Nenhuma caracteristica relevante;0.001809;Venda
34.691.925/0001-48;2021-12-31;1;VER_A601;Av. Miguel Antonio Frnandes, 1333;55.79;1;Nenhuma caracteristica relevante;0.002995;Venda
34.691.925/0001-48;2021-12-31;1;VER_A601;Av. Miguel Antonio Frnandes, 1333;55.79;1;Nenhuma caracteristica relevante;0.002995;Venda
34.691.925/0001-48;2021-12-31;1;VER_A604;Av. Miguel Antonio Frnandes, 1333;42.06;1;Nenhuma caracteristica relevante;0.002286;Venda
34.691.925/0001-48;2021-12-31;1;VER_A617;Av. Miguel Antonio Frnandes, 1333;33.49;1;Nenhuma caracteristica relevante;0.001829;Venda
34.691.925/0001-48;2021-12-31;1;VER_A619;Av. Miguel Antonio Frnandes, 1333;33.44;1;Nenhuma caracteristica relevante;0.001809;Venda
34.691.925/0001-48;2021-12-31;1;VER_A619;Av. Miguel Antonio Frnandes, 1333;33.44;1;Nenhuma caracteristica relevante;0.001809;Venda
34.691.925/0001-48;2021-12-31;1;VER_A620;Av. Miguel Antonio Frnandes, 1333;33.41;1;Nenhuma caracteristica relevante;0.001809;Venda
34.691.925/0001-48;2021-12-31;1;VER_A621;Av. Miguel Antonio Frnandes, 1333;34.96;1;Nenhuma caracteristica relevante;0.001897;Venda
34.691.925/0001-48;2021-12-31;1;VER_A622;Av. Miguel Antonio Frnandes, 1333;42.12;1;Nenhuma caracteristica relevante;0.002286;Venda
34.691.925/0001-48;2021-12-31;1;VER_A623;Av. Miguel Antonio Frnandes, 1333;56.05;1;Nenhuma caracteristica relevante;0.003048;Venda
34.691.925/0001-48;2021-12-31;1;VER_B113;Av. Miguel Antonio Frnandes, 1333;159.17;1;Nenhuma caracteristica relevante;0.013339;Venda
34.691.925/0001-48;2021-12-31;1;VER_B114;Av. Miguel Antonio Frnandes, 1333;181.13;1;Nenhuma caracteristica relevante;0.015168;Venda
34.691.925/0001-48;2021-12-31;1;VER_B120;Av. Miguel Antonio Frnandes, 1333;11.75;1;Nenhuma caracteristica relevante;0.000985;Venda
34.691.925/0001-48;2021-12-31;1;VER_B201;Av. Miguel Antonio Frnandes, 1333;72.36;1;Nenhuma caracteristica relevante;0.005908;Venda
34.691.925/0001-48;2021-12-31;1;VER_B206;Av. Miguel Antonio Frnandes, 1333;134.40;1;Nenhuma caracteristica relevante;0.010981;Venda
34.691.925/0001-48;2021-12-31;1;VER_B212;Av. Miguel Antonio Frnandes, 1333Av. Miguel Antonio Frnandes, 1333;71.78;1;Nenhuma caracteristica relevante;0.005991;Venda
34.691.925/0001-48;2021-12-31;1;VER_B303;Av. Miguel Antonio Frnandes, 1333;58.52;1;Nenhuma caracteristica relevante;0.003184;Venda
34.691.925/0001-48;2021-12-31;1;VER_B305;Av. Miguel Antonio Frnandes, 1333;33.44;1;Nenhuma caracteristica relevante;0.001825;Venda
34.691.925/0001-48;2021-12-31;1;VER_B306;Av. Miguel Antonio Frnandes, 1333;33.44;1;Nenhuma caracteristica relevante;0.001829;Venda
34.691.925/0001-48;2021-12-31;1;VER_B307;Av. Miguel Antonio Frnandes, 1333;35.01;1;Nenhuma caracteristica relevante;0.00191;Venda
34.691.925/0001-48;2021-12-31;1;VER_B315;Av. Miguel Antonio Frnandes, 1333;33.44;1;Nenhuma caracteristica relevante;0.001825;Venda
34.691.925/0001-48;2021-12-31;1;VER_B317;Av. Miguel Antonio Frnandes, 1333;33.44;1;Nenhuma caracteristica relevante;0.001825;Venda
34.691.925/0001-48;2021-12-31;1;VER_B319;Av. Miguel Antonio Frnandes, 1333;33.96;1;Nenhuma caracteristica relevante;0.001845;Venda
34.691.925/0001-48;2021-12-31;1;VER_B319;Av. Miguel Antonio Frnandes, 1333;33.96;1;Nenhuma caracteristica relevante;0.001845;Venda
34.691.925/0001-48;2021-12-31;1;VER_B321;Av. Miguel Antonio Frnandes, 1333;38.33;1;Nenhuma caracteristica relevante;0.002082;Venda
34.691.925/0001-48;2021-12-31;1;VER_B330;Av. Miguel Antonio Frnandes, 1333;44.87;1;Nenhuma caracteristica relevante;0.002438;Venda
34.691.925/0001-48;2021-12-31;1;VER_B331;Av. Miguel Antonio Frnandes, 1333;73.91;1;Nenhuma caracteristica relevante;0.00403;Venda
34.691.925/0001-48;2021-12-31;1;VER_B401;Av. Miguel Antonio Frnandes, 1333;74.47;1;Nenhuma caracteristica relevante;0.004063;Venda
34.691.925/0001-48;2021-12-31;1;VER_B404;Av. Miguel Antonio Frnandes, 1333;39.06;1;Nenhuma caracteristica relevante;0.002134;Venda
34.691.925/0001-48;2021-12-31;1;VER_B408;Av. Miguel Antonio Frnandes, 1333;35.05;1;Nenhuma caracteristica relevante;0.001913;Venda
34.691.925/0001-48;2021-12-31;1;VER_B410;Av. Miguel Antonio Frnandes, 1333;34.40;1;Nenhuma caracteristica relevante;0.001877;Venda
34.691.925/0001-48;2021-12-31;1;VER_B414;Av. Miguel Antonio Frnandes, 1333;44.89;1;Nenhuma caracteristica relevante;0.002438;Venda
34.691.925/0001-48;2021-12-31;1;VER_B418;Av. Miguel Antonio Frnandes, 1333;33.49;1;Nenhuma caracteristica relevante;0.001829;Venda
34.691.925/0001-48;2021-12-31;1;VER_B425;Av. Miguel Antonio Frnandes, 1333;32.80;1;Nenhuma caracteristica relevante;0.001793;Venda
34.691.925/0001-48;2021-12-31;1;VER_B429;Av. Miguel Antonio Frnandes, 1333;39.07;1;Nenhuma caracteristica relevante;0.00213;Venda
34.691.925/0001-48;2021-12-31;1;VER_B433;Av. Miguel Antonio Frnandes, 1333;75.98;1;Nenhuma caracteristica relevante;0.004144;Venda
34.691.925/0001-48;2021-12-31;1;VER_B434;Av. Miguel Antonio Frnandes, 1333;33.49;1;Nenhuma caracteristica relevante;0.001829;Venda
34.691.925/0001-48;2021-12-31;1;VER_B501;Av. Miguel Antonio Frnandes, 1333;74.47;1;Nenhuma caracteristica relevante;0.004063;Venda
34.691.925/0001-48;2021-12-31;1;VER_B504;Av. Miguel Antonio Frnandes, 1333;39.06;1;Nenhuma caracteristica relevante;0.002134;Venda
34.691.925/0001-48;2021-12-31;1;VER_B513;Av. Miguel Antonio Frnandes, 1333;39.07;1;Nenhuma caracteristica relevante;0.00213;Venda
34.691.925/0001-48;2021-12-31;1;VER_B522;Av. Miguel Antonio Frnandes, 1333;38.36;1;Nenhuma caracteristica relevante;0.002082;Venda
34.691.925/0001-48;2021-12-31;1;VER_B526;Av. Miguel Antonio Frnandes, 1333;33.21;1;Nenhuma caracteristica relevante;0.001809;Venda
34.691.925/0001-48;2021-12-31;1;VER_B528;Av. Miguel Antonio Frnandes, 1333;33.49;1;Nenhuma caracteristica relevante;0.001829;Venda
34.691.925/0001-48;2021-12-31;1;VER_B532;Av. Miguel Antonio Frnandes, 1333;44.89;1;Nenhuma caracteristica relevante;0.002438;Venda
34.691.925/0001-48;2021-12-31;1;VER_B533;Av. Miguel Antonio Frnandes, 1333;75.98;1;Nenhuma caracteristica relevante;0.004144;Venda
34.691.925/0001-48;2021-12-31;1;VER_B601;Av. Miguel Antonio Frnandes, 1333;74.47;1;Nenhuma caracteristica relevante;0.004063;Venda
34.691.925/0001-48;2021-12-31;1;VER_B603;Av. Miguel Antonio Frnandes, 1333;58.66;1;Nenhuma caracteristica relevante;0.0032;Venda
34.691.925/0001-48;2021-12-31;1;VER_B607;Av. Miguel Antonio Frnandes, 1333;35.05;1;Nenhuma caracteristica relevante;0.00191;Venda
34.691.925/0001-48;2021-12-31;1;VER_B610;Av. Miguel Antonio Frnandes, 1333;34.40;1;Nenhuma caracteristica relevante;0.001877;Venda
34.691.925/0001-48;2021-12-31;1;VER_B611;Av. Miguel Antonio Frnandes, 1333;32.80;1;Nenhuma caracteristica relevante;0.001793;Venda
34.691.925/0001-48;2021-12-31;1;VER_B612;Av. Miguel Antonio Frnandes, 1333;35.87;1;Nenhuma caracteristica relevante;0.001949;Venda
34.691.925/0001-48;2021-12-31;1;VER_B613;Av. Miguel Antonio Frnandes, 1333;39.07;1;Nenhuma caracteristica relevante;0.00213;Venda
34.691.925/0001-48;2021-12-31;1;VER_B614;Av. Miguel Antonio Frnandes, 1333;44.89;1;Nenhuma caracteristica relevante;0.002438;Venda
34.691.925/0001-48;2021-12-31;1;VER_B620;Av. Miguel Antonio Frnandes, 1333;32.80;1;Nenhuma caracteristica relevante;0.001793;Venda
34.691.925/0001-48;2021-12-31;1;VER_B626;Av. Miguel Antonio Frnandes, 1333;33.21;1;Nenhuma caracteristica relevante;0.001809;Venda
34.691.925/0001-48;2021-12-31;1;VER_B631;Av. Miguel Antonio Frnandes, 1333;56.41;1;Nenhuma caracteristica relevante;0.003074;Venda
34.691.925/0001-48;2021-12-31;1;VER_B633;Av. Miguel Antonio Frnandes, 1333;75.98;1;Nenhuma caracteristica relevante;0.004144;Venda
34.691.925/0001-48;2021-12-31;1;VER_B634;Av. Miguel Antonio Frnandes, 1333;33.49;1;Nenhuma caracteristica relevante;0.001829;Venda
34.847.042/0001-84;2021-06-30;1;TORRE V - ED. ARAUCARIA;Alameda Araguaia, nº 2550 e Avenida Marcos Penteado de Ulhôa Rodrigues, nº 939 - Alphaville;92075.8;1;Direito de propriedade;1;Renda
35.360.651/0001-77;2021-12-31;1;Terreno Paul Redfern 41;Rua Paul Redfern 41 - Rio de Janeiro / RJ;20.8;1;Não se aplica;0;Renda
35.360.651/0001-77;2021-12-31;1;Terreno Paul Redfern 36;Rua Paul Redfern 36 - Rio de Janeiro / RJ;20.8;1;Não se aplica;0;Renda
35.652.060/0001-73;2021-03-31;1;Condomínio Vila Romana (Extrema - MG) - G1 e G3;Estrada Municipal Thereza Thomazella, 432, Bairro dos Pires, Extrema/MG, CEP 37640-000;24800;2;Direito de Propriedade;1;Renda
35.652.102/0001-76;2021-06-30;1;Complexo JK - Torre B;Av. Presidente Juscelino Kubitschek, 2041, São Paulo, SP, 04543-011;30630;1;Direito de Propriedade;0.2;Renda
35.652.102/0001-76;2021-06-30;1;Union Faria Lima;Rua Leopoldo Couto de Magalhães Júnior 822, , São Paulo, SP, 04542-000;10083;1;Direito de Propriedade;0.5;Renda
35.652.278/0001-28;2021-12-31;1;Imóvel Itajai;Rua José Lana, nº 850, Bairro Brilhante I, Itajaí/SC.;210609.28;1;Não possue características relevantes;0.0772;Renda
35.705.463/0001-33;2021-03-31;1;Galpão KSM;Estrada Municipal Luiz Lopes Neto, nº 21, Bairro dos Tenentes -  Extrema/MG;;1;Direito de propriedade;0.423163;Renda
35.705.463/0001-33;2021-06-30;1;GALPÃO WTLOG RBR;Rod. Presidente Tancredo Neves, km45;95847.72;1;Direito de propriedade;0.22446;Renda
35.725.659/0001-90;2021-06-30;2;Edifício Manhattan;rua Vinte Quatro deOutubro, n ° 171, bairro Independência, em Porto Alegre/RS;316.73;1;145252;0.0607;Renda
35.725.666/0001-91;2021-06-30;1;Casa Atlantica;Rua Atlantica 262 e 280;1400;1;Matrículas - 26708 e 49756;0.5149;Venda
35.725.666/0001-91;2021-12-31;1;MT10663;Rua Macau,46;684;1;0,00;0.191;Renda
35.754.164/0001-99;2021-09-30;1;Imóvel Postall;Av. Nossa Senhora Auxiliadora, 831, Jundiaí - SP, CEP: 13214-855;9956;1;n/a;;Renda
35.754.164/0001-99;2021-09-30;1;Imóvel Solística;Av. Nossa Senhora Auxiliadora, 831, Jundiaí - SP, CEP: 13214-855;9177;1;n/a;;Renda
35.765.889/0001-82;2021-06-30;1;Imóvel Eldorado;Praça Joaquim Roberto nº3-, no 45º Substrito - Pinheiros;363;1;N/A;0.0695;Renda
35.765.889/0001-82;2021-09-30;1;Imóvel Eldorado;Praça Joaquim Roberto nº3-, no 45º Substrito - Pinheiros;363.00;1;N/A;0.0695;Renda
35.819.314/0001-03;2021-03-31;1;CDHU;Alameda das Angélicas, Guarulhos, São Paulo;39000;1;Imóvel industrial para venda;0.88;Venda
35.819.314/0001-03;2021-09-30;1;EDI CHRYSLER;Praça da República, 497 - República - São Paulo SP;9504;302;302 unidades para venda;0.151517170959728;Venda
35.880.201/0001-05;2021-03-31;1;EDIF J MARIO;Rua General Jardim, Vila Buarque, São Paulo, SP;4565.65;16;N/A;0.19;Venda
35.880.201/0001-05;2021-06-30;1;WTORRE CARREFOUR;Avenida das Nações Unidas, 15.187, São Paulo - SP;8425;7;Compra de 7 lajes corporativas em um empreendimentomisto;0.413605050517301;Venda
35.880.201/0001-05;2021-09-30;1;BB & OR;Tv. Albertino Cabral Henrique, Pituaçu , CEP: 41741-170,Salvador/Rua Alberto Cerqueira Lima, Taquaral , CEP: 13076-027,Campinas;1391.69;11;imóveis para venda;0.109218446489408;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-1901;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-1007;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;39.08;1;Send Cooliving  A-0906;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;57.82;1;Send Cooliving  A-0806;0.0009;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;57.82;1;Send Cooliving  A-0706;0.0009;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-0407;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;40.2;1;Send Cooliving  A-0208;0.0007;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;28.95;1;Send Cooliving  B-0702;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.67;1;Send Cooliving  B-0410;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.67;1;Send Cooliving  B-0309;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-2101;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;61.29;1;Send Cooliving  B-0201;0.001;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-2001;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-1801;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-1701;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-1601;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-1501;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-1308;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-1208;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-1107;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-0907;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-0807;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-0707;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-0601;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;68.28;1;Send Cooliving  B-1306;0.0011;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;34.75;1;Send Cooliving  B-1206;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;32.22;1;Send Cooliving  B-1108;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.67;1;Send Cooliving  B-1010;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-2008;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-1808;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-1608;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-1407;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-1207;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;57.82;1;Send Cooliving  A-1006;0.0009;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;42.56;1;Send Cooliving  A-0805;0.0007;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;50.14;1;Send Cooliving  A-0507;0.0008;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;57.82;1;Send Cooliving  A-0306;0.0009;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;43.91;1;Send Cooliving  B-1304;0.0007;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;29.62;1;Send Cooliving  B-1106;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.67;1;Send Cooliving  B-0910;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.4;1;Send Cooliving  B-0801;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;28.95;1;Send Cooliving  B-0602;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;31.13;1;Send Cooliving  B-0409;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;30.53;1;Send Cooliving  B-0308;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;28.95;1;Send Cooliving  B-1002;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;35.29;1;Send Cooliving  B-0903;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;35.29;1;Send Cooliving  B-0803;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;35.29;1;Send Cooliving  B-0703;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;30;1;Send Cooliving  B-0605;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.4;1;Send Cooliving  B-0501;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.4;1;Send Cooliving  B-0401;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;37.4;1;Send Cooliving  B-0301;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;28.71;1;Send Cooliving  A-2102;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;28.71;1;Send Cooliving  A-2002;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;32.82;1;Send Cooliving  A-1902;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;32.82;1;Send Cooliving  A-1802;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;32.82;1;Send Cooliving  A-1702;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;32.82;1;Send Cooliving  A-1602;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;32.82;1;Send Cooliving  A-1502;0.0005;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-1401;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;38.41;1;Send Cooliving  A-1301;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-1108;0.0006;Venda
35.880.201/0001-05;2021-12-31;1;Senador Dantas;R. Sen. Dantas Rio de Janeiro RJ;36.5;1;Send Cooliving  A-1008;0.0006;Venda
