CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
24.796.967/0001-90;2021-06-30;2;277240;Rua Inhambu 737 - 121;2021-04-29;168.52;1;Apartamento residencial pronto para venda;0.00531009196597762;0.00508198975991264
24.796.967/0001-90;2021-06-30;2;283251;Avenida Açocê 422 - 142;2021-06-28;147;1;Apartamento residencial pronto para venda;0.0038993762119438;0.00373187321540052
24.796.967/0001-90;2021-06-30;2;285172;Alameda Jauaperi 975 - 22;2021-06-25;161.312;1;Apartamento residencial pronto para venda;0.00474766572089148;0.00454372329738299
24.796.967/0001-90;2021-06-30;2;287365;Alameda dos Jurupis 701 - 101;2021-05-20;117.96;1;Apartamento residencial pronto para venda;0.00340523033806337;0.00325895404807662
24.796.967/0001-90;2021-06-30;2;288653;Avenida Jurema 80 - 26;2021-06-24;49.3;1;Apartamento residencial pronto para venda;0.00156677894766597;0.00149947583188783
24.796.967/0001-90;2021-06-30;2;289552;Avenida Aratãs 298 - 51;2021-06-25;102.17;1;Apartamento residencial pronto para venda;0.00315748146537104;0.00302184756440002
24.796.967/0001-90;2021-06-30;2;289558;Avenida Aratãs 298 - 81;2021-06-25;102.17;1;Apartamento residencial pronto para venda;0.00340558792582416;0.00325929627516991
24.796.967/0001-90;2021-06-30;2;2916036;Rua General Góis Monteiro 8 - 1702;2021-05-06;94;1;Apartamento residencial pronto para venda;0.00243643589719804;0.00233177548704929
24.796.967/0001-90;2021-06-30;2;2916216;Rua General Goes Monteiro 8 - 1203;2021-05-28;94;1;Apartamento residencial pronto para venda;0.00262651925646809;0.00251369355768338
24.796.967/0001-90;2021-06-30;2;291984;Rua Afonso Braz 177 - 101;2021-06-08;280.88;1;Apartamento residencial pronto para venda;0.0152251342683418;0.0145711179657061
24.796.967/0001-90;2021-06-30;2;293795;Alameda dos Guaramomis 222 - 71;2021-06-25;280.952;1;Apartamento residencial pronto para venda;0.00437346750561128;0.00418559927421808
24.796.967/0001-90;2021-06-30;2;294305;Alameda dos Aicás 491 - 171;2021-06-09;255.1;1;Apartamento residencial pronto para venda;0.00727072436660305;0.00695840053523845
24.796.967/0001-90;2021-06-30;2;294385;Alameda dos Guaramomis 362 - 41;2021-06-25;155.12;1;Apartamento residencial pronto para venda;0.00522930814088804;0.00500467611365149
24.796.967/0001-90;2021-06-30;2;294497;Avenida Jamaris 522 - 94;2021-06-25;77;1;Apartamento residencial pronto para venda;0.00241158531975731;0.00230799239988417
24.796.967/0001-90;2021-06-30;2;2969948;Rua Lopes Quintas 244 - 805;2021-05-06;90;1;Apartamento residencial pronto para venda;0.00376213881929066;0.00360053104117661
24.796.967/0001-90;2021-06-30;2;297015;Avenida Aratãs 550 - 102;2021-06-25;85.96;1;Apartamento residencial pronto para venda;0.00242228645930624;0.00231823385746258
24.796.967/0001-90;2021-06-30;2;337112;Rua Gomes de Carvalho 968 - 64;2021-06-25;64.1008;1;Apartamento residencial pronto para venda;0.00205380013119707;0.00196557635960438
24.796.967/0001-90;2021-06-30;2;505827;Rua Frei Caneca 812 - 704;2021-06-24;51.99;1;Apartamento residencial pronto para venda;0.00113827217695442;0.00108937615098552
24.796.967/0001-90;2021-06-30;2;521787;Rua Raul Pompéia 905 - 23;2021-06-01;119.28;1;Apartamento residencial pronto para venda;0.00197684985724891;0.00189193158909333
24.796.967/0001-90;2021-06-30;2;552186;Rua Capitão Messías 99 - 71;2021-06-25;142.31;1;Apartamento residencial pronto para venda;0.00369886473389519;0.00353997497998071
24.796.967/0001-90;2021-06-30;2;557527;Rua Doutor José Manoel 87 - 85;2021-06-30;36.04375;1;Apartamento residencial pronto para venda;0.00125570380325694;0.00120176334242834
24.796.967/0001-90;2021-06-30;2;567403;Rua Monte Alegre 791 - 14;2021-06-01;135.5;1;Apartamento residencial pronto para venda;0.00303925341178832;0.00290869815729155
24.796.967/0001-90;2021-06-30;2;567426;Rua Monte Alegre 781 - 102;2021-06-25;138.12;1;Apartamento residencial pronto para venda;0.00324339866968296;0.00310407407861315
24.796.967/0001-90;2021-06-30;2;593943;Rua Tonelero 482 - 132;2021-05-19;72.29;1;Apartamento residencial pronto para venda;0.00162398221488915;0.00155422185514399
24.796.967/0001-90;2021-06-30;2;664980;Rua César Guimarães 72 - 61;2021-06-17;60.01;1;Apartamento residencial pronto para venda;0.00111853322967226;0.00107048511696914
24.796.967/0001-90;2021-06-30;2;687437;Rua Professor Tranquilli 212 - 51;2021-06-25;83.89;1;Apartamento residencial pronto para venda;0.00224633301807179;0.00214983873506093
24.796.967/0001-90;2021-06-30;2;707693;Alameda dos Guatá 468 - 32;2021-05-19;72.34;1;Apartamento residencial pronto para venda;0.001245219725652;0.00119172962260356
24.796.967/0001-90;2021-06-30;2;726477;Rua Paracatu 515 - 192;2021-06-09;120.1;1;Apartamento residencial pronto para venda;0.00266055331178405;0.00254626563396985
24.796.967/0001-90;2021-06-30;2;890832;Rua Jorge Americano 337 - 13;2021-06-04;79.77;1;Apartamento residencial pronto para venda;0.00178789553446303;0.00171109405564916
24.796.967/0001-90;2021-06-30;2;892416;Rua Coelho de Carvalho 220 - 134;2021-06-11;110.54;1;Apartamento residencial pronto para venda;0.00308728469012922;0.00295466618689404
24.796.967/0001-90;2021-06-30;2;898034;Rua Jericó 227 - 72;2021-06-25;56.2;1;Apartamento residencial pronto para venda;0.00190399197973865;0.00182220342057789
24.796.967/0001-90;2021-06-30;2;903478;Rua Araioses 135  - 22;2021-06-25;126.91;1;Apartamento residencial pronto para venda;0.00360385659240253;0.00344904804212961
24.796.967/0001-90;2021-06-30;2;903634;Rua Leão Coroado 393 - 21;2021-06-25;216.67;1;Apartamento residencial pronto para venda;0.00590735052275333;0.00565359226491663
24.796.967/0001-90;2021-06-30;2;1575808;Rua Voluntários da Pátria 389 - 204;2021-06-16;70;1;Apartamento residencial pronto para venda;0.000142897922310894;0.000136759548149004
24.796.967/0001-90;2021-06-30;2;2133096;Rua Conde de Bernadotte 46 - 501;2021-06-16;100;1;Apartamento residencial pronto para venda;0.000343383707313079;0.000328633194202057
24.796.967/0001-90;2021-06-30;2;657779;Rua Rodrigo Claudio 215 - 133;2021-06-24;64.72;1;Apartamento residencial pronto para venda;0.00014861383920333;0.000142229930074964
24.796.967/0001-90;2021-09-30;1;134454;Alameda Jaú 705 -91;2021-07-13;198.42;1;Apartamento residencial para venda;0.00339201907619545;0.002587347820485
24.796.967/0001-90;2021-09-30;1;1399985;Rua Girassol 756 -102;2021-07-30;275.58;1;Apartamento residencial para venda;0.00396051790352352;0.00302098459221134
24.796.967/0001-90;2021-09-30;1;141629;Rua da Consolação 2719 -23;2021-07-14;95.35;1;Apartamento residencial para venda;0.00216631434152679;0.00165241072179388
24.796.967/0001-90;2021-09-30;1;1439773;Rua Coronel Diogo 1200 -163;2021-08-13;63.81;1;Apartamento residencial para venda;0.0017730197844497;0.00135241541156604
24.796.967/0001-90;2021-09-30;1;1645259;Rua General Rebelo 65 -304;2021-09-01;79;1;Apartamento residencial para venda;0.00259204574480088;0.00197714805187066
24.796.967/0001-90;2021-09-30;1;190601;Avenida Angélica 1683 -21;2021-07-22;123.5;1;Apartamento residencial para venda;0.00343918787496251;0.00262332700749526
24.796.967/0001-90;2021-09-30;1;191038;Rua Sabará 538  -101;2021-09-10;151.2;1;Apartamento residencial para venda;0.00421938461988503;0.00321844168762523
24.796.967/0001-90;2021-09-30;1;191147;Rua Sabará 563 -82;2021-08-31;97.73;1;Apartamento residencial para venda;0.00300381698213776;0.00229123691444185
24.796.967/0001-90;2021-09-30;1;206864;Rua João Moura 942 -102;2021-08-09;85;1;Apartamento residencial para venda;0.00242471411651761;0.00184951164593909
24.796.967/0001-90;2021-09-30;1;2197464;Rua Dona Mariana 72 -504;2021-07-19;87;1;Apartamento residencial para venda;0.00256222098358007;0.00195439846550109
24.796.967/0001-90;2021-09-30;1;2315471;Rua José Linhares 47 -101;2021-08-13;175;1;Apartamento residencial para venda;0.0137398950424769;0.0104804503433744
24.796.967/0001-90;2021-09-30;1;2360529;Rua Carlos Weber 601, 112;2021-09-24;74;1;Apartamento residencial para venda;0.00227404962842568;0.0017345885201746
24.796.967/0001-90;2021-09-30;1;2365423;Rua Gabriele D´Annuzio 48 -252;2021-07-21;36;1;Apartamento residencial para venda;0.00119489933812867;0.000911439508080184
24.796.967/0001-90;2021-09-30;1;242717;Rua Maria Figueiredo 343 -22;2021-08-11;128.39;1;Apartamento residencial para venda;0.00255947617664785;0.00195230479501334
24.796.967/0001-90;2021-09-30;1;2461321;Rua Timóteo da Costa 1033 -402A;2021-09-15;153;1;Apartamento residencial para venda;0.00873467353280774;0.00666259181334152
24.796.967/0001-90;2021-09-30;1;255328;Rua Pelotas 150 -52;2021-09-15;104.48;1;Apartamento residencial para venda;0.00293938839273932;0.00224209238824303
24.796.967/0001-90;2021-09-30;1;262665;Rua Gandavo 315 -63;2021-08-18;93.28;1;Apartamento residencial para venda;0.00181216110409338;0.00138227143707653
24.796.967/0001-90;2021-09-30;1;270537;Avenida Sabiá 57 -92;2021-08-31;87.165;1;Apartamento residencial para venda;0.00260815114661839;0.00198943285197188
24.796.967/0001-90;2021-09-30;1;273272;Rua Graúna 148 -111;2021-07-07;166.85;1;Apartamento residencial para venda;0.00501057575636593;0.00382194261629835
24.796.967/0001-90;2021-09-30;1;273772;Rua Araguari 561 -110;2021-09-21;184.34;1;Apartamento residencial para venda;0.008774509282023;0.00669297753246463
24.796.967/0001-90;2021-09-30;1;274318;Rua Pintassilgo 59 -34;2021-07-19;90.06;1;Apartamento residencial para venda;0.00345584511098933;0.0026360327330119
24.796.967/0001-90;2021-09-30;1;274753;Rua Inhambu 758 -21A;2021-08-30;141.405;1;Apartamento residencial para venda;0.00505733039496195;0.00385760589222682
24.796.967/0001-90;2021-09-30;1;275789;Avenida Pavão 113 -24;2021-07-15;39.91;1;Apartamento residencial para venda;0.00145915336633242;0.00111300591103043
24.796.967/0001-90;2021-09-30;1;287175;Avenida Jandira 79 -61;2021-07-27;102.86;1;Apartamento residencial para venda;0.00418748299842893;0.00319410792390213
24.796.967/0001-90;2021-09-30;1;2890215;Rua Nanuque 344 -44;2021-09-24;95.41;1;Apartamento residencial para venda;0.00236390411512369;0.00180312728870643
24.796.967/0001-90;2021-09-30;1;289032;Avenida Jamaris 428 - 11;2021-09-23;83.26;1;Apartamento residencial para venda;0.00203066613549775;0.00154894164265899
24.796.967/0001-90;2021-09-30;1;2915775;Rua General Góis Monteiro 8 -2504;2021-08-13;94;1;Apartamento residencial para venda;0.0027821318834536;0.00212214103259975
24.796.967/0001-90;2021-09-30;1;293341;Alameda dos Tupiniquins 168 -62;2021-07-01;77.04;1;Apartamento residencial para venda;0.00173542059243282;0.00132373568266958
24.796.967/0001-90;2021-09-30;1;295306;Avenida Jandira 647 -93;2021-07-16;77.74;1;Apartamento residencial para venda;0.00195106673446351;0.0014882251985142
24.796.967/0001-90;2021-09-30;1;295804;Alameda dos Anapurus 1215 -41;2021-08-02;87.31;1;Apartamento residencial para venda;0.00178635460390066;0.00136258688031901
24.796.967/0001-90;2021-09-30;1;311072;Rua Sansão Alves dos Santos 237 -103;2021-08-13;92.6;1;Apartamento residencial para venda;0.00183153404972441;0.00139704863836251
24.796.967/0001-90;2021-09-30;1;314497;Rua Gabriele D'Annunzio 390 -82;2021-08-12;132.9;1;Apartamento residencial para venda;0.00243424278400394;0.00185677987660026
24.796.967/0001-90;2021-09-30;1;341375;Rua Alvorada 270 -62;2021-07-13;149.9343;1;Apartamento residencial para venda;5.41364707717439E-05;4.12939539883503E-05
24.796.967/0001-90;2021-09-30;1;499749;Rua Bela Cintra 127 -62;2021-07-12;132.8;1;Apartamento residencial para venda;0.00246983060015271;0.00188392537799043
24.796.967/0001-90;2021-09-30;1;503248;Rua Paim 420 -122;2021-08-12;74.2;1;Apartamento residencial para venda;0.00254669848182948;0.00194255828707913
24.796.967/0001-90;2021-09-30;1;509107;Rua Acaraú 37 -31;2021-09-21;36.81;1;Apartamento residencial para venda;0.000725212514579012;0.000553174076216879
24.796.967/0001-90;2021-09-30;1;511671;Rua Barata Ribeiro 156 - 74;2021-08-26;25.78;1;Apartamento residencial para venda;0.000812531842746273;0.000619779088849408
24.796.967/0001-90;2021-09-30;1;527824;Rua Cajaíba 45 -122;2021-08-24;112.06;1;Apartamento residencial para venda;0.00192919975411523;0.00147154560955146
24.796.967/0001-90;2021-09-30;1;561129;Rua Dona Elisa 150 -22;2021-08-19;70.24;1;Apartamento residencial para venda;0.00179903304176605;0.00137225767751716
24.796.967/0001-90;2021-09-30;1;591379;Rua Desembargador do Vale 1055 -41;2021-08-19;103.06;1;Apartamento residencial para venda;0.00242040703528856;0.00184622631145827
24.796.967/0001-90;2021-09-30;1;641309;Rua Loureiro da Cruz 305 -34;2021-07-27;98.98;1;Apartamento residencial para venda;0.00211658491637741;0.0016144783526403
24.796.967/0001-90;2021-09-30;1;693984;Rua Luis Góis 206 - 51;2021-09-29;86.73;1;Apartamento residencial para venda;0.00138649552352751;0.00105758431492512
24.796.967/0001-90;2021-09-30;1;721554;Rua Catulo da Paixão Cearense 256 -24;2021-08-10;71.37;1;Apartamento residencial para venda;0.00160510562519881;0.00122433466549498
24.796.967/0001-90;2021-09-30;1;890764;Rua Jorge Americano 497 -81;2021-09-17;78.24;1;Apartamento residencial para venda;0.00161281980053442;0.00123021884665466
24.796.967/0001-90;2021-09-30;1;893097;Rua Dardanelos 411 -31;2021-09-22;143.8;1;Apartamento residencial para venda;0.00414884691420815;0.00316463727941128
24.796.967/0001-90;2021-09-30;1;895743;Rua Antônio Borba 169 -62;2021-07-07;87.45;1;Apartamento residencial para venda;8.02790973921667E-05;6.12348996283053E-05
24.796.967/0001-90;2021-09-30;1;942879;Rua Maratona 339 -91;2021-08-20;72.92;1;Apartamento residencial para venda;0.00151017460826777;0.00115192364591179
24.796.967/0001-90;2021-09-30;1;582133;Rua Cayowaá 524 -103;2021-09-27;69.37;1;Apartamento residencial para venda;0.000252879156785325;0.000192889933829162
24.796.967/0001-90;2021-09-30;1;727090;Rua Biobedas 365 - 52;2021-07-14;70.12;1;Apartamento residencial para venda;0.000273748646279802;0.000208808661567784
24.796.967/0001-90;2021-12-31;2;135446;Alameda Joaquim Eugênio de Lima 834 21;2021-10-14;184.66;1;Apartamento residencial para venda;0.0051;0.004
24.796.967/0001-90;2021-12-31;2;137350;Alameda Itu 167 33;2021-11-05;74.54;1;Apartamento residencial para venda;0.0018;0.0014
24.796.967/0001-90;2021-12-31;2;141280;Rua José Maria Lisboa 20 1007;2021-10-01;33.81;1;Apartamento residencial para venda;0.0015;0.0012
24.796.967/0001-90;2021-12-31;2;1453645;Avenida Raimundo Pereira de Magalhães 909 11B;2021-11-25;69.26;1;Apartamento residencial para venda;0.0017;0.0013
24.796.967/0001-90;2021-12-31;2;146038;Alameda Franca 1581 102;2021-10-18;112.39;1;Apartamento residencial para venda;0.0032;0.0025
24.796.967/0001-90;2021-12-31;2;1522097;Rua Humberto de Campos 436 1002;2021-10-21;82;1;Apartamento residencial para venda;0.0048;0.0037
24.796.967/0001-90;2021-12-31;2;1540251;Rua Sacopã 109  107;2021-12-30;94;1;Apartamento residencial para venda;0.0035;0.0027
24.796.967/0001-90;2021-12-31;2;1551913;Rua José Linhares 215 201;2021-12-22;108;1;Apartamento residencial para venda;0.0067;0.0052
24.796.967/0001-90;2021-12-31;2;158044;Alameda Campinas 1101 71;2021-10-20;89.06;1;Apartamento residencial para venda;0.0024;0.0018
24.796.967/0001-90;2021-12-31;2;1610954;Rua Pinheiro Machado 89 403;2021-10-27;88;1;Apartamento residencial para venda;0.0018;0.0014
24.796.967/0001-90;2021-12-31;2;1643945;Rua Tonelero 153 809;2021-12-17;73;1;Apartamento residencial para venda;0.0018;0.0014
24.796.967/0001-90;2021-12-31;2;1671064;Avenida Visconde de Albuquerque 1080 204;2021-10-13;82;1;Apartamento residencial para venda;0.004;0.0031
24.796.967/0001-90;2021-12-31;2;181989;Rua Dona Veridiana 524 45;2021-10-18;45.06;1;Apartamento residencial para venda;0.0016;0.0013
24.796.967/0001-90;2021-12-31;2;202908;Rua Alves Guimarães 960 54;2021-11-03;70.8;1;Apartamento residencial para venda;0.0022;0.0017
24.796.967/0001-90;2021-12-31;2;209008;Rua Lisboa 488 34;2021-12-10;75.46;1;Apartamento residencial para venda;0.0018;0.0014
24.796.967/0001-90;2021-12-31;2;210092;Rua João Moura 362  21;2021-11-18;83;1;Apartamento residencial para venda;0.002;0.0015
24.796.967/0001-90;2021-12-31;2;2101159;Avenida Bartolomeu Mitre 637 606;2021-12-01;78;1;Apartamento residencial para venda;0.0037;0.0028
24.796.967/0001-90;2021-12-31;2;2107930;Avenida Prudente de Morais 266 102;2021-11-11;76;1;Apartamento residencial para venda;0.0033;0.0026
24.796.967/0001-90;2021-12-31;2;2197680;Rua Belfort Roxo 284 802;2021-12-28;88;1;Apartamento residencial para venda;0.0022;0.0017
24.796.967/0001-90;2021-12-31;2;2354712;Avenida Raimundo Pereira de Magalhães 757 14;2021-11-25;66.11;1;Apartamento residencial para venda;0.0016;0.0012
24.796.967/0001-90;2021-12-31;2;2360323;Rua Carlos Weber 535 14;2021-11-25;88.2;1;Apartamento residencial para venda;0.003;0.0023
24.796.967/0001-90;2021-12-31;2;2374936;Rua Dois de Dezembro 123 702;2021-12-03;91;1;Apartamento residencial para venda;0.0019;0.0015
24.796.967/0001-90;2021-12-31;2;237999;Rua Engenheiro Edgar Egídio de souza 170 41;2021-11-25;269.46;1;Apartamento residencial para venda;0.0079;0.0061
24.796.967/0001-90;2021-12-31;2;240032;Avenida Brigadeiro Luís Antônio 2759 61;2021-12-17;111.79;1;Apartamento residencial para venda;0.0029;0.0022
24.796.967/0001-90;2021-12-31;2;245718;Rua Abílio Soares 384 84;2021-12-15;41;1;Apartamento residencial para venda;0.0008;0.0006
24.796.967/0001-90;2021-12-31;2;2461366;Rua Igarapava 50 104;2021-12-08;96;1;Apartamento residencial para venda;0.0055;0.0042
24.796.967/0001-90;2021-12-31;2;259241;Rua Morgado de Mateus 35 11;2021-11-17;68.9;1;Apartamento residencial para venda;0.0015;0.0012
24.796.967/0001-90;2021-12-31;2;273274;Rua Graúna 148 121;2021-11-01;166.85;1;Apartamento residencial para venda;0.0038;0.0029
24.796.967/0001-90;2021-12-31;2;276602;Rua Inhambu 873 51;2021-12-10;83;1;Apartamento residencial para venda;0.0025;0.0019
24.796.967/0001-90;2021-12-31;2;278208;Avenida Juriti 558 92;2021-10-05;177.13;1;Apartamento residencial para venda;0.0031;0.0024
24.796.967/0001-90;2021-12-31;2;282293;Avenida Lavandisca 596 31;2021-10-08;122.65;1;Apartamento residencial para venda;0.004;0.0031
24.796.967/0001-90;2021-12-31;2;283402;Avenida Cotovia 180 154;2021-10-08;98.94;1;Apartamento residencial para venda;0.0035;0.0027
24.796.967/0001-90;2021-12-31;2;289566;Avenida Aratãs 298 121;2021-11-11;102.17;1;Apartamento residencial para venda;0.0035;0.0027
24.796.967/0001-90;2021-12-31;2;292444;Rua Tuim 693 61;2021-11-18;171.3;1;Apartamento residencial para venda;0.0053;0.0041
24.796.967/0001-90;2021-12-31;2;2952108;Avenida Henrique Dodsworth 183 103;2021-10-19;125;1;Apartamento residencial para venda;0.0044;0.0034
24.796.967/0001-90;2021-12-31;2;2956373;Rua Batista da Costa 11 303;2021-12-09;95;1;Apartamento residencial para venda;0.0042;0.0032
24.796.967/0001-90;2021-12-31;2;297641;Avenida Iraí 570 81;2021-10-19;192.8688;1;Apartamento residencial para venda;0.006;0.0046
24.796.967/0001-90;2021-12-31;2;302254;Rua Indiana 118 94;2021-12-09;41.29;1;Apartamento residencial para venda;0.001;0.0007
24.796.967/0001-90;2021-12-31;2;3035416;Rua Domingos Ferreira 187 205;2021-12-22;50;1;Apartamento residencial para venda;0.0017;0.0013
24.796.967/0001-90;2021-12-31;2;306460;Avenida Padre Antônio José dos Santos 530 124;2021-11-25;74.55;1;Apartamento residencial para venda;0.0031;0.0024
24.796.967/0001-90;2021-12-31;2;3135825;Avenida Nossa Senhora de Copacabana 723 503;2021-10-19;70;1;Apartamento residencial para venda;0.002;0.0015
24.796.967/0001-90;2021-12-31;2;3156161;Rua Otaviano Hudson 19 302;2021-10-07;88;1;Apartamento residencial para venda;0.0029;0.0022
24.796.967/0001-90;2021-12-31;2;3180652;Rua Bento Lisboa 106 205;2021-12-06;83;1;Apartamento residencial para venda;0.0022;0.0017
24.796.967/0001-90;2021-12-31;2;322658;Rua Gabriele D'Annunzio. 1432 94;2021-10-26;83.63;1;Apartamento residencial para venda;0.0019;0.0015
24.796.967/0001-90;2021-12-31;2;337350;Rua Casa do Ator 891 23;2021-10-14;66.83;1;Apartamento residencial para venda;0.0014;0.0011
24.796.967/0001-90;2021-12-31;2;337811;Avenida Doutor Cardoso de Melo 1060 21;2021-11-08;58.06;1;Apartamento residencial para venda;0.0017;0.0013
24.796.967/0001-90;2021-12-31;2;338220;Rua Alvorada 1117 33;2021-10-06;57.75;1;Apartamento residencial para venda;0.0018;0.0014
24.796.967/0001-90;2021-12-31;2;491435;Rua Doutor Alfredo Ellis 240 22;2021-11-23;106.52;1;Apartamento residencial para venda;0.0026;0.002
24.796.967/0001-90;2021-12-31;2;493001;Rua Artur Prado 588 12;2021-11-25;263.78;1;Apartamento residencial para venda;0.0064;0.005
24.796.967/0001-90;2021-12-31;2;520530;Rua Doutor Miranda de Azevedo 957 94;2021-10-05;53;1;Apartamento residencial para venda;0.0014;0.0011
24.796.967/0001-90;2021-12-31;2;521702;Rua Raul Pompéia 929 34;2021-10-08;56.47;1;Apartamento residencial para venda;0.0016;0.0012
24.796.967/0001-90;2021-12-31;2;523714;Rua Cajaíba 389 61;2021-11-11;80.28;1;Apartamento residencial para venda;0.0017;0.0013
24.796.967/0001-90;2021-12-31;2;528615;Rua Capital Federal 163 81;2021-11-26;283.18;1;Apartamento residencial para venda;0.0062;0.0048
24.796.967/0001-90;2021-12-31;2;552177;Rua Capitão Messías 99 22;2021-11-25;142.31;1;Apartamento residencial para venda;0.0044;0.0034
24.796.967/0001-90;2021-12-31;2;557183;Rua Doutor Alberto Tôrres 16 41;2021-11-18;155.54;1;Apartamento residencial para venda;0.0048;0.0037
24.796.967/0001-90;2021-12-31;2;565551;Rua Ministro GodoI 657 61;2021-12-10;149.08;1;Apartamento residencial para venda;0.0038;0.0029
24.796.967/0001-90;2021-12-31;2;567412;Rua Monte Alegre 781 32;2021-11-25;138.12;1;Apartamento residencial para venda;0.0029;0.0023
24.796.967/0001-90;2021-12-31;2;570035;Rua Caiubi 1096 206;2021-11-19;62.03;1;Apartamento residencial para venda;0.0019;0.0015
24.796.967/0001-90;2021-12-31;2;572422;Rua Caiubi 299 131;2021-11-19;191.26;1;Apartamento residencial para venda;0.0049;0.0038
24.796.967/0001-90;2021-12-31;2;580440;Rua Raul Pompeia 401 14;2021-11-16;60.36;1;Apartamento residencial para venda;0.0016;0.0013
24.796.967/0001-90;2021-12-31;2;581662;Rua Desembargador do Vale 64 31;2021-10-19;144.5;1;Apartamento residencial para venda;0.003;0.0023
24.796.967/0001-90;2021-12-31;2;586348;Rua Diana 831 41;2021-11-25;84.42;1;Apartamento residencial para venda;0.0017;0.0013
24.796.967/0001-90;2021-12-31;2;588200;Rua Aurélia 329 32;2021-10-15;90.3;1;Apartamento residencial para venda;0.0017;0.0013
24.796.967/0001-90;2021-12-31;2;592837;Rua Luis Martins 5 41;2021-10-06;167.62;1;Apartamento residencial para venda;0.0025;0.002
24.796.967/0001-90;2021-12-31;2;593225;Rua Croata 227 132;2021-11-12;72.52;1;Apartamento residencial para venda;0.0014;0.0011
24.796.967/0001-90;2021-12-31;2;594553;Rua Croata 502 102;2021-12-20;160.31;1;Apartamento residencial para venda;0.0029;0.0022
24.796.967/0001-90;2021-12-31;2;728844;Avenida Irerê 2030 503;2021-12-17;63.64;1;Apartamento residencial para venda;0.001;0.0008
24.796.967/0001-90;2021-12-31;2;889286;Rua Brentano 306 41;2021-11-25;140.1;1;Apartamento residencial para venda;0.0029;0.0022
24.796.967/0001-90;2021-12-31;2;889288;Rua Brentano 306 51;2021-11-25;140.1;1;Apartamento residencial para venda;0.0032;0.0025
24.796.967/0001-90;2021-12-31;2;890080;Rua Doutor José Elias 130 21;2021-12-31;148.49;1;Apartamento residencial para venda;0.0035;0.0027
24.796.967/0001-90;2021-12-31;2;890806;Rua Jorge Americano 457 81;2021-11-29;58.24;1;Apartamento residencial para venda;0.0013;0.001
24.796.967/0001-90;2021-12-31;2;894316;Rua Passo da Pátria 991 21;2021-10-15;170.24;1;Apartamento residencial para venda;0.0029;0.0022
24.796.967/0001-90;2021-12-31;2;897471;Rua Harmonia 765 91;2021-11-11;106.28;1;Apartamento residencial para venda;0.0039;0.003
24.796.967/0001-90;2021-12-31;2;899501;Rua Ourânia 115 46;2021-11-25;56.1;1;Apartamento residencial para venda;0.003;0.0024
24.796.967/0001-90;2021-12-31;2;904504;Rua Antônio Borba 489  32;2021-11-19;124;1;Apartamento residencial para venda;0.0043;0.0033
24.796.967/0001-90;2021-12-31;2;923161;Rua Barão do Triunfo 639 21;2021-11-25;162.28;1;Apartamento residencial para venda;0.0054;0.0042
24.796.967/0001-90;2021-12-31;2;924193;Rua Pascal 1649 205;2021-12-22;59.04;1;Apartamento residencial para venda;0.0017;0.0013
24.796.967/0001-90;2021-12-31;2;968159;Rua Doutor Rodrigues Alves Sobrinho 87 5;2021-11-25;170.33;1;Apartamento residencial para venda;0.0047;0.0037
26.091.636/0001-80;2021-06-30;1;Terreno Suzano/SP;Av. Jorge Bei Maluf, S/N - Vila Theodoro - Suzano/SP;2021-04-16;11371.13;1;Matrícula nº 5.165 do Oficial de Registro de Imóveis de Suzano/SP. Terreno situado na Av. Jorge Bei Maluf, perímetro urbano, sem benfeitorias, com plantação de eucaliptos.;1;0.9643
26.195.121/0001-20;2021-06-30;1;Edifício Vila Olímpia Corporate;Rua São Tomé, 86 - São Paulo/SP;2021-05-13;282.59;1;cj 151;1;0.043567
26.642.834/0001-94;2021-03-31;1;ASIA 173;Rua Ásia 173 - Pinheiros - São Paulo - SP;2021-02-23;100;1;Venda de Imóveis Diversos;0.0104931771839274;0.010945128876693
26.642.834/0001-94;2021-03-31;1;J. BIANCHI - LUX MOGI - ALPHA;R. Itajai - São José dos Campos - SP, 12246-856;2021-02-01;45.1;1;Venda de Diversas Salas Comerciais;0.00143795391039005;0.00149988803125052
26.642.834/0001-94;2021-03-31;1;J. BIANCHI - MARFIM MOGI - OMEGA;Avenida João XXIII, Socorro, Mogi das Cruzes, SP - 08780830;2021-01-22;855.05;5;Venda de Diversas Salas Comerciais;0.00770665568730665;0.00803858909721561
26.642.834/0001-94;2021-03-31;1;OR - JAÇANÃ;Rua Antônio Borges, Parque Edu Chaves, São Paulo, SP - 02230100;2021-01-24;1662.74;31;Venda de Imóveis Diversos;0.0617173107756137;0.0643755374107937
26.642.834/0001-94;2021-06-30;1;PIETRO 2103;Rua Dom Pedro Henrique, 248 Santo Amaro - Recife - PE Rua Felix de Brito Melo, 202 - Boa Viagem - Recife PE;2021-05-13;34.07;1;Imóvel para venda;0.00189602866656917;0.00175124159834011
26.642.834/0001-94;2021-06-30;1;PIETRO 1605;Rua Dom Pedro Henrique, 248 Santo Amaro - Recife - PE Rua Felix de Brito Melo, 202 - Boa Viagem - Recife PE;2021-05-26;56.44;1;Imóvel para venda;0.00205547092321281;0.00189850831286338
